temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
200.0,-5.856648,-7.6336675,0,-1,-1,glassy
200.5,-5.763793,-7.6221695,0,-1,-1,glassy
201.0,-5.9619274,-7.297699,0,-1,-1,glassy
201.5,-5.888411,-7.3660293,0,-1,-1,glassy
202.0,-5.9403872,-7.624739,0,-1,-1,glassy
202.5,-6.0297856,-7.6143165,0,-1,-1,glassy
203.0,-6.0669827,-7.5833907,0,-1,-1,glassy
203.5,-6.042698,-7.635482,0,-1,-1,glassy
204.0,-6.0191407,-7.726243,0,-1,-1,glassy
204.5,-6.019467,-7.763314,0,-1,-1,glassy
205.0,-5.536271,-7.809562,0,-1,-1,glassy
205.5,-5.380029,-7.934568,0,-1,-1,glassy
206.0,-4.8804393,-7.866515,0,-1,-1,glassy
206.5,-5.321344,-8.001624,0,-1,-1,glassy
207.0,-5.359693,-8.08571,0,-1,-1,glassy
207.5,-5.185749,-7.9754725,0,-1,-1,glassy
208.0,-5.3892956,-7.8684716,0,-1,-1,glassy
208.5,-5.58736,-7.893705,0,-1,-1,glassy
209.0,-5.67767,-7.9110208,0,-1,-1,glassy
209.5,-5.4348674,-8.045603,0,-1,-1,glassy
210.0,-4.717322,-7.300049,0,-1,-1,glassy
210.5,-4.3914638,-7.1068287,0,-1,-1,glassy
211.0,-4.635178,-7.531819,0,-1,-1,glassy
211.5,-4.7129645,-7.6795163,0,-1,-1,glassy
212.0,-4.8785615,-7.2179914,0,-1,-1,glassy
212.5,-4.853244,-7.448667,0,-1,-1,glassy
213.0,-4.841072,-7.563589,0,-1,-1,glassy
213.5,-4.958296,-7.4869404,0,-1,-1,glassy
214.0,-4.598368,-6.924553,0,-1,-1,glassy
214.5,-4.844897,-7.5529175,0,-1,-1,glassy
215.0,-4.698924,-7.141576,0,-1,-1,glassy
215.5,-4.5409594,-7.4582314,0,-1,-1,glassy
216.0,-4.719161,-7.609967,0,-1,-1,glassy
216.5,-4.6460886,-6.6537848,0,-1,-1,glassy
217.0,-4.300299,-7.112409,0,-1,-1,glassy
217.5,-4.2877045,-7.027757,0,-1,-1,glassy
218.0,-5.1837664,-7.1644087,0,-1,-1,glassy
218.5,-4.2551017,-7.1631675,0,-1,-1,glassy
219.0,-4.187359,-6.8411665,0,-1,-1,glassy
219.5,-4.0755167,-6.981499,0,-1,-1,glassy
220.0,-5.9204397,-6.527835,0,-1,-1,glassy
220.5,-6.186602,-7.2366447,0,-1,-1,glassy
221.0,-6.2296014,-7.1584854,0,-1,-1,glassy
221.5,-6.2538075,-7.0704947,0,-1,-1,glassy
222.0,-6.0841722,-6.9264746,0,-1,-1,glassy
222.5,-5.9854975,-6.672471,0,-1,-1,glassy
223.0,-5.3890176,-6.05448,0,-1,-1,glassy
223.5,-5.1278815,-5.933552,0,-1,-1,glassy
224.0,-5.3164525,-5.9357567,0,-1,-1,glassy
224.5,-5.9441423,-7.388653,0,-1,-1,glassy
225.0,-6.0288086,-7.062558,0,-1,-1,glassy
225.5,-5.9089236,-7.511651,0,-1,-1,glassy
226.0,-4.6276045,-6.594236,0,-1,-1,glassy
226.5,-5.029421,-6.9245434,0,-1,-1,glassy
227.0,-4.94409,-6.5809507,0,-1,-1,glassy
227.5,-4.792836,-6.3938174,0,-1,-1,glassy
228.0,-5.4149933,-6.539582,0,-1,-1,glassy
228.5,-5.4894156,-6.8710856,0,-1,-1,glassy
229.0,-5.581626,-6.8895144,0,-1,-1,glassy
229.5,-5.767743,-6.430161,0,-1,-1,glassy
230.0,-5.211549,-7.0575223,0,-1,-1,glassy
230.5,-5.520228,-6.6934114,0,-1,-1,glassy
231.0,-5.5946984,-6.508495,0,-1,-1,glassy
231.5,-4.856267,-7.219839,0,-1,-1,glassy
232.0,-4.897723,-7.007826,0,-1,-1,glassy
232.5,-4.7837315,-6.877742,0,-1,-1,glassy
233.0,-4.9826493,-7.3260183,0,-1,-1,glassy
233.5,-5.7987866,-6.7439537,0,-1,-1,glassy
234.0,-5.622423,-7.458864,0,-1,-1,glassy
234.5,-5.2791038,-6.618998,0,-1,-1,glassy
235.0,-5.2849503,-6.375535,0,-1,-1,glassy
235.5,-5.8704743,-6.8016353,0,-1,-1,glassy
236.0,-5.857637,-6.490661,0,-1,-1,glassy
236.5,-5.3377447,-6.817081,0,-1,-1,glassy
237.0,-5.0426335,-6.4000025,0,-1,-1,glassy
237.5,-4.9357543,-6.920799,0,-1,-1,glassy
238.0,-5.300162,-6.49201,0,-1,-1,glassy
238.5,-5.0921454,-6.0241838,0,-1,-1,glassy
239.0,-5.8192806,-6.8855844,0,-1,-1,glassy
239.5,-4.6418805,-6.382424,0,-1,-1,glassy
240.0,-5.2447,-7.6808248,0,-1,-1,glassy
240.5,-5.462027,-7.398642,0,-1,-1,glassy
241.0,-5.0768423,-7.0607543,0,-1,-1,glassy
241.5,-6.1608787,-7.606022,0,-1,-1,glassy
242.0,-4.7455363,-7.6528354,0,-1,-1,glassy
242.5,-4.342159,-7.241932,0,-1,-1,glassy
243.0,-4.2147017,-7.2659817,0,-1,-1,glassy
243.5,-4.189493,-7.258131,0,-1,-1,glassy
244.0,-5.899495,-7.7808113,0,-1,-1,glassy
244.5,-4.5487194,-6.977651,0,-1,-1,glassy
245.0,-5.1024,-7.315431,0,-1,-1,glassy
245.5,-5.3162947,-7.2735076,0,-1,-1,glassy
246.0,-5.402216,-7.563344,0,-1,-1,glassy
246.5,-5.050579,-7.723521,0,-1,-1,glassy
247.0,-5.350242,-7.596928,0,-1,-1,glassy
247.5,-5.231364,-6.7106137,0,-1,-1,glassy
248.0,-5.0391636,-6.402486,0,-1,-1,glassy
248.5,-4.8783927,-6.504496,0,-1,-1,glassy
249.0,-5.5806255,-6.437739,0,-1,-1,glassy
249.5,-5.0766144,-6.4623904,0,-1,-1,glassy
250.0,-5.68566,-6.234934,0,-1,-1,glassy
250.5,-5.4788985,-6.012557,0,-1,-1,glassy
251.0,-5.3060017,-6.8260803,0,-1,-1,glassy
251.5,-5.8170877,-6.2678556,0,-1,-1,glassy
252.0,-5.343601,-7.6059885,0,-1,-1,glassy
252.5,-5.933891,-7.0286107,0,-1,-1,glassy
253.0,-5.792287,-7.1839786,0,-1,-1,glassy
253.5,-4.18764,-6.420018,0,-1,-1,glassy
254.0,-5.4332457,-7.1056356,0,-1,-1,glassy
254.5,-5.4279695,-6.725679,0,-1,-1,glassy
255.0,-5.1123343,-7.7934575,0,-1,-1,glassy
255.5,-5.0108495,-6.7822995,0,-1,-1,glassy
256.0,-4.9042654,-7.6777153,0,-1,-1,glassy
256.5,-5.1086903,-5.8656507,0,-1,-1,glassy
257.0,-4.3364487,-6.6758018,0,-1,-1,glassy
257.5,-4.635114,-6.465167,0,-1,-1,glassy
258.0,-4.7486815,-6.85802,0,-1,-1,glassy
258.5,-5.3643456,-7.0510178,0,-1,-1,glassy
