chain,n_clusters,silhouette_score
0,2,0.6748225688934326
0,3,0.7382581233978271
0,4,0.8102881908416748
0,5,0.7298732995986938
0,6,0.7518830299377441
0,7,0.7594926953315735
0,8,0.7464937567710876
0,9,0.6275539398193359
0,10,0.6256620287895203
1,2,0.7885265350341797
1,3,0.7831283807754517
1,4,0.8166055679321289
1,5,0.8172729015350342
1,6,0.8280970454216003
1,7,0.8398191928863525
1,8,0.5479804277420044
1,9,0.5900804400444031
1,10,0.625511109828949
2,2,0.8012941479682922
2,3,0.9144918918609619
2,4,0.9360471367835999
2,5,0.9556466341018677
2,6,0.9413617849349976
2,7,0.5571942329406738
2,8,0.5388336181640625
2,9,0.5239893794059753
2,10,0.5327611565589905
3,2,0.7971469759941101
3,3,0.8642433881759644
3,4,0.8921311497688293
3,5,0.8790802955627441
3,6,0.7137861251831055
3,7,0.6390558481216431
3,8,0.6004928350448608
3,9,0.5869297385215759
3,10,0.5967899560928345
4,2,0.8143807053565979
4,3,0.7627813220024109
4,4,0.7980443835258484
4,5,0.8871471285820007
4,6,0.7146837115287781
4,7,0.6898449063301086
4,8,0.6844735741615295
4,9,0.6310437917709351
4,10,0.5697201490402222
5,2,0.9431915283203125
5,3,0.8487070202827454
5,4,0.6684897541999817
5,5,0.6526672840118408
5,6,0.6751286387443542
5,7,0.5311483144760132
5,8,0.5100273489952087
5,9,0.490952730178833
5,10,0.5063666701316833
6,2,0.7278264760971069
6,3,0.7939620614051819
6,4,0.8128212690353394
6,5,0.8542903065681458
6,6,0.8332700133323669
6,7,0.8538424372673035
6,8,0.5702494382858276
6,9,0.6162591576576233
6,10,0.5800579190254211
7,2,0.9197372198104858
7,3,0.9149134159088135
7,4,0.9412935972213745
7,5,0.5689110159873962
7,6,0.579109251499176
7,7,0.5685710906982422
7,8,0.562605082988739
7,9,0.5616391897201538
7,10,0.5681973099708557
8,2,0.909639835357666
8,3,0.897835373878479
8,4,0.9317899346351624
8,5,0.6867974996566772
8,6,0.6200093626976013
8,7,0.5950562953948975
8,8,0.5892101526260376
8,9,0.5810242891311646
8,10,0.5619259476661682
9,2,0.9182842969894409
9,3,0.9292895793914795
9,4,0.9585047364234924
9,5,0.5314451456069946
9,6,0.5378292798995972
9,7,0.5159007906913757
9,8,0.491235613822937
9,9,0.4990033209323883
9,10,0.45940330624580383
10,2,0.8724787831306458
10,3,0.7966046333312988
10,4,0.8182162642478943
10,5,0.5430742502212524
10,6,0.542475163936615
10,7,0.5613309741020203
10,8,0.5702905058860779
10,9,0.5063604712486267
10,10,0.5077655911445618
11,2,0.9296314120292664
11,3,0.9270276427268982
11,4,0.8956146240234375
11,5,0.5907378196716309
11,6,0.5550703406333923
11,7,0.5495747923851013
11,8,0.5016791224479675
11,9,0.5012983679771423
11,10,0.48988503217697144
12,2,0.7810800075531006
12,3,0.8180951476097107
12,4,0.5925111174583435
12,5,0.5797078609466553
12,6,0.5549306273460388
12,7,0.5398310422897339
12,8,0.5534346699714661
12,9,0.5605233311653137
12,10,0.5544195175170898
13,2,0.7979209423065186
13,3,0.7334524393081665
13,4,0.4669274687767029
13,5,0.46402662992477417
13,6,0.45424506068229675
13,7,0.45019078254699707
13,8,0.4633626639842987
13,9,0.46148791909217834
13,10,0.4340357184410095
14,2,0.9306321740150452
14,3,0.8639715313911438
14,4,0.540333092212677
14,5,0.53162682056427
14,6,0.5436769723892212
14,7,0.4710373878479004
14,8,0.4781828224658966
14,9,0.47038534283638
14,10,0.4838372468948364
15,2,0.8977834582328796
15,3,0.8719789385795593
15,4,0.886152446269989
15,5,0.9315481185913086
15,6,0.5968711972236633
15,7,0.5623313188552856
15,8,0.5428188443183899
15,9,0.546522855758667
15,10,0.5519397258758545
16,2,0.9752094745635986
16,3,0.9200717806816101
16,4,0.8986865878105164
16,5,0.5030777454376221
16,6,0.5348350405693054
16,7,0.5375152826309204
16,8,0.5105979442596436
16,9,0.5109805464744568
16,10,0.5148727893829346
17,2,0.791204035282135
17,3,0.7846102714538574
17,4,0.8155728578567505
17,5,0.5378233790397644
17,6,0.5236353874206543
17,7,0.5600926876068115
17,8,0.5698217749595642
17,9,0.5370248556137085
17,10,0.552716851234436
18,2,0.8192747831344604
18,3,0.845068633556366
18,4,0.8653026223182678
18,5,0.6856485605239868
18,6,0.6971708536148071
18,7,0.6505998373031616
18,8,0.6367879509925842
18,9,0.5270848870277405
18,10,0.5447548627853394
19,2,0.7211908102035522
19,3,0.8043550252914429
19,4,0.8171442747116089
19,5,0.614590585231781
19,6,0.6015085577964783
19,7,0.5656949281692505
19,8,0.6131704449653625
19,9,0.6172853112220764
19,10,0.6297787427902222
20,2,0.7004863619804382
20,3,0.6570935249328613
20,4,0.5967481136322021
20,5,0.48085272312164307
20,6,0.4938267767429352
20,7,0.5034876465797424
20,8,0.4571775794029236
20,9,0.4614335596561432
20,10,0.4668537974357605
21,2,0.7944661974906921
21,3,0.7633761167526245
21,4,0.6837115287780762
21,5,0.5857353806495667
21,6,0.6283369064331055
21,7,0.6032471060752869
21,8,0.5473938584327698
21,9,0.5246004462242126
21,10,0.5072155594825745
22,2,0.9337263703346252
22,3,0.9192780256271362
22,4,0.9057183265686035
22,5,0.8695948123931885
22,6,0.5496314167976379
22,7,0.5631197094917297
22,8,0.5485293865203857
22,9,0.5346258878707886
22,10,0.5020580887794495
23,2,0.8941589593887329
23,3,0.9043665528297424
23,4,0.644379734992981
23,5,0.5433879494667053
23,6,0.5385133028030396
23,7,0.5131440162658691
23,8,0.4575835168361664
23,9,0.4611946940422058
23,10,0.43449392914772034
24,2,0.8974524140357971
24,3,0.9057276248931885
24,4,0.8589982390403748
24,5,0.7419930100440979
24,6,0.7523502111434937
24,7,0.5397907495498657
24,8,0.5499677062034607
24,9,0.5359262228012085
24,10,0.5385238528251648
