chain,n_clusters,silhouette_score
0,2,0.8483869433403015
0,3,0.7904183864593506
0,4,0.8621999621391296
0,5,0.9145070910453796
0,6,0.8976879119873047
0,7,0.6791839599609375
0,8,0.6776983141899109
0,9,0.6034289002418518
0,10,0.5915337800979614
1,2,0.6654953956604004
1,3,0.8307110071182251
1,4,0.8059130311012268
1,5,0.5954869389533997
1,6,0.5747029185295105
1,7,0.5610010623931885
1,8,0.5176844596862793
1,9,0.5237318873405457
1,10,0.5115033388137817
2,2,0.7792842388153076
2,3,0.8291229009628296
2,4,0.8459540605545044
2,5,0.7497251629829407
2,6,0.751555860042572
2,7,0.6647666096687317
2,8,0.6593306064605713
2,9,0.597328245639801
2,10,0.5828601121902466
3,2,0.8027263283729553
3,3,0.7236723899841309
3,4,0.7895657420158386
3,5,0.8074506521224976
3,6,0.8104422688484192
3,7,0.8028661012649536
3,8,0.5560382008552551
3,9,0.5605189204216003
3,10,0.5487837791442871
4,2,0.7975146770477295
4,3,0.7768986225128174
4,4,0.8216365575790405
4,5,0.7884655594825745
4,6,0.7983363270759583
4,7,0.7901406288146973
4,8,0.6960290670394897
4,9,0.6740605235099792
4,10,0.6733481884002686
5,2,0.7469801306724548
5,3,0.8080706596374512
5,4,0.8654277324676514
5,5,0.7329059839248657
5,6,0.7239488363265991
5,7,0.734499990940094
5,8,0.7216082811355591
5,9,0.7340161800384521
5,10,0.7204926013946533
6,2,0.8935350775718689
6,3,0.9261399507522583
6,4,0.9157556295394897
6,5,0.6999660730361938
6,6,0.5837287902832031
6,7,0.5652576684951782
6,8,0.5908705592155457
6,9,0.5668032169342041
6,10,0.5779945850372314
7,2,0.9346075654029846
7,3,0.9106849431991577
7,4,0.8031765222549438
7,5,0.7446311116218567
7,6,0.743141233921051
7,7,0.7640867233276367
7,8,0.5869784951210022
7,9,0.581055223941803
7,10,0.5766509175300598
8,2,0.8069949746131897
8,3,0.9147155284881592
8,4,0.8937598466873169
8,5,0.7513430714607239
8,6,0.7009111642837524
8,7,0.586569607257843
8,8,0.6049230694770813
8,9,0.5981577038764954
8,10,0.5991876125335693
9,2,0.8029369115829468
9,3,0.8129404783248901
9,4,0.644329309463501
9,5,0.6300659775733948
9,6,0.6919907927513123
9,7,0.684667706489563
9,8,0.6205458641052246
9,9,0.6229441165924072
9,10,0.6083677411079407
10,2,0.9111831784248352
10,3,0.8744128942489624
10,4,0.9245670437812805
10,5,0.6146941184997559
10,6,0.5809705257415771
