chain,n_clusters,silhouette_score
0,2,0.6495665311813354
0,3,0.7070160508155823
0,4,0.8911712765693665
0,5,0.8342721462249756
0,6,0.7604084014892578
0,7,0.6212692260742188
0,8,0.4240456819534302
0,9,0.42626872658729553
0,10,0.41874873638153076
1,2,0.7870872020721436
1,3,0.6972877383232117
1,4,0.48808616399765015
1,5,0.49402210116386414
1,6,0.5119010210037231
1,7,0.5170091390609741
1,8,0.5317668318748474
1,9,0.5578570365905762
1,10,0.5636886358261108
2,2,0.6551517844200134
2,3,0.7979825735092163
2,4,0.8003531694412231
2,5,0.5115215182304382
2,6,0.5187084078788757
2,7,0.5387488007545471
2,8,0.452657550573349
2,9,0.4771629869937897
2,10,0.47203126549720764
3,2,0.7746133208274841
3,3,0.7740151882171631
3,4,0.6586359739303589
3,5,0.6690399050712585
3,6,0.5270006656646729
3,7,0.4953014552593231
3,8,0.5003916025161743
3,9,0.4955187439918518
3,10,0.5128331780433655
4,2,0.7169075608253479
4,3,0.7264010906219482
4,4,0.6141393780708313
4,5,0.6188458800315857
4,6,0.6090432405471802
4,7,0.608730137348175
4,8,0.5952929258346558
4,9,0.6048771739006042
4,10,0.6085326075553894
5,2,0.5698384642601013
5,3,0.6020318269729614
5,4,0.6172751784324646
5,5,0.5367789268493652
5,6,0.561160147190094
5,7,0.582344651222229
5,8,0.49352607131004333
5,9,0.5062439441680908
5,10,0.5148970484733582
6,2,0.8919912576675415
6,3,0.9307314157485962
6,4,0.616942286491394
6,5,0.5564265847206116
6,6,0.589057981967926
6,7,0.5805214047431946
6,8,0.5281722545623779
6,9,0.545155942440033
6,10,0.5133192539215088
7,2,0.803604245185852
7,3,0.8028366565704346
7,4,0.8311073184013367
7,5,0.6360369324684143
7,6,0.6333155035972595
7,7,0.6084807515144348
7,8,0.5872151851654053
7,9,0.5290582180023193
7,10,0.5111287236213684
8,2,0.8847353458404541
8,3,0.7817206382751465
8,4,0.8339364528656006
8,5,0.5877147912979126
8,6,0.5648735761642456
8,7,0.5393367409706116
8,8,0.5174177289009094
8,9,0.45281586050987244
8,10,0.4690438508987427
9,2,0.537889301776886
9,3,0.5258765816688538
9,4,0.5738598108291626
9,5,0.5501880049705505
9,6,0.5730353593826294
9,7,0.4686398208141327
9,8,0.49467065930366516
9,9,0.49466413259506226
9,10,0.4689834713935852
10,2,0.819563627243042
10,3,0.8139525055885315
10,4,0.7580640316009521
10,5,0.7607396245002747
10,6,0.6539517641067505
10,7,0.6296252608299255
10,8,0.6381733417510986
10,9,0.6065610647201538
10,10,0.6033362150192261
11,2,0.684427797794342
11,3,0.8667895793914795
11,4,0.8341981768608093
11,5,0.8300021290779114
11,6,0.565557062625885
11,7,0.5847852230072021
11,8,0.5761255621910095
11,9,0.5063372254371643
11,10,0.4765661060810089
12,2,0.9211470484733582
12,3,0.8590627908706665
12,4,0.595814049243927
12,5,0.5651434063911438
12,6,0.4536365270614624
12,7,0.4821252226829529
12,8,0.4662814736366272
12,9,0.49418413639068604
12,10,0.48557189106941223
13,2,0.8019149899482727
13,3,0.9409515857696533
13,4,0.919320285320282
13,5,0.7200519442558289
13,6,0.6455754041671753
13,7,0.6331329345703125
13,8,0.6389214992523193
13,9,0.5370454788208008
13,10,0.5360331535339355
14,2,0.6835322380065918
14,3,0.8079798817634583
14,4,0.8278698921203613
14,5,0.7337470054626465
14,6,0.694527804851532
14,7,0.5827223062515259
14,8,0.5446428060531616
14,9,0.5313013792037964
14,10,0.5395573973655701
15,2,0.6277512907981873
15,3,0.5997911691665649
15,4,0.5123252272605896
15,5,0.5417426824569702
15,6,0.5408540368080139
15,7,0.5365461111068726
15,8,0.492119163274765
15,9,0.4851669371128082
15,10,0.47847163677215576
16,2,0.9574352502822876
16,3,0.784262478351593
16,4,0.8093182444572449
16,5,0.5729000568389893
16,6,0.5490245223045349
16,7,0.5299031734466553
16,8,0.45755401253700256
16,9,0.4844498932361603
16,10,0.49102869629859924
17,2,0.7381421327590942
17,3,0.6861647367477417
17,4,0.6720829010009766
17,5,0.6636876463890076
17,6,0.6693763732910156
17,7,0.5371115803718567
17,8,0.5196637511253357
17,9,0.5221893787384033
17,10,0.4967351257801056
18,2,0.8627831339836121
18,3,0.699432909488678
18,4,0.6021013855934143
18,5,0.5651823878288269
18,6,0.5675994157791138
18,7,0.4587864279747009
18,8,0.46093180775642395
18,9,0.47583144903182983
18,10,0.45239365100860596
19,2,0.7150903344154358
19,3,0.6275379061698914
19,4,0.6115663647651672
19,5,0.6290850639343262
19,6,0.45682448148727417
19,7,0.48237282037734985
19,8,0.4776362478733063
19,9,0.4637961983680725
19,10,0.4418356716632843
20,2,0.7296867966651917
20,3,0.8494411706924438
20,4,0.8739121556282043
20,5,0.6701264381408691
20,6,0.6005152463912964
20,7,0.6221474409103394
20,8,0.6093099117279053
20,9,0.5437132716178894
20,10,0.5468592047691345
21,2,0.9384468793869019
21,3,0.8638710975646973
21,4,0.7198762893676758
21,5,0.6134234666824341
21,6,0.6225382089614868
21,7,0.6449486613273621
21,8,0.624872624874115
21,9,0.624536395072937
21,10,0.5223404169082642
22,2,0.7679871320724487
22,3,0.8606013655662537
22,4,0.7309702634811401
22,5,0.7545616030693054
22,6,0.7400773763656616
22,7,0.6953471899032593
22,8,0.5786247849464417
22,9,0.5997405648231506
22,10,0.6027208566665649
23,2,0.8273796439170837
23,3,0.6384586691856384
23,4,0.6299834251403809
23,5,0.5903909802436829
23,6,0.5755143761634827
23,7,0.5324825048446655
23,8,0.544437050819397
23,9,0.51621013879776
23,10,0.529825747013092
24,2,0.8397693037986755
24,3,0.8428071737289429
24,4,0.8839638233184814
24,5,0.8239161968231201
24,6,0.6890515685081482
24,7,0.7133759260177612
24,8,0.6761019825935364
24,9,0.565792977809906
24,10,0.561505138874054
