UMAP1,UMAP2,temp,Cluster,Grid_X,Grid_Y,State,Cluster_Change
-4.5751834,0.5282652,200.0,1,-1,0,glassy,False
-4.706183,0.6294473,200.5,1,-1,0,glassy,False
-4.3982058,0.23716238,201.0,1,-1,0,glassy,False
-4.3768964,0.3753664,201.5,1,-1,0,glassy,False
-4.28503,0.48852193,202.0,1,-1,0,glassy,False
-4.357877,0.56593436,202.5,1,-1,0,glassy,False
-4.1730995,0.5496212,203.0,1,-1,0,glassy,False
-4.243396,0.55321467,203.5,1,-1,0,glassy,False
-4.246551,0.4521826,204.0,1,-1,0,glassy,False
-4.2815228,0.5739312,204.5,1,-1,0,glassy,False
-4.3464985,0.5226175,205.0,1,-1,0,glassy,False
-4.1526623,0.47385576,205.5,1,-1,0,glassy,False
-4.198454,0.57262903,206.0,1,-1,0,glassy,False
-4.1566267,0.49772027,206.5,1,-1,0,glassy,False
-4.1599994,0.29746324,207.0,1,-1,0,glassy,False
-4.528789,0.36711487,207.5,1,-1,0,glassy,False
-4.4772987,0.57352906,208.0,1,-1,0,glassy,False
-4.46681,0.6968726,208.5,1,-1,0,glassy,False
-4.4015903,-0.07154317,209.0,1,-1,-1,glassy,False
-4.463333,0.4494458,209.5,1,-1,0,glassy,False
-4.485037,0.28910574,210.0,1,-1,0,glassy,False
-4.577568,0.19401883,210.5,1,-1,0,glassy,False
-4.641488,0.6716745,211.0,1,-1,0,glassy,False
-4.5134244,0.69746834,211.5,1,-1,0,glassy,False
-4.5373325,0.41474184,212.0,1,-1,0,glassy,False
-4.34972,0.44358525,212.5,1,-1,0,glassy,False
-4.6458893,0.68703,213.0,1,-1,0,glassy,False
-4.6411724,0.6584941,213.5,1,-1,0,glassy,False
-4.6000204,0.77593213,214.0,1,-1,0,glassy,False
-4.6809745,0.691629,214.5,1,-1,0,glassy,False
-4.429548,0.73350847,215.0,1,-1,0,glassy,False
-4.661371,0.43309405,215.5,1,-1,0,glassy,False
-4.3561616,-0.9139065,216.0,1,-1,-1,glassy,False
-4.293973,-0.923555,216.5,1,-1,-1,glassy,False
-4.776988,-1.4463788,217.0,1,-1,-1,glassy,False
-4.779126,-1.6149423,217.5,1,-1,-1,glassy,False
-4.586912,-1.7128959,218.0,1,-1,-1,glassy,False
-4.1903324,-0.85588413,218.5,1,-1,-1,glassy,False
-4.6080365,-0.54697514,219.0,1,-1,-1,glassy,False
-3.7879822,-0.50743246,219.5,1,-1,-1,glassy,False
-4.384437,-1.0815728,220.0,1,-1,-1,glassy,False
-4.498234,-0.62466043,220.5,1,-1,-1,glassy,False
