UMAP1,UMAP2,temp,Cluster,Grid_X,Grid_Y,State,Cluster_Change
-6.186864,10.134067,200.0,5,-1,1,rubbery,False
-7.456462,9.172098,200.5,0,-1,0,glassy,True
-6.5205007,10.2112465,201.0,5,-1,1,rubbery,True
-6.3191776,9.985844,201.5,5,-1,0,rubbery,False
-6.646979,9.390556,202.0,0,-1,0,glassy,True
-7.204845,9.353912,202.5,0,-1,0,glassy,False
-7.1857786,9.59702,203.0,0,-1,0,glassy,False
-6.447007,8.139632,203.5,2,-1,0,rubbery,True
-6.6899304,9.632684,204.0,0,-1,0,glassy,True
-6.915128,9.40165,204.5,0,-1,0,glassy,False
-6.0373116,9.52897,205.0,5,-1,0,rubbery,True
-6.842123,9.788941,205.5,0,-1,0,glassy,True
-6.531144,10.1823,206.0,5,-1,1,rubbery,True
-6.5155916,9.315375,206.5,0,-1,0,glassy,True
-4.912823,8.2274,207.0,4,-1,0,rubbery,True
-6.1851482,10.428575,207.5,5,-1,1,rubbery,False
-5.7864695,9.497467,208.0,8,-1,0,rubbery,False
-6.183327,9.951583,208.5,5,-1,0,rubbery,False
-4.650653,8.721906,209.0,4,-1,0,rubbery,False
-6.7705116,9.869461,209.5,0,-1,0,glassy,True
-6.2450104,9.8086405,210.0,5,-1,0,rubbery,True
-6.8745594,10.016121,210.5,0,-1,1,glassy,True
-7.2403755,9.916937,211.0,0,-1,0,glassy,False
-5.1567245,9.531561,211.5,8,-1,0,rubbery,True
-7.764425,8.69788,212.0,0,-1,0,glassy,True
-5.4464707,8.328061,212.5,4,-1,0,rubbery,True
-5.172883,8.009786,213.0,4,-1,0,rubbery,False
-6.5954604,10.371492,213.5,5,-1,1,rubbery,False
-7.179728,9.85165,214.0,0,-1,0,glassy,True
-6.097703,10.053617,214.5,5,-1,1,rubbery,True
-7.391113,8.924918,215.0,0,-1,0,glassy,True
-6.992506,9.334438,215.5,0,-1,0,glassy,False
-6.01171,9.935446,216.0,5,-1,0,rubbery,True
-6.0754027,9.834423,216.5,5,-1,0,rubbery,False
-7.4846253,9.630738,217.0,0,-1,0,glassy,True
-6.997906,9.031245,217.5,0,-1,0,glassy,False
-6.802673,9.647078,218.0,0,-1,0,glassy,False
