chain,n_clusters,silhouette_score
0,2,0.8443769812583923
0,3,0.7563909292221069
0,4,0.8680171370506287
0,5,0.9187874794006348
0,6,0.9357738494873047
0,7,0.9100451469421387
0,8,0.6564564108848572
0,9,0.6105019450187683
0,10,0.6078512668609619
1,2,0.7326690554618835
1,3,0.6741850972175598
1,4,0.7619507312774658
1,5,0.5994513034820557
1,6,0.5819113254547119
1,7,0.549445390701294
1,8,0.5253929495811462
1,9,0.48358845710754395
1,10,0.5075451731681824
2,2,0.5830759406089783
2,3,0.5562063455581665
2,4,0.558594286441803
2,5,0.6302474737167358
2,6,0.636698305606842
2,7,0.5591948628425598
2,8,0.47590726613998413
2,9,0.47705748677253723
2,10,0.4886477589607239
3,2,0.7461384534835815
3,3,0.6569234132766724
3,4,0.6291841268539429
3,5,0.4988955855369568
3,6,0.5415860414505005
3,7,0.5524348616600037
3,8,0.5687741041183472
3,9,0.4813493490219116
3,10,0.4630192816257477
4,2,0.748196542263031
4,3,0.4290144741535187
4,4,0.31823134422302246
4,5,0.3443095088005066
4,6,0.3680698573589325
4,7,0.38952597975730896
4,8,0.3751533627510071
4,9,0.3933262526988983
4,10,0.4199201464653015
5,2,0.5665394067764282
5,3,0.6334362626075745
5,4,0.6645318865776062
5,5,0.6427850723266602
5,6,0.557937502861023
5,7,0.5330236554145813
5,8,0.5591895580291748
5,9,0.5743454694747925
5,10,0.590933084487915
6,2,0.6207112073898315
6,3,0.5488852262496948
6,4,0.38006943464279175
6,5,0.4233655333518982
6,6,0.43053823709487915
6,7,0.4281104505062103
6,8,0.4222251772880554
6,9,0.41376879811286926
6,10,0.4191376566886902
7,2,0.47606050968170166
7,3,0.5094625949859619
7,4,0.5824145078659058
7,5,0.5885283946990967
7,6,0.579579770565033
7,7,0.5719054937362671
7,8,0.488556832075119
7,9,0.4614846408367157
7,10,0.47086724638938904
8,2,0.7149809002876282
8,3,0.6551591157913208
8,4,0.5851069688796997
8,5,0.5728480219841003
8,6,0.5986670255661011
8,7,0.5403492450714111
8,8,0.5410141944885254
8,9,0.4839908182621002
8,10,0.47370645403862
9,2,0.8559603095054626
9,3,0.8204076290130615
9,4,0.5963172912597656
9,5,0.5175895094871521
9,6,0.490069180727005
9,7,0.5116950273513794
9,8,0.4799107611179352
9,9,0.502214252948761
9,10,0.502241313457489
10,2,0.7499043941497803
10,3,0.7047102451324463
10,4,0.7951401472091675
10,5,0.8169005513191223
10,6,0.7782773375511169
10,7,0.7772880792617798
10,8,0.5590654015541077
10,9,0.5610145330429077
10,10,0.5810779333114624
11,2,0.9066775441169739
11,3,0.5488503575325012
11,4,0.48329684138298035
11,5,0.5035604238510132
11,6,0.4952707886695862
11,7,0.4756152331829071
11,8,0.4724019169807434
11,9,0.4544844329357147
