temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
250.0,-3.3144999,7.8000293,3,-1,0,rubbery
250.5,-3.188874,7.6461496,3,-1,0,rubbery
251.0,-3.8121324,7.84078,3,-1,0,rubbery
251.5,-4.0010056,8.000905,3,-1,0,rubbery
252.0,-3.078386,7.9135966,3,-1,0,rubbery
252.5,-6.610008,-0.82626873,1,-1,-1,glassy
253.0,-3.2919595,8.237571,3,-1,0,rubbery
253.5,-3.3899632,7.8725595,3,-1,0,rubbery
254.0,-3.199423,8.025001,3,-1,0,rubbery
254.5,-3.6611607,8.065382,3,-1,0,rubbery
255.0,-3.1538496,8.253588,3,-1,0,rubbery
255.5,-3.187485,8.266415,3,-1,0,rubbery
256.0,-6.4143434,-1.3104306,1,-1,-1,glassy
256.5,-3.5920653,8.0079975,3,-1,0,rubbery
257.0,-3.4199083,7.9006777,3,-1,0,rubbery
257.5,-3.7831123,8.0106535,3,-1,0,rubbery
258.0,-3.8506958,7.812774,3,-1,0,rubbery
258.5,-3.421627,7.9073973,3,-1,0,rubbery
259.0,-3.4134438,8.023199,3,-1,0,rubbery
259.5,-6.7818484,-0.97930247,1,-1,-1,glassy
260.0,-3.6589477,7.4135733,3,-1,0,rubbery
260.5,-3.4569604,7.304273,3,-1,0,rubbery
261.0,-3.6939142,7.144187,3,-1,0,rubbery
261.5,-3.414619,7.291009,3,-1,0,rubbery
262.0,-3.7994378,7.4076743,3,-1,0,rubbery
262.5,-4.151572,7.55403,3,-1,0,rubbery
263.0,-3.330731,7.303886,3,-1,0,rubbery
263.5,-3.9445612,7.518851,3,-1,0,rubbery
264.0,-6.6359057,-0.45865938,1,-1,-1,glassy
264.5,-3.7824218,7.157948,3,-1,0,rubbery
265.0,-3.810036,7.2942543,3,-1,0,rubbery
265.5,-5.8462553,-0.7003872,1,-1,-1,glassy
266.0,-5.5503545,-0.52861816,1,-1,-1,glassy
266.5,-6.3691597,-0.964296,1,-1,-1,glassy
267.0,-3.2893238,7.5469036,3,-1,0,rubbery
267.5,-3.9317725,7.427704,3,-1,0,rubbery
268.0,-3.4450965,7.3512235,3,-1,0,rubbery
268.5,-3.3242464,7.2337956,3,-1,0,rubbery
269.0,-6.39083,-0.55242217,1,-1,-1,glassy
269.5,-3.36255,7.3063645,3,-1,0,rubbery
270.0,-3.6975942,6.645127,3,-1,0,rubbery
270.5,-3.965664,7.600088,3,-1,0,rubbery
271.0,-3.3953102,7.2484818,3,-1,0,rubbery
271.5,-3.5851653,6.885688,3,-1,0,rubbery
272.0,-3.6704054,7.294796,3,-1,0,rubbery
272.5,-4.287033,7.5232477,3,-1,0,rubbery
273.0,-6.6131763,-0.29620293,1,-1,-1,glassy
273.5,-6.10801,-0.19055627,1,-1,-1,glassy
274.0,-5.88234,-0.3875824,1,-1,-1,glassy
274.5,-3.6359825,7.6656437,3,-1,0,rubbery
275.0,-4.3399925,7.669014,3,-1,0,rubbery
275.5,-3.9603906,7.3555017,3,-1,0,rubbery
276.0,-3.307423,7.3762755,3,-1,0,rubbery
276.5,-4.049405,7.289181,3,-1,0,rubbery
277.0,-4.0188055,7.3350735,3,-1,0,rubbery
277.5,-3.319248,7.143987,3,-1,0,rubbery
278.0,-3.4923592,7.6960993,3,-1,0,rubbery
278.5,-6.3802953,-1.2726467,1,-1,-1,glassy
279.0,-4.032075,8.037734,3,-1,0,rubbery
279.5,-6.6547484,-0.7596879,1,-1,-1,glassy
280.0,-3.1264253,8.076328,3,-1,0,rubbery
280.5,-3.6528575,7.961608,3,-1,0,rubbery
281.0,-3.87452,7.9257255,3,-1,0,rubbery
281.5,-6.6811585,-0.72829354,1,-1,-1,glassy
282.0,-4.2749195,7.934262,3,-1,0,rubbery
282.5,-6.656813,-0.677607,1,-1,-1,glassy
283.0,-3.2074375,7.8178787,3,-1,0,rubbery
283.5,-3.1886013,8.175687,3,-1,0,rubbery
284.0,-6.0230165,-1.1032239,1,-1,-1,glassy
284.5,-3.211508,8.182922,3,-1,0,rubbery
285.0,-3.6681328,7.682826,3,-1,0,rubbery
285.5,-3.092931,8.074131,3,-1,0,rubbery
286.0,-3.9950821,8.065349,3,-1,0,rubbery
286.5,-5.575723,-0.6145758,1,-1,-1,glassy
287.0,-6.550767,-0.9025421,1,-1,-1,glassy
287.5,-6.6581793,-1.0945266,1,-1,-1,glassy
288.0,-6.3696065,-1.0493332,1,-1,-1,glassy
288.5,-3.567461,8.0793705,3,-1,0,rubbery
289.0,-6.439265,-0.7268403,1,-1,-1,glassy
289.5,-3.6070304,7.8677483,3,-1,0,rubbery
290.0,-6.3588567,-1.2754114,1,-1,-1,glassy
290.5,-3.9605813,8.01325,3,-1,0,rubbery
291.0,-6.3866067,-1.2467107,1,-1,-1,glassy
291.5,-4.000436,8.136767,3,-1,0,rubbery
292.0,-3.891389,7.9072194,3,-1,0,rubbery
292.5,-4.117074,7.968465,3,-1,0,rubbery
293.0,-4.032237,7.870775,3,-1,0,rubbery
293.5,-2.96871,7.8501964,3,-1,0,rubbery
294.0,-6.541695,-0.9518087,1,-1,-1,glassy
294.5,-6.370742,-0.65755177,1,-1,-1,glassy
295.0,-3.7095513,7.3380527,3,-1,0,rubbery
295.5,-5.8678904,-0.78267,1,-1,-1,glassy
296.0,-6.5258365,-0.5695335,1,-1,-1,glassy
296.5,-3.7519076,6.996275,3,-1,0,rubbery
297.0,-3.0459073,7.510279,3,-1,0,rubbery
297.5,-5.8807087,-0.47627413,1,-1,-1,glassy
298.0,-5.9401627,-0.628236,1,-1,-1,glassy
298.5,-6.5026507,-0.0066531124,1,-1,-1,glassy
299.0,-3.9956665,7.2323146,3,-1,0,rubbery
299.5,-4.2283835,7.5318756,3,-1,0,rubbery
300.0,-6.7825284,-0.29079285,1,-1,-1,glassy
300.5,-3.5648894,6.905373,3,-1,0,rubbery
301.0,-5.935959,-0.90783775,1,-1,-1,glassy
301.5,-4.248333,7.7437167,3,-1,0,rubbery
302.0,-3.5916047,7.1147757,3,-1,0,rubbery
302.5,-4.141349,7.0291243,3,-1,0,rubbery
303.0,-4.0779424,6.9355245,3,-1,0,rubbery
303.5,-6.2832212,0.7979857,1,-1,0,glassy
304.0,-6.2867866,0.82835287,1,-1,0,glassy
304.5,-6.3702326,0.67699695,1,-1,0,glassy
305.0,-6.282971,-0.11804865,1,-1,-1,glassy
305.5,-6.449884,-0.4864534,1,-1,-1,glassy
306.0,-6.75453,-0.2427116,1,-1,-1,glassy
306.5,-6.1937156,-0.17319404,1,-1,-1,glassy
307.0,-3.471903,6.936532,3,-1,0,rubbery
307.5,-4.1529617,7.331976,3,-1,0,rubbery
308.0,-6.5319777,-0.7332371,1,-1,-1,glassy
