temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
200.0,3.3604643,-10.372056,0,0,-2,glassy
200.5,3.0172534,-10.639968,0,0,-2,glassy
201.0,2.7985823,-10.374157,0,0,-2,glassy
201.5,3.542535,-10.51205,0,0,-2,glassy
202.0,2.8606193,-10.450835,0,0,-2,glassy
202.5,3.42263,-10.47854,0,0,-2,glassy
203.0,3.353468,-10.659316,0,0,-2,glassy
203.5,3.0188363,-10.63615,0,0,-2,glassy
204.0,3.1157343,-10.457095,0,0,-2,glassy
204.5,3.2881694,-10.534004,0,0,-2,glassy
205.0,3.6072261,-10.4615345,0,0,-2,glassy
205.5,3.1390243,-10.362395,0,0,-2,glassy
206.0,3.6875916,-10.552859,0,0,-2,glassy
206.5,3.2215357,-10.28548,0,0,-2,glassy
207.0,3.3553872,-10.052076,0,0,-2,glassy
207.5,3.4560483,-10.642028,0,0,-2,glassy
208.0,3.5510836,-10.332025,0,0,-2,glassy
208.5,3.668288,-10.349605,0,0,-2,glassy
209.0,3.256423,-10.415168,0,0,-2,glassy
209.5,3.2945676,-10.48533,0,0,-2,glassy
210.0,3.7079675,-10.110945,0,0,-2,glassy
210.5,2.9879558,-10.112551,0,0,-2,glassy
211.0,3.2633557,-9.738095,0,0,-1,glassy
211.5,3.3676145,-9.763288,0,0,-1,glassy
212.0,3.035604,-9.7888365,0,0,-1,glassy
212.5,2.841135,-10.1646805,0,0,-2,glassy
213.0,2.940756,-10.401472,0,0,-2,glassy
213.5,2.7659585,-10.169804,0,0,-2,glassy
214.0,2.6665301,-10.078015,0,0,-2,glassy
214.5,2.6725001,-10.343866,0,0,-2,glassy
215.0,2.9569697,-10.050032,0,0,-2,glassy
215.5,3.6722152,-11.145705,0,0,-2,glassy
216.0,4.1208334,-10.262575,0,0,-2,glassy
216.5,3.113058,-9.926909,0,0,-1,glassy
217.0,3.4924617,-10.3413725,0,0,-2,glassy
217.5,3.2840958,-9.741772,0,0,-1,glassy
218.0,3.3683536,-9.80602,0,0,-1,glassy
218.5,3.5296476,-9.64721,0,0,-1,glassy
219.0,3.219158,-9.741952,0,0,-1,glassy
219.5,3.4193475,-10.392985,0,0,-2,glassy
220.0,3.38698,-9.746877,0,0,-1,glassy
220.5,3.0155988,-9.840059,0,0,-1,glassy
221.0,2.8240016,-10.688982,0,0,-2,glassy
221.5,3.0634394,-10.305786,0,0,-2,glassy
222.0,3.3369222,-10.19804,0,0,-2,glassy
222.5,3.3957398,-11.061556,0,0,-2,glassy
223.0,3.1445053,-11.131551,0,0,-2,glassy
223.5,3.0557697,-11.110045,0,0,-2,glassy
224.0,2.9133556,-11.186608,0,0,-2,glassy
224.5,3.2204673,-11.22439,0,0,-2,glassy
225.0,3.8309312,-11.133778,0,0,-2,glassy
225.5,3.8283975,-10.801561,0,0,-2,glassy
226.0,4.2814555,-10.806533,0,0,-2,glassy
226.5,3.600193,-10.999661,0,0,-2,glassy
227.0,3.7190366,-11.026819,0,0,-2,glassy
227.5,3.6346815,-11.343424,0,0,-2,glassy
228.0,4.145016,-11.03597,0,0,-2,glassy
228.5,3.3628936,-11.666099,0,0,-2,glassy
229.0,3.1277072,-11.085438,0,0,-2,glassy
229.5,3.6719506,-11.291447,0,0,-2,glassy
230.0,3.1610365,-10.860335,0,0,-2,glassy
230.5,2.8814645,-11.200235,0,0,-2,glassy
231.0,3.5077453,-11.473076,0,0,-2,glassy
231.5,3.6626198,-10.95748,0,0,-2,glassy
232.0,4.136364,-11.217066,0,0,-2,glassy
232.5,3.9113147,-11.543078,0,0,-2,glassy
233.0,3.9910617,-11.170596,0,0,-2,glassy
233.5,4.02466,-10.960009,0,0,-2,glassy
234.0,3.2861114,-11.278143,0,0,-2,glassy
234.5,2.8388586,-10.972522,0,0,-2,glassy
235.0,3.7004824,-11.633792,0,0,-2,glassy
235.5,3.5420268,-11.244365,0,0,-2,glassy
236.0,3.4383838,-10.72787,0,0,-2,glassy
236.5,4.0765467,-10.913362,0,0,-2,glassy
237.0,3.263069,-11.336293,0,0,-2,glassy
237.5,4.048159,-10.681704,0,0,-2,glassy
238.0,3.9057283,-10.82639,0,0,-2,glassy
238.5,4.224613,-10.764348,0,0,-2,glassy
239.0,4.263943,-10.77782,0,0,-2,glassy
239.5,4.061558,-11.306615,0,0,-2,glassy
240.0,3.625988,-11.806604,0,0,-2,glassy
240.5,3.3073926,-11.265717,0,0,-2,glassy
241.0,3.2275004,-11.547015,0,0,-2,glassy
241.5,3.3326948,-11.741587,0,0,-2,glassy
242.0,3.542577,-11.523151,0,0,-2,glassy
242.5,3.2091367,-11.361894,0,0,-2,glassy
243.0,3.7964518,-11.337364,0,0,-2,glassy
243.5,4.271571,-10.802558,0,0,-2,glassy
