,chain,Tg
0,0.0,348.0
0,1.0,318.5
0,2.0,202.0
0,3.0,330.0
0,4.0,240.5
0,5.0,323.0
0,6.0,328.0
0,7.0,300.5
0,8.0,308.5
0,9.0,330.0
0,10.0,292.5
0,11.0,314.5
0,12.0,341.0
0,13.0,364.5
0,14.0,277.0
0,15.0,340.0
0,16.0,209.0
0,17.0,324.5
0,18.0,272.0
0,19.0,343.0
0,20.0,208.0
0,21.0,343.0
0,22.0,333.5
0,23.0,231.0
0,24.0,202.0
1,mean,296.98
