chain,n_clusters,silhouette_score
0,2,0.9106104969978333
0,3,0.9172577857971191
0,4,0.8901200890541077
0,5,0.821722686290741
0,6,0.5159362554550171
0,7,0.5603910684585571
0,8,0.6044278740882874
0,9,0.6349437832832336
0,10,0.5857288241386414
1,2,0.7541621923446655
1,3,0.8513880372047424
1,4,0.7833281755447388
1,5,0.7708079814910889
1,6,0.7507030367851257
1,7,0.6712090373039246
1,8,0.6394871473312378
1,9,0.6565274596214294
1,10,0.6687848567962646
2,2,0.769512414932251
2,3,0.7455708384513855
2,4,0.6571077704429626
2,5,0.6017506718635559
2,6,0.5729231834411621
2,7,0.5094115734100342
2,8,0.5195762515068054
2,9,0.5209460258483887
2,10,0.5137200355529785
3,2,0.5748563408851624
3,3,0.5450047254562378
3,4,0.536332905292511
3,5,0.536202609539032
3,6,0.504041850566864
3,7,0.5131085515022278
3,8,0.4942289888858795
3,9,0.5009839534759521
3,10,0.5117591619491577
4,2,0.6967306137084961
4,3,0.8333888649940491
4,4,0.8759692311286926
4,5,0.8821958303451538
4,6,0.8371317982673645
4,7,0.6411994099617004
4,8,0.6484846472740173
4,9,0.580075204372406
4,10,0.5789825320243835
5,2,0.884878933429718
5,3,0.8651005029678345
5,4,0.8289052844047546
5,5,0.5143505930900574
5,6,0.5549774169921875
5,7,0.48566070199012756
5,8,0.4815267026424408
5,9,0.496929407119751
5,10,0.5026469230651855
6,2,0.5137031674385071
6,3,0.49643588066101074
6,4,0.5613961815834045
6,5,0.5799580812454224
6,6,0.5668918490409851
6,7,0.5719649195671082
6,8,0.4818898141384125
6,9,0.4445653557777405
6,10,0.44656604528427124
7,2,0.5474963188171387
7,3,0.5536260008811951
7,4,0.51300048828125
7,5,0.5414555072784424
7,6,0.5545510649681091
7,7,0.544569730758667
7,8,0.5231629610061646
7,9,0.5236225724220276
7,10,0.49728724360466003
8,2,0.8258419036865234
8,3,0.7196698784828186
8,4,0.5990276336669922
8,5,0.5108364224433899
8,6,0.44951361417770386
8,7,0.4575938582420349
8,8,0.4702812731266022
8,9,0.4465517997741699
8,10,0.4635307192802429
9,2,0.4338865876197815
9,3,0.41822800040245056
9,4,0.4432350695133209
9,5,0.4062936305999756
9,6,0.40959790349006653
9,7,0.4079335927963257
9,8,0.4027137756347656
9,9,0.40111416578292847
9,10,0.3943117558956146
10,2,0.7359752058982849
10,3,0.7019603848457336
10,4,0.644401490688324
10,5,0.5473162531852722
10,6,0.5334527492523193
10,7,0.552889883518219
10,8,0.5808024406433105
10,9,0.5860580801963806
10,10,0.581153392791748
11,2,0.6229647397994995
11,3,0.7182835340499878
11,4,0.7168430685997009
11,5,0.703052818775177
11,6,0.725059986114502
11,7,0.7463647127151489
11,8,0.6199575662612915
11,9,0.6391539573669434
11,10,0.58263099193573
12,2,0.668269693851471
12,3,0.6793121695518494
12,4,0.6910393238067627
12,5,0.7336257100105286
12,6,0.7309319972991943
12,7,0.5376564860343933
12,8,0.5453425645828247
12,9,0.5375653505325317
12,10,0.5495920181274414
13,2,0.6771044731140137
13,3,0.790898323059082
13,4,0.8176737427711487
13,5,0.8263600468635559
13,6,0.8241410255432129
13,7,0.772807240486145
13,8,0.6270773410797119
13,9,0.6130436658859253
13,10,0.6027025580406189
14,2,0.47333961725234985
14,3,0.4746064245700836
14,4,0.4332764744758606
14,5,0.3874422311782837
14,6,0.37849923968315125
14,7,0.3869936466217041
14,8,0.3450630009174347
14,9,0.3473057746887207
14,10,0.35158708691596985
15,2,0.6637205481529236
15,3,0.5779623985290527
15,4,0.5368406772613525
15,5,0.4299754202365875
15,6,0.43651825189590454
15,7,0.4369320869445801
15,8,0.43585336208343506
15,9,0.4506796896457672
15,10,0.44227010011672974
16,2,0.6143449544906616
16,3,0.7210350036621094
16,4,0.6330289244651794
16,5,0.486596018075943
16,6,0.45838606357574463
16,7,0.4722883105278015
16,8,0.45668941736221313
16,9,0.46014657616615295
16,10,0.45758453011512756
17,2,0.7886910438537598
17,3,0.7973620891571045
17,4,0.7204364538192749
17,5,0.5874966382980347
17,6,0.6256023645401001
17,7,0.638856053352356
17,8,0.6297805309295654
17,9,0.6382834315299988
17,10,0.5799287557601929
18,2,0.7989679574966431
18,3,0.6654194593429565
18,4,0.6937551498413086
18,5,0.7230572700500488
18,6,0.6018994450569153
18,7,0.637594997882843
18,8,0.6294093132019043
18,9,0.6130468845367432
18,10,0.598352313041687
19,2,0.4350447356700897
19,3,0.5397145748138428
19,4,0.5747213363647461
19,5,0.6219215393066406
19,6,0.6162028312683105
19,7,0.6227415800094604
19,8,0.608291506767273
19,9,0.6230437159538269
19,10,0.6307691931724548
20,2,0.6863670349121094
20,3,0.7787668108940125
20,4,0.8476940393447876
20,5,0.8252365589141846
20,6,0.7659512162208557
20,7,0.7291522026062012
20,8,0.7434998750686646
20,9,0.672467052936554
20,10,0.6991826891899109
21,2,0.6105665564537048
21,3,0.5248379111289978
21,4,0.4686199426651001
21,5,0.4251980781555176
21,6,0.43954554200172424
21,7,0.43531715869903564
21,8,0.42246150970458984
21,9,0.41591402888298035
21,10,0.40315818786621094
22,2,0.8032357096672058
22,3,0.8450827598571777
22,4,0.7828083038330078
22,5,0.7937657833099365
22,6,0.618973970413208
22,7,0.6295961141586304
22,8,0.5504172444343567
22,9,0.5447279214859009
22,10,0.5143307447433472
23,2,0.8643311262130737
23,3,0.7409744262695312
23,4,0.7684301733970642
23,5,0.8304954767227173
23,6,0.8324315547943115
23,7,0.720185399055481
23,8,0.7385474443435669
23,9,0.6177404522895813
23,10,0.6273411512374878
24,2,0.48032137751579285
24,3,0.5652590990066528
24,4,0.5782427787780762
24,5,0.5428163409233093
24,6,0.583946168422699
24,7,0.5880268812179565
24,8,0.5848928689956665
24,9,0.563845694065094
24,10,0.571524441242218
