chain,n_clusters,silhouette_score
0,2,0.6703093647956848
0,3,0.7544530034065247
0,4,0.7770315408706665
0,5,0.8257318139076233
0,6,0.8522942066192627
0,7,0.8138365745544434
0,8,0.6322431564331055
0,9,0.6758679151535034
0,10,0.6554303169250488
1,2,0.7873727083206177
1,3,0.78322833776474
1,4,0.7554351687431335
1,5,0.6392069458961487
1,6,0.6656777262687683
1,7,0.6429634094238281
1,8,0.5707727670669556
1,9,0.5799808502197266
1,10,0.5764992833137512
2,2,0.7596021294593811
2,3,0.8218578696250916
2,4,0.8132855892181396
2,5,0.6966975331306458
2,6,0.7048953771591187
2,7,0.7145944237709045
2,8,0.5763275623321533
2,9,0.5838470458984375
2,10,0.5947063565254211
3,2,0.8841873407363892
3,3,0.6210695505142212
3,4,0.5097349286079407
3,5,0.5257300138473511
3,6,0.5062296986579895
3,7,0.5175743699073792
3,8,0.49361178278923035
3,9,0.461704283952713
3,10,0.4643886685371399
4,2,0.8297917246818542
4,3,0.7725334167480469
4,4,0.6627318859100342
4,5,0.683400571346283
4,6,0.7026551961898804
4,7,0.6342040300369263
4,8,0.6140915751457214
4,9,0.5933324098587036
4,10,0.6029747128486633
5,2,0.7580109238624573
5,3,0.8576934337615967
5,4,0.9202738404273987
5,5,0.8694745302200317
5,6,0.8450963497161865
5,7,0.8411861658096313
5,8,0.5311796069145203
5,9,0.5373508930206299
5,10,0.5324288010597229
6,2,0.7895238995552063
6,3,0.7426432967185974
6,4,0.7588616013526917
6,5,0.7049208283424377
6,6,0.7419806122779846
6,7,0.4764648973941803
6,8,0.49605491757392883
6,9,0.487589955329895
6,10,0.4796587824821472
7,2,0.652990460395813
7,3,0.7083044052124023
7,4,0.7906116843223572
7,5,0.7551790475845337
7,6,0.7974126935005188
7,7,0.8120478987693787
7,8,0.825572669506073
7,9,0.8403273224830627
7,10,0.8490740656852722
8,2,0.7218422293663025
8,3,0.7736725807189941
8,4,0.8001192808151245
8,5,0.7132806777954102
8,6,0.7775111794471741
8,7,0.8201111555099487
8,8,0.8346632122993469
8,9,0.6237108707427979
8,10,0.645229697227478
9,2,0.7157403826713562
9,3,0.8192179203033447
9,4,0.8910185098648071
9,5,0.8802975416183472
9,6,0.9034344553947449
9,7,0.8800563812255859
9,8,0.7034204006195068
9,9,0.6586756706237793
9,10,0.6544687151908875
10,2,0.7821835875511169
10,3,0.8866130113601685
10,4,0.8054293394088745
10,5,0.6340559720993042
10,6,0.6843407154083252
10,7,0.7015953660011292
10,8,0.6219241619110107
10,9,0.6186090111732483
10,10,0.612975537776947
11,2,0.836868166923523
11,3,0.7206171154975891
11,4,0.592540442943573
11,5,0.5910153985023499
11,6,0.5988147854804993
11,7,0.6187872886657715
11,8,0.5133102536201477
11,9,0.5235450267791748
11,10,0.5220285654067993
12,2,0.9636618494987488
12,3,0.856616735458374
12,4,0.7762928605079651
12,5,0.8171771168708801
12,6,0.8425486087799072
12,7,0.5133045315742493
12,8,0.5186141729354858
12,9,0.5151677131652832
12,10,0.5319482088088989
13,2,0.8318135142326355
13,3,0.5819312334060669
13,4,0.6513380408287048
13,5,0.6593358516693115
13,6,0.661353588104248
13,7,0.6720709800720215
13,8,0.6324748396873474
13,9,0.6037914752960205
13,10,0.5765132904052734
14,2,0.8378850221633911
14,3,0.6394841074943542
14,4,0.6167781352996826
14,5,0.6566148996353149
14,6,0.6558774709701538
14,7,0.6891864538192749
14,8,0.7311593294143677
14,9,0.6386545896530151
14,10,0.6245445013046265
15,2,0.6747064590454102
15,3,0.6376299858093262
15,4,0.7024684548377991
15,5,0.7842824459075928
15,6,0.8037408590316772
15,7,0.7939823865890503
15,8,0.7823293209075928
15,9,0.6611095666885376
15,10,0.67244952917099
16,2,0.6460311412811279
16,3,0.7707599997520447
16,4,0.7719306945800781
16,5,0.8274627327919006
16,6,0.8638001084327698
16,7,0.8773388266563416
16,8,0.6524196267127991
16,9,0.6415287256240845
16,10,0.623975396156311
17,2,0.8481757640838623
17,3,0.9493287205696106
17,4,0.8894209265708923
17,5,0.9039387106895447
17,6,0.624051034450531
17,7,0.612017810344696
17,8,0.574333667755127
17,9,0.5146061182022095
17,10,0.5195954442024231
18,2,0.8712025284767151
18,3,0.8059800863265991
18,4,0.854627788066864
18,5,0.903386652469635
18,6,0.7441720962524414
18,7,0.7344548106193542
18,8,0.7593547701835632
18,9,0.747918426990509
18,10,0.7453035712242126
19,2,0.7109163999557495
19,3,0.9262511730194092
19,4,0.8472913503646851
19,5,0.77812260389328
19,6,0.6214625835418701
19,7,0.6136849522590637
19,8,0.6374468803405762
19,9,0.6455082297325134
19,10,0.5557399392127991
20,2,0.6062223315238953
20,3,0.6219521760940552
20,4,0.6977037191390991
20,5,0.728385329246521
20,6,0.5750338435173035
20,7,0.5544732213020325
20,8,0.5435727834701538
20,9,0.5272008776664734
20,10,0.5220551490783691
21,2,0.6205428242683411
21,3,0.6031313538551331
21,4,0.6144517660140991
21,5,0.6273428797721863
21,6,0.6394539475440979
21,7,0.6582529544830322
21,8,0.6928309202194214
21,9,0.7019369006156921
21,10,0.7186809182167053
22,2,0.9161382913589478
22,3,0.7718271017074585
22,4,0.7872099876403809
22,5,0.5910296440124512
22,6,0.5871583819389343
22,7,0.5856831073760986
22,8,0.5373128652572632
22,9,0.5461646318435669
22,10,0.5415912866592407
23,2,0.6369184255599976
23,3,0.5708236694335938
23,4,0.5936486124992371
23,5,0.6093820929527283
23,6,0.6214602589607239
23,7,0.4978701174259186
23,8,0.5104265213012695
23,9,0.5217494964599609
23,10,0.5136828422546387
24,2,0.8582668304443359
24,3,0.9033963680267334
24,4,0.9005170464515686
24,5,0.6578943729400635
24,6,0.6404844522476196
24,7,0.6270678639411926
24,8,0.6021566987037659
24,9,0.5825755000114441
24,10,0.5382550954818726
