chain,n_clusters,silhouette_score
0,2,0.8875837922096252
0,3,0.8531460762023926
0,4,0.8284006118774414
0,5,0.7933300733566284
0,6,0.8199453949928284
0,7,0.829744279384613
0,8,0.6294875741004944
0,9,0.6362251043319702
0,10,0.5990345478057861
1,2,0.6505579948425293
1,3,0.7860575914382935
1,4,0.9045159220695496
1,5,0.8582099676132202
1,6,0.8176614046096802
1,7,0.8066632151603699
1,8,0.6115822196006775
1,9,0.613513708114624
1,10,0.5827552676200867
2,2,0.8614932298660278
2,3,0.9006418585777283
2,4,0.9257227778434753
2,5,0.876637876033783
2,6,0.8550735116004944
2,7,0.5846274495124817
2,8,0.5922061204910278
2,9,0.6056680083274841
2,10,0.6090399622917175
3,2,0.6679018139839172
3,3,0.7382831573486328
3,4,0.7778188586235046
3,5,0.7646368741989136
3,6,0.7255233526229858
3,7,0.7357072234153748
3,8,0.731044590473175
3,9,0.5683659911155701
3,10,0.6175112724304199
4,2,0.7366381883621216
4,3,0.7982479333877563
4,4,0.8315405249595642
4,5,0.8289284110069275
4,6,0.8473880887031555
4,7,0.6731526851654053
4,8,0.6840387582778931
4,9,0.6681626439094543
4,10,0.6438159942626953
5,2,0.7455798983573914
5,3,0.8221958875656128
5,4,0.8248232007026672
5,5,0.8457968831062317
5,6,0.7157840728759766
5,7,0.707755446434021
5,8,0.6405529975891113
5,9,0.6202862858772278
5,10,0.5994523763656616
6,2,0.9355936050415039
6,3,0.8918393850326538
6,4,0.8770822882652283
6,5,0.7791685461997986
6,6,0.774208128452301
6,7,0.5635301470756531
6,8,0.5710667371749878
6,9,0.6014279723167419
6,10,0.5808412432670593
7,2,0.7802143096923828
7,3,0.8035405278205872
7,4,0.771339476108551
7,5,0.8109107613563538
7,6,0.8169408440589905
7,7,0.7724215388298035
7,8,0.6427613496780396
7,9,0.6343793869018555
7,10,0.665776789188385
8,2,0.6998873949050903
8,3,0.7926207780838013
8,4,0.8529629707336426
8,5,0.8880243301391602
8,6,0.8873010873794556
8,7,0.8601818680763245
8,8,0.6656039953231812
8,9,0.6261709332466125
8,10,0.6010761260986328
9,2,0.7172655463218689
9,3,0.8242104649543762
9,4,0.8491672873497009
9,5,0.8152416348457336
9,6,0.8226819038391113
9,7,0.7854475378990173
9,8,0.6585347056388855
9,9,0.6566932201385498
9,10,0.6585006713867188
10,2,0.8833470940589905
10,3,0.7588607668876648
10,4,0.7549382448196411
10,5,0.7904483079910278
10,6,0.8304153084754944
10,7,0.8501250147819519
10,8,0.6255133748054504
10,9,0.6489705443382263
10,10,0.6515205502510071
11,2,0.7238470911979675
11,3,0.7935742735862732
11,4,0.8161576986312866
11,5,0.9002544283866882
11,6,0.8724340796470642
11,7,0.7005681991577148
11,8,0.6391862630844116
11,9,0.6613178253173828
11,10,0.6426604986190796
12,2,0.7672128081321716
12,3,0.8033846616744995
12,4,0.8687422275543213
12,5,0.7817096710205078
12,6,0.6702166199684143
12,7,0.6990430355072021
12,8,0.6792492866516113
12,9,0.67062908411026
12,10,0.6102884411811829
13,2,0.7134386897087097
13,3,0.8495666980743408
13,4,0.6571128964424133
13,5,0.6368109583854675
13,6,0.6453076601028442
13,7,0.6560745239257812
13,8,0.6648094058036804
13,9,0.5712766647338867
13,10,0.54787677526474
14,2,0.7817161679267883
14,3,0.7661792039871216
14,4,0.8222914934158325
14,5,0.8548826575279236
14,6,0.6901676058769226
14,7,0.5920525193214417
14,8,0.5984804034233093
14,9,0.6048507690429688
14,10,0.5967952013015747
15,2,0.7479218244552612
15,3,0.9237669706344604
15,4,0.9064449667930603
15,5,0.9015960693359375
15,6,0.8644962906837463
15,7,0.8873042464256287
15,8,0.572926938533783
15,9,0.5458760857582092
15,10,0.5723061561584473
16,2,0.8211111426353455
16,3,0.8274055123329163
16,4,0.5627219080924988
16,5,0.5646415948867798
16,6,0.5746890306472778
16,7,0.6078521013259888
16,8,0.5494478940963745
16,9,0.5252395868301392
16,10,0.5102482438087463
17,2,0.6736136674880981
17,3,0.7581650018692017
17,4,0.7861730456352234
17,5,0.7762399315834045
17,6,0.764889657497406
17,7,0.7805354595184326
17,8,0.7086726427078247
17,9,0.7191920876502991
17,10,0.6947267055511475
18,2,0.6516000628471375
18,3,0.6999332308769226
18,4,0.7850847840309143
18,5,0.8162360191345215
18,6,0.8397141098976135
18,7,0.858190655708313
18,8,0.8489260077476501
18,9,0.8632357716560364
18,10,0.8624860644340515
19,2,0.72481369972229
19,3,0.7790012955665588
19,4,0.8436928987503052
19,5,0.8405444622039795
19,6,0.8328062891960144
19,7,0.8238842487335205
19,8,0.843601644039154
19,9,0.6766493320465088
19,10,0.6791425943374634
20,2,0.7173727750778198
20,3,0.774704098701477
20,4,0.7973585724830627
20,5,0.8100991249084473
20,6,0.8285369873046875
20,7,0.7009351253509521
20,8,0.7099785804748535
20,9,0.6923385858535767
20,10,0.6997546553611755
21,2,0.6891562342643738
21,3,0.8048880696296692
21,4,0.7624755501747131
21,5,0.7877070307731628
21,6,0.6721399426460266
21,7,0.7144261598587036
21,8,0.7155295014381409
21,9,0.6212691068649292
21,10,0.6132240891456604
22,2,0.7647174000740051
22,3,0.8509151935577393
22,4,0.8373477458953857
22,5,0.7894173264503479
22,6,0.7060376405715942
22,7,0.7174955010414124
22,8,0.7443990111351013
22,9,0.6420775055885315
22,10,0.6386317610740662
23,2,0.9024666547775269
23,3,0.8213105201721191
23,4,0.8267205953598022
23,5,0.8722857236862183
23,6,0.6359357237815857
23,7,0.6427745223045349
23,8,0.6037890315055847
23,9,0.6072965264320374
23,10,0.6043306589126587
24,2,0.7008391618728638
24,3,0.756657063961029
24,4,0.7993046045303345
24,5,0.7978405952453613
24,6,0.7455061674118042
24,7,0.7321022748947144
24,8,0.5445854663848877
24,9,0.5175365805625916
24,10,0.5257288813591003
