UMAP1,UMAP2,temp
72.19693,20.007507,200.0
72.95884,20.292007,200.5
72.1885,20.087461,201.0
72.30426,19.730253,201.5
73.08884,19.544489,202.0
72.42634,20.15592,202.5
72.72278,20.21074,203.0
73.45195,19.605392,203.5
72.39531,19.88821,204.0
72.53782,20.246529,204.5
72.00992,20.252926,205.0
72.802574,19.47154,205.5
72.68007,20.27887,206.0
72.2544,19.971209,206.5
72.210945,19.89565,207.0
72.13563,19.915398,207.5
72.684654,20.27944,208.0
72.76748,20.152706,208.5
72.79953,18.38103,209.0
72.29807,19.946753,209.5
72.84283,19.630108,210.0
72.49474,19.485226,210.5
72.20794,19.52061,211.0
72.21471,19.402443,211.5
72.15502,19.178816,212.0
72.39775,20.170742,212.5
72.90879,19.887733,213.0
72.86434,19.666739,213.5
72.02746,19.620182,214.0
72.09669,20.168694,214.5
73.093124,19.688139,215.0
71.987015,20.113203,215.5
72.82857,19.86126,216.0
73.02171,20.136261,216.5
72.49341,19.948322,217.0
72.91206,20.292912,217.5
72.26655,20.341885,218.0
73.013374,20.208977,218.5
72.312096,19.618921,219.0
72.36653,19.838287,219.5
72.465004,19.559948,220.0
72.734886,19.98641,220.5
71.91369,19.761763,221.0
72.2595,20.362091,221.5
71.92518,20.198626,222.0
72.2746,19.899174,222.5
72.93335,20.10876,223.0
72.17522,19.409306,223.5
72.62821,19.747042,224.0
72.49819,19.778605,224.5
71.98026,20.389055,225.0
72.962814,19.653368,225.5
72.57594,20.425323,226.0
73.239006,19.887371,226.5
72.78213,20.407217,227.0
72.17097,20.526081,227.5
72.4957,20.510864,228.0
71.93825,19.658943,228.5
73.18838,20.16381,229.0
72.20331,20.495317,229.5
73.35516,19.458645,230.0
72.82437,20.379961,230.5
72.608536,19.657152,231.0
72.79332,19.885746,231.5
73.196045,19.717655,232.0
72.33056,20.279339,232.5
72.02812,20.324955,233.0
72.24515,19.892462,233.5
72.003265,19.728128,234.0
72.16495,20.377367,234.5
73.20166,20.353159,235.0
73.2468,20.026262,235.5
72.63386,20.019403,236.0
71.99893,20.20839,236.5
72.251,19.865177,237.0
72.747696,19.382019,237.5
72.53538,19.299725,238.0
73.00614,19.912035,238.5
72.78508,19.720839,239.0
72.33407,18.914305,239.5
72.6437,19.49161,240.0
72.97875,20.273325,240.5
72.976425,19.728712,241.0
72.26648,19.373451,241.5
73.27443,19.639523,242.0
71.9528,19.681253,242.5
72.09913,19.985403,243.0
72.02977,20.328037,243.5
73.30813,19.85118,244.0
72.37986,20.525406,244.5
71.99017,19.026524,245.0
72.71641,20.377817,245.5
72.4866,20.36308,246.0
71.92887,20.256762,246.5
72.95743,19.360786,247.0
71.86524,19.50775,247.5
72.23395,19.077213,248.0
73.26034,20.051435,248.5
71.9909,19.400248,249.0
71.95311,19.792397,249.5
73.36161,18.91532,250.0
73.12543,18.807987,250.5
73.54426,19.525219,251.0
72.14657,19.268318,251.5
73.01944,18.588308,252.0
73.45824,19.301453,252.5
73.631996,18.891548,253.0
73.83033,19.3904,253.5
73.27377,19.327229,254.0
73.29305,19.220692,254.5
73.21058,19.11241,255.0
73.7958,19.011335,255.5
73.76322,19.141006,256.0
73.47722,19.650463,256.5
73.82417,19.17069,257.0
73.920456,19.150295,257.5
73.744995,19.566988,258.0
73.4773,19.933287,258.5
73.26887,19.400702,259.0
73.65135,18.544233,259.5
73.531784,18.578081,260.0
73.74812,19.486195,260.5
73.38901,19.063683,261.0
73.89715,19.311802,261.5
73.793434,19.454304,262.0
73.62205,19.329865,262.5
73.17625,18.836515,263.0
73.64339,19.134478,263.5
73.26895,18.371334,264.0
73.71109,18.84182,264.5
73.32969,18.129965,265.0
73.66178,18.762041,265.5
73.177864,18.0762,266.0
73.56377,18.675026,266.5
73.92117,18.424301,267.0
73.97193,19.159466,267.5
72.946754,17.51888,268.0
73.519745,18.386477,268.5
73.42508,18.904728,269.0
73.74661,19.164495,269.5
73.9589,19.069109,270.0
73.9373,18.768007,270.5
73.767296,18.777618,271.0
73.25556,19.026186,271.5
73.87401,18.928682,272.0
73.87785,19.124203,272.5
73.72018,18.239962,273.0
73.43947,18.43714,273.5
73.45422,18.621037,274.0
73.55729,18.561117,274.5
73.94451,18.39236,275.0
73.933174,18.24852,275.5
73.85036,18.545156,276.0
73.37977,18.659384,276.5
74.15203,18.73785,277.0
73.2874,17.841015,277.5
