UMAP1,UMAP2,temp,Cluster,Grid_X,Grid_Y,State,Cluster_Change
12.419385,12.097403,200.0,1,1,1,glassy,False
12.382647,12.0701,200.5,1,1,1,glassy,False
12.926656,11.848671,201.0,1,1,1,glassy,False
12.761615,12.209396,201.5,1,1,1,glassy,False
12.605355,12.071189,202.0,1,1,1,glassy,False
12.444381,12.025432,202.5,1,1,1,glassy,False
12.4077215,12.228894,203.0,1,1,1,glassy,False
12.95289,12.129696,203.5,1,1,1,glassy,False
14.401291,13.902399,204.0,1,1,1,glassy,False
13.78654,13.499273,204.5,1,1,1,glassy,False
12.525277,12.726792,205.0,1,1,1,glassy,False
12.76677,13.188237,205.5,1,1,1,glassy,False
12.551231,12.061034,206.0,1,1,1,glassy,False
12.783455,12.294184,206.5,1,1,1,glassy,False
12.650141,12.054048,207.0,1,1,1,glassy,False
14.474403,13.901643,207.5,1,1,1,glassy,False
12.760683,12.852397,208.0,1,1,1,glassy,False
12.618595,12.537463,208.5,1,1,1,glassy,False
14.28941,13.811722,209.0,1,1,1,glassy,False
12.5526905,12.424642,209.5,1,1,1,glassy,False
14.372205,14.078532,210.0,1,1,1,glassy,False
14.36061,13.917612,210.5,1,1,1,glassy,False
14.37889,14.028579,211.0,1,1,1,glassy,False
12.57726,11.750882,211.5,1,1,1,glassy,False
14.012195,13.532758,212.0,1,1,1,glassy,False
12.71247,13.147997,212.5,1,1,1,glassy,False
12.496158,13.034995,213.0,1,1,1,glassy,False
13.593945,13.484567,213.5,1,1,1,glassy,False
12.50099,12.615302,214.0,1,1,1,glassy,False
12.733218,13.173805,214.5,1,1,1,glassy,False
14.325635,14.078961,215.0,1,1,1,glassy,False
12.79858,13.05816,215.5,1,1,1,glassy,False
12.364457,12.456596,216.0,1,1,1,glassy,False
14.362269,14.063719,216.5,1,1,1,glassy,False
12.775502,11.824576,217.0,1,1,1,glassy,False
14.168235,13.711245,217.5,1,1,1,glassy,False
12.314021,12.623383,218.0,1,1,1,glassy,False
14.237409,14.10216,218.5,1,1,1,glassy,False
12.580299,11.63082,219.0,1,1,1,glassy,False
12.904667,13.030872,219.5,1,1,1,glassy,False
13.657522,13.479191,220.0,1,1,1,glassy,False
14.425108,13.850328,220.5,1,1,1,glassy,False
13.829266,13.819754,221.0,1,1,1,glassy,False
12.531166,13.180036,221.5,1,1,1,glassy,False
14.274034,13.732304,222.0,1,1,1,glassy,False
13.655131,13.400657,222.5,1,1,1,glassy,False
14.242226,13.908949,223.0,1,1,1,glassy,False
14.094475,14.027633,223.5,1,1,1,glassy,False
12.43094,11.845838,224.0,1,1,1,glassy,False
12.67011,11.649368,224.5,1,1,1,glassy,False
13.1291685,12.231839,225.0,1,1,1,glassy,False
14.228157,13.767637,225.5,1,1,1,glassy,False
12.775952,12.808481,226.0,1,1,1,glassy,False
13.866097,13.545122,226.5,1,1,1,glassy,False
14.126863,13.7759,227.0,1,1,1,glassy,False
12.475277,11.913333,227.5,1,1,1,glassy,False
12.905012,11.764601,228.0,1,1,1,glassy,False
12.85968,11.569953,228.5,1,1,1,glassy,False
14.408535,13.807735,229.0,1,1,1,glassy,False
14.518696,13.879727,229.5,1,1,1,glassy,False
12.823758,13.193773,230.0,1,1,1,glassy,False
13.516173,13.5641575,230.5,1,1,1,glassy,False
14.602312,13.726478,231.0,1,1,1,glassy,False
12.255939,12.511264,231.5,1,1,1,glassy,False
12.2602,12.02179,232.0,1,1,1,glassy,False
14.421317,13.648376,232.5,1,1,1,glassy,False
12.404652,13.146486,233.0,1,1,1,glassy,False
12.595969,13.093769,233.5,1,1,1,glassy,False
12.492198,11.979795,234.0,1,1,1,glassy,False
13.893105,11.378826,234.5,1,1,1,glassy,False
14.51088,13.831622,235.0,1,1,1,glassy,False
14.481917,14.061352,235.5,1,1,1,glassy,False
14.630557,14.029954,236.0,1,1,1,glassy,False
13.604888,13.506051,236.5,1,1,1,glassy,False
14.619339,14.059188,237.0,1,1,1,glassy,False
12.950342,12.384148,237.5,1,1,1,glassy,False
12.813558,12.504687,238.0,1,1,1,glassy,False
14.399168,13.525056,238.5,1,1,1,glassy,False
14.215761,14.072511,239.0,1,1,1,glassy,False
13.198405,11.619837,239.5,1,1,1,glassy,False
12.746092,11.954446,240.0,1,1,1,glassy,False
12.737749,11.940292,240.5,1,1,1,glassy,False
12.521869,12.552267,241.0,1,1,1,glassy,False
12.643491,12.963799,241.5,1,1,1,glassy,False
14.162434,13.941958,242.0,1,1,1,glassy,False
14.578658,14.162648,242.5,1,1,1,glassy,False
13.937349,13.682205,243.0,1,1,1,glassy,False
12.513959,12.326521,243.5,1,1,1,glassy,False
14.000046,14.083911,244.0,1,1,1,glassy,False
12.694026,12.910688,244.5,1,1,1,glassy,False
12.308509,13.1305685,245.0,1,1,1,glassy,False
14.59234,14.292057,245.5,1,1,1,glassy,False
13.972584,13.6997,246.0,1,1,1,glassy,False
14.287902,13.887432,246.5,1,1,1,glassy,False
13.478973,13.216585,247.0,1,1,1,glassy,False
13.914243,13.57119,247.5,1,1,1,glassy,False
13.579385,13.551755,248.0,1,1,1,glassy,False
12.786171,12.40888,248.5,1,1,1,glassy,False
13.800633,13.772337,249.0,1,1,1,glassy,False
12.724531,12.448425,249.5,1,1,1,glassy,False
13.884198,11.344303,250.0,1,1,1,glassy,False
14.114098,13.193948,250.5,1,1,1,glassy,False
13.503218,11.701292,251.0,1,1,1,glassy,False
14.326821,13.265243,251.5,1,1,1,glassy,False
14.41967,13.311635,252.0,1,1,1,glassy,False
13.402628,11.887699,252.5,1,1,1,glassy,False
14.075037,11.794111,253.0,1,1,1,glassy,False
14.00319,13.089674,253.5,1,1,1,glassy,False
13.779085,11.922301,254.0,1,1,1,glassy,False
13.73411,11.917106,254.5,1,1,1,glassy,False
14.691096,13.723475,255.0,1,1,1,glassy,False
13.568371,11.830085,255.5,1,1,1,glassy,False
13.350446,11.841821,256.0,1,1,1,glassy,False
13.740853,12.307998,256.5,1,1,1,glassy,False
13.72993,12.118309,257.0,1,1,1,glassy,False
13.951586,11.51898,257.5,1,1,1,glassy,False
14.206488,13.569352,258.0,1,1,1,glassy,False
13.707146,12.520016,258.5,1,1,1,glassy,False
14.004557,12.752638,259.0,1,1,1,glassy,False
13.396216,12.802303,259.5,1,1,1,glassy,False
14.09666,13.046015,260.0,1,1,1,glassy,False
12.561431,12.8245125,260.5,1,1,1,glassy,False
12.298249,12.184056,261.0,1,1,1,glassy,False
12.9179945,13.362089,261.5,1,1,1,glassy,False
12.676156,12.327803,262.0,1,1,1,glassy,False
12.609698,12.18101,262.5,1,1,1,glassy,False
12.266973,12.103039,263.0,1,1,1,glassy,False
14.009955,13.9441395,263.5,1,1,1,glassy,False
12.405128,11.789802,264.0,1,1,1,glassy,False
12.172727,12.095754,264.5,1,1,1,glassy,False
13.790482,13.788986,265.0,1,1,1,glassy,False
13.195795,11.322387,265.5,1,1,1,glassy,False
12.769376,13.084198,266.0,1,1,1,glassy,False
12.4407,12.972865,266.5,1,1,1,glassy,False
14.43839,14.008945,267.0,1,1,1,glassy,False
12.202271,12.491632,267.5,1,1,1,glassy,False
13.706748,13.963743,268.0,1,1,1,glassy,False
14.604565,14.101731,268.5,1,1,1,glassy,False
12.840382,12.908899,269.0,1,1,1,glassy,False
12.906582,12.850349,269.5,1,1,1,glassy,False
13.382891,11.766005,270.0,1,1,1,glassy,False
13.539161,12.400592,270.5,1,1,1,glassy,False
13.3688755,11.928705,271.0,1,1,1,glassy,False
13.165082,11.817557,271.5,1,1,1,glassy,False
13.243388,11.816055,272.0,1,1,1,glassy,False
13.036311,11.989332,272.5,1,1,1,glassy,False
13.197423,12.026956,273.0,1,1,1,glassy,False
13.026366,12.161453,273.5,1,1,1,glassy,False
13.360599,12.022934,274.0,1,1,1,glassy,False
12.784054,12.188387,274.5,1,1,1,glassy,False
12.55911,13.0315895,275.0,1,1,1,glassy,False
13.051538,12.810244,275.5,1,1,1,glassy,False
12.905598,12.038334,276.0,1,1,1,glassy,False
12.893993,12.14569,276.5,1,1,1,glassy,False
13.127239,12.900938,277.0,1,1,1,glassy,False
12.937711,12.159645,277.5,1,1,1,glassy,False
12.78518,12.114965,278.0,1,1,1,glassy,False
12.23083,12.400848,278.5,1,1,1,glassy,False
13.888369,12.306563,279.0,1,1,1,glassy,False
12.833934,11.402202,279.5,1,1,1,glassy,False
13.908283,11.673262,280.0,1,1,1,glassy,False
13.557069,11.693158,280.5,1,1,1,glassy,False
13.13769,11.603122,281.0,1,1,1,glassy,False
13.226856,12.75219,281.5,1,1,1,glassy,False
12.363647,12.175927,282.0,1,1,1,glassy,False
13.670814,11.245489,282.5,1,1,1,glassy,False
12.897699,11.955001,283.0,1,1,1,glassy,False
12.586782,11.748089,283.5,1,1,1,glassy,False
12.233136,12.021649,284.0,1,1,1,glassy,False
12.402363,12.4386215,284.5,1,1,1,glassy,False
12.826106,11.463209,285.0,1,1,1,glassy,False
12.78734,11.758034,285.5,1,1,1,glassy,False
13.383757,11.424422,286.0,1,1,1,glassy,False
12.947861,11.437899,286.5,1,1,1,glassy,False
13.538789,11.385157,287.0,1,1,1,glassy,False
12.895566,12.688297,287.5,1,1,1,glassy,False
