,chain,Tg
0,0.0,369.5
0,1.0,280.0
0,2.0,207.0
0,3.0,405.5
0,4.0,370.0
0,5.0,209.0
0,6.0,258.5
0,7.0,218.0
0,8.0,261.0
0,9.0,201.5
0,10.0,290.0
0,11.0,344.0
0,12.0,280.0
0,13.0,330.0
0,14.0,202.0
0,15.0,305.5
0,16.0,332.5
0,17.0,334.5
0,18.0,347.5
0,19.0,260.5
0,20.0,281.5
0,21.0,249.5
0,22.0,370.0
0,23.0,334.5
0,24.0,270.0
1,mean,292.48
