UMAP1,UMAP2,Cluster_3,temp,Grid_X,Grid_Y,State_3,Cluster_Change
23.528261,33.540382,1,200.0,2,3,glassy,False
24.097427,33.20815,1,200.5,2,3,glassy,False
23.505957,33.625595,1,201.0,2,3,glassy,False
23.73852,33.333946,1,201.5,2,3,glassy,False
23.722235,33.334152,1,202.0,2,3,glassy,False
24.11949,33.317352,1,202.5,2,3,glassy,False
24.111847,33.464558,1,203.0,2,3,glassy,False
23.712824,33.252388,1,203.5,2,3,glassy,False
23.807522,33.47242,1,204.0,2,3,glassy,False
24.071016,33.42802,1,204.5,2,3,glassy,False
22.373716,35.784122,1,205.0,2,3,glassy,False
22.7115,35.378395,1,205.5,2,3,glassy,False
22.409702,36.036297,1,206.0,2,3,glassy,False
22.446339,35.780018,1,206.5,2,3,glassy,False
22.305952,35.654892,1,207.0,2,3,glassy,False
22.389114,36.102432,1,207.5,2,3,glassy,False
24.10471,33.461628,1,208.0,2,3,glassy,False
24.021523,34.030037,1,208.5,2,3,glassy,False
22.381077,35.821888,1,209.0,2,3,glassy,False
22.597805,36.02342,1,209.5,2,3,glassy,False
24.242981,33.164154,1,210.0,2,3,glassy,False
23.185808,33.672375,1,210.5,2,3,glassy,False
23.420456,33.359768,1,211.0,2,3,glassy,False
23.753984,34.06413,1,211.5,2,3,glassy,False
23.622934,33.38317,1,212.0,2,3,glassy,False
24.25944,33.51587,1,212.5,2,3,glassy,False
24.47813,33.29301,1,213.0,2,3,glassy,False
23.856855,34.13974,1,213.5,2,3,glassy,False
24.530565,33.494087,1,214.0,2,3,glassy,False
24.112963,33.42292,1,214.5,2,3,glassy,False
22.303204,35.9199,1,215.0,2,3,glassy,False
22.363647,35.986084,1,215.5,2,3,glassy,False
23.826508,33.76189,1,216.0,2,3,glassy,False
24.303907,34.032722,1,216.5,2,3,glassy,False
22.679626,35.679287,1,217.0,2,3,glassy,False
24.25521,33.552567,1,217.5,2,3,glassy,False
24.092825,33.87236,1,218.0,2,3,glassy,False
24.377161,33.876957,1,218.5,2,3,glassy,False
24.000753,33.27849,1,219.0,2,3,glassy,False
24.061928,33.219902,1,219.5,2,3,glassy,False
23.801094,33.2413,1,220.0,2,3,glassy,False
23.623356,33.238525,1,220.5,2,3,glassy,False
24.11081,33.09941,1,221.0,2,3,glassy,False
24.230867,33.048748,1,221.5,2,3,glassy,False
23.655895,33.105343,1,222.0,2,3,glassy,False
24.253891,33.132637,1,222.5,2,3,glassy,False
23.67783,34.041492,1,223.0,2,3,glassy,False
24.372648,33.249012,1,223.5,2,3,glassy,False
24.586203,33.53879,1,224.0,2,3,glassy,False
23.901747,33.3696,1,224.5,2,3,glassy,False
22.638111,35.708607,1,225.0,2,3,glassy,False
22.598692,35.607113,1,225.5,2,3,glassy,False
22.430794,35.528255,1,226.0,2,3,glassy,False
23.678211,33.532867,1,226.5,2,3,glassy,False
22.523346,35.6222,1,227.0,2,3,glassy,False
22.672674,35.86485,1,227.5,2,3,glassy,False
22.210354,35.751217,1,228.0,2,3,glassy,False
22.868174,35.586323,1,228.5,2,3,glassy,False
22.573772,35.699696,1,229.0,2,3,glassy,False
23.295223,33.997124,1,229.5,2,3,glassy,False
24.20087,33.421806,1,230.0,2,3,glassy,False
23.181614,33.7631,1,230.5,2,3,glassy,False
24.070532,33.8904,1,231.0,2,3,glassy,False
22.460783,35.992767,1,231.5,2,3,glassy,False
22.617432,35.972584,1,232.0,2,3,glassy,False
23.919569,33.709457,1,232.5,2,3,glassy,False
23.634937,33.934628,1,233.0,2,3,glassy,False
23.634958,34.06801,1,233.5,2,3,glassy,False
23.764803,33.88608,1,234.0,2,3,glassy,False
22.636475,36.04276,1,234.5,2,3,glassy,False
22.662046,35.33607,1,235.0,2,3,glassy,False
22.60296,36.14186,1,235.5,2,3,glassy,False
22.433462,35.969246,1,236.0,2,3,glassy,False
23.460287,33.703457,1,236.5,2,3,glassy,False
22.833496,35.620525,1,237.0,2,3,glassy,False
22.752115,35.838135,1,237.5,2,3,glassy,False
22.46929,35.58168,1,238.0,2,3,glassy,False
22.69187,35.863907,1,238.5,2,3,glassy,False
23.7739,34.380917,1,239.0,2,3,glassy,False
23.984282,34.047318,1,239.5,2,3,glassy,False
23.35636,34.14005,1,240.0,2,3,glassy,False
23.36739,33.233784,1,240.5,2,3,glassy,False
23.302326,33.641712,1,241.0,2,3,glassy,False
23.752277,33.700268,1,241.5,2,3,glassy,False
23.445036,34.18548,1,242.0,2,3,glassy,False
22.135857,35.68847,1,242.5,2,3,glassy,False
24.636957,33.76022,1,243.0,2,3,glassy,False
23.362587,33.795925,1,243.5,2,3,glassy,False
22.56225,35.848335,1,244.0,2,3,glassy,False
22.301235,35.75089,1,244.5,2,3,glassy,False
22.208233,35.513813,1,245.0,2,3,glassy,False
22.494843,35.38419,1,245.5,2,3,glassy,False
22.251652,35.936283,1,246.0,2,3,glassy,False
22.033226,35.851677,1,246.5,2,3,glassy,False
22.504116,36.110138,1,247.0,2,3,glassy,False
22.099302,35.66359,1,247.5,2,3,glassy,False
22.069674,36.010498,1,248.0,2,3,glassy,False
23.304089,33.597103,1,248.5,2,3,glassy,False
22.439919,35.464935,1,249.0,2,3,glassy,False
24.09422,34.227478,1,249.5,2,3,glassy,False
24.163034,34.210526,1,250.0,2,3,glassy,False
23.855047,33.43424,1,250.5,2,3,glassy,False
23.370792,33.40469,1,251.0,2,3,glassy,False
22.124746,35.518322,1,251.5,2,3,glassy,False
24.038021,33.636208,1,252.0,2,3,glassy,False
22.022638,35.7459,1,252.5,2,3,glassy,False
22.246073,36.207684,1,253.0,2,3,glassy,False
24.326418,33.68279,1,253.5,2,3,glassy,False
23.777414,34.00996,1,254.0,2,3,glassy,False
22.535341,36.22549,1,254.5,2,3,glassy,False
22.117725,35.440495,1,255.0,2,3,glassy,False
22.124975,35.42011,1,255.5,2,3,glassy,False
23.92814,33.48545,1,256.0,2,3,glassy,False
24.457405,33.452793,1,256.5,2,3,glassy,False
23.322363,33.404705,1,257.0,2,3,glassy,False
24.00459,33.04452,1,257.5,2,3,glassy,False
24.253012,33.40025,1,258.0,2,3,glassy,False
24.545479,33.9375,1,258.5,2,3,glassy,False
22.055561,36.042427,1,259.0,2,3,glassy,False
24.211374,33.765156,1,259.5,2,3,glassy,False
23.579405,33.774696,1,260.0,2,3,glassy,False
23.364985,34.5173,1,260.5,2,3,glassy,False
24.177694,34.183975,1,261.0,2,3,glassy,False
24.17199,33.111603,1,261.5,2,3,glassy,False
24.001867,33.751297,1,262.0,2,3,glassy,False
23.259699,34.86323,1,262.5,2,3,glassy,False
22.847195,35.82253,1,263.0,2,3,glassy,False
22.393333,35.831844,1,263.5,2,3,glassy,False
22.117712,36.25521,1,264.0,2,3,glassy,False
22.371061,35.758354,1,264.5,2,3,glassy,False
22.805023,36.31622,1,265.0,2,3,glassy,False
24.175777,34.450386,1,265.5,2,3,glassy,False
23.537367,33.89537,1,266.0,2,3,glassy,False
24.389847,33.69017,1,266.5,2,3,glassy,False
24.47592,34.304768,1,267.0,2,3,glassy,False
24.578066,34.020126,1,267.5,2,3,glassy,False
22.12003,36.058174,1,268.0,2,3,glassy,False
23.62564,33.259495,1,268.5,2,3,glassy,False
24.56959,34.135483,1,269.0,2,3,glassy,False
24.458658,33.565483,1,269.5,2,3,glassy,False
24.588577,33.597958,1,270.0,2,3,glassy,False
23.948832,33.88143,1,270.5,2,3,glassy,False
23.370031,33.36534,1,271.0,2,3,glassy,False
24.714684,33.53021,1,271.5,2,3,glassy,False
24.640732,33.820324,1,272.0,2,3,glassy,False
24.739006,33.459694,1,272.5,2,3,glassy,False
24.133812,35.10522,1,273.0,2,3,glassy,False
23.291674,33.85976,1,273.5,2,3,glassy,False
23.361229,33.70129,1,274.0,2,3,glassy,False
22.615534,36.259594,1,274.5,2,3,glassy,False
23.363655,33.467438,1,275.0,2,3,glassy,False
23.763048,33.325233,1,275.5,2,3,glassy,False
23.227196,33.452312,1,276.0,2,3,glassy,False
24.33459,33.442554,1,276.5,2,3,glassy,False
24.349398,33.50602,1,277.0,2,3,glassy,False
24.647995,33.26971,1,277.5,2,3,glassy,False
22.799301,36.1287,1,278.0,2,3,glassy,False
24.165054,34.32688,1,278.5,2,3,glassy,False
22.813894,36.05242,1,279.0,2,3,glassy,False
22.25781,35.937935,1,279.5,2,3,glassy,False
23.330656,33.720432,1,280.0,2,3,glassy,False
24.421474,33.488895,1,280.5,2,3,glassy,False
23.015316,36.21747,1,281.0,2,3,glassy,False
23.963379,34.344677,1,281.5,2,3,glassy,False
22.94579,36.197777,1,282.0,2,3,glassy,False
24.701115,33.919952,1,282.5,2,3,glassy,False
22.80827,35.96411,1,283.0,2,3,glassy,False
23.000507,35.526756,1,283.5,2,3,glassy,False
24.143358,34.63351,1,284.0,2,3,glassy,False
22.840881,35.734848,1,284.5,2,3,glassy,False
24.326365,34.521732,1,285.0,2,3,glassy,False
23.714521,34.3246,1,285.5,2,3,glassy,False
22.411049,36.17891,1,286.0,2,3,glassy,False
24.161852,34.959404,1,286.5,2,3,glassy,False
22.183931,36.201164,1,287.0,2,3,glassy,False
24.32431,34.826767,1,287.5,2,3,glassy,False
23.64509,34.821274,1,288.0,2,3,glassy,False
24.557373,34.566048,1,288.5,2,3,glassy,False
22.159126,36.28413,1,289.0,2,3,glassy,False
24.423712,34.319057,1,289.5,2,3,glassy,False
23.786142,34.548428,1,290.0,2,3,glassy,False
24.358133,34.472992,1,290.5,2,3,glassy,False
24.282314,34.344585,1,291.0,2,3,glassy,False
24.21998,34.04054,1,291.5,2,3,glassy,False
24.40596,34.454,1,292.0,2,3,glassy,False
24.039219,34.217873,1,292.5,2,3,glassy,False
24.161713,34.685383,1,293.0,2,3,glassy,False
23.598543,33.816208,1,293.5,2,3,glassy,False
24.280249,34.53487,1,294.0,2,3,glassy,False
24.106045,34.066063,1,294.5,2,3,glassy,False
24.424482,34.357456,1,295.0,2,3,glassy,False
