UMAP1,UMAP2,Cluster_3,temp,Grid_X,Grid_Y,State_3,Cluster_Change
-20.817505,-1.6774648,1,200.0,-3,-1,glassy,False
-20.759037,-1.7360907,1,200.5,-3,-1,glassy,False
-20.757528,-1.6388242,1,201.0,-3,-1,glassy,False
-20.78393,-1.8540742,1,201.5,-3,-1,glassy,False
-20.687796,-1.99904,1,202.0,-3,-1,glassy,False
-20.969368,-1.7753233,1,202.5,-3,-1,glassy,False
-20.683659,-1.7364066,1,203.0,-3,-1,glassy,False
-20.884537,-1.8520256,1,203.5,-3,-1,glassy,False
-20.92546,-1.9273144,1,204.0,-3,-1,glassy,False
-21.092264,-1.7586719,1,204.5,-3,-1,glassy,False
-21.004734,-1.937833,1,205.0,-3,-1,glassy,False
-20.968307,-1.958399,1,205.5,-3,-1,glassy,False
-20.98273,-1.9042308,1,206.0,-3,-1,glassy,False
-20.843048,-1.640031,1,206.5,-3,-1,glassy,False
-20.611889,-1.7814728,1,207.0,-3,-1,glassy,False
-20.861105,-1.9123149,1,207.5,-3,-1,glassy,False
-20.793478,-1.7543344,1,208.0,-3,-1,glassy,False
-20.95442,-1.8730783,1,208.5,-3,-1,glassy,False
-20.80793,-1.9320681,1,209.0,-3,-1,glassy,False
-20.797844,-2.0485802,1,209.5,-3,-1,glassy,False
-18.297165,-0.67979056,1,210.0,-2,-1,glassy,False
-18.658873,-0.74055004,1,210.5,-2,-1,glassy,False
-18.588987,-0.9275908,1,211.0,-2,-1,glassy,False
-18.24817,-0.5103166,1,211.5,-2,-1,glassy,False
-20.68237,-1.811488,1,212.0,-3,-1,glassy,False
-17.865099,-0.5888024,1,212.5,-2,-1,glassy,False
-17.394625,0.023249647,1,213.0,-2,0,glassy,False
-18.379957,-0.7385198,1,213.5,-2,-1,glassy,False
-18.38542,-0.82301503,1,214.0,-2,-1,glassy,False
-17.734825,-0.5290799,1,214.5,-2,-1,glassy,False
-18.635794,-0.7176224,1,215.0,-2,-1,glassy,False
-18.619158,-0.45097336,1,215.5,-2,-1,glassy,False
-17.8245,0.5299467,1,216.0,-2,0,glassy,False
-17.740597,0.14683191,1,216.5,-2,0,glassy,False
-17.548452,0.2158123,1,217.0,-2,0,glassy,False
-17.518604,0.3170206,1,217.5,-2,0,glassy,False
-18.211018,-1.0259149,1,218.0,-2,-1,glassy,False
