UMAP1,UMAP2,Cluster_7,temp,Grid_X,Grid_Y,State_7,Cluster_Change
9.385242,-5.5076895,0,200.0,0,-1,glassy,False
9.459786,-5.4257307,0,200.5,0,-1,glassy,False
9.634068,-5.4483395,0,201.0,0,-1,glassy,False
9.243533,-5.3001833,0,201.5,0,-1,glassy,False
9.532669,-5.4927845,0,202.0,0,-1,glassy,False
9.486426,-5.406155,0,202.5,0,-1,glassy,False
9.444329,-5.4970007,0,203.0,0,-1,glassy,False
9.3924675,-5.209981,0,203.5,0,-1,glassy,False
9.67572,-5.350377,0,204.0,0,-1,glassy,False
9.3927,-4.872075,0,204.5,0,-1,glassy,False
9.372461,-5.163484,0,205.0,0,-1,glassy,False
9.787429,-5.0760756,0,205.5,0,-1,glassy,False
9.628473,-5.445741,0,206.0,0,-1,glassy,False
9.387822,-5.719359,0,206.5,0,-1,glassy,False
9.595224,-5.0911264,0,207.0,0,-1,glassy,False
9.566552,-5.255763,0,207.5,0,-1,glassy,False
9.798417,-5.1869106,0,208.0,0,-1,glassy,False
9.485856,-5.207954,0,208.5,0,-1,glassy,False
9.858254,-5.0566087,0,209.0,0,-1,glassy,False
9.163877,-5.86206,0,209.5,0,-1,glassy,False
9.115033,-5.4185896,0,210.0,0,-1,glassy,False
9.447483,-5.629647,0,210.5,0,-1,glassy,False
9.666579,-5.5588365,0,211.0,0,-1,glassy,False
8.916224,-5.2121873,0,211.5,0,-1,glassy,False
9.13705,-5.317147,0,212.0,0,-1,glassy,False
9.326478,-4.946987,0,212.5,0,-1,glassy,False
9.774856,-5.112823,0,213.0,0,-1,glassy,False
8.051677,-5.399904,0,213.5,0,-1,glassy,False
8.658932,-5.567564,0,214.0,0,-1,glassy,False
8.771825,-5.3476434,0,214.5,0,-1,glassy,False
8.697081,-5.4769526,0,215.0,0,-1,glassy,False
8.514719,-5.633936,0,215.5,0,-1,glassy,False
9.328357,-5.804689,0,216.0,0,-1,glassy,False
9.203272,-5.0290723,0,216.5,0,-1,glassy,False
9.852755,-5.1708145,0,217.0,0,-1,glassy,False
8.963502,-6.002076,0,217.5,0,-1,glassy,False
8.892147,-5.3128576,0,218.0,0,-1,glassy,False
8.963264,-5.8324704,0,218.5,0,-1,glassy,False
8.589562,-5.9287605,0,219.0,0,-1,glassy,False
