UMAP1,UMAP2,Cluster_10,temp,Grid_X,Grid_Y,State_10,Cluster_Change
21.323393,25.854372,0,200.0,2,2,glassy,False
21.370235,26.494078,0,200.5,2,2,glassy,False
21.203733,26.195372,0,201.0,2,2,glassy,False
21.233452,26.048717,0,201.5,2,2,glassy,False
21.005938,26.338213,0,202.0,2,2,glassy,False
21.206516,26.389477,0,202.5,2,2,glassy,False
21.551126,26.339643,0,203.0,2,2,glassy,False
21.720535,26.351633,0,203.5,2,2,glassy,False
21.686752,26.356352,0,204.0,2,2,glassy,False
21.299675,26.244177,0,204.5,2,2,glassy,False
21.168133,26.436275,0,205.0,2,2,glassy,False
21.261648,26.460703,0,205.5,2,2,glassy,False
21.348045,26.441807,0,206.0,2,2,glassy,False
21.277742,26.543978,0,206.5,2,2,glassy,False
21.358063,26.634207,0,207.0,2,2,glassy,False
21.321957,26.658339,0,207.5,2,2,glassy,False
21.431688,26.271362,0,208.0,2,2,glassy,False
21.104414,26.394405,0,208.5,2,2,glassy,False
21.119308,26.50735,0,209.0,2,2,glassy,False
21.147419,26.567535,0,209.5,2,2,glassy,False
21.407291,25.707119,0,210.0,2,2,glassy,False
21.452015,26.486507,0,210.5,2,2,glassy,False
21.229303,26.37734,0,211.0,2,2,glassy,False
20.905222,26.24248,0,211.5,2,2,glassy,False
21.36158,25.988272,0,212.0,2,2,glassy,False
21.325472,25.911352,0,212.5,2,2,glassy,False
20.988049,26.432396,0,213.0,2,2,glassy,False
21.537676,26.090586,0,213.5,2,2,glassy,False
21.162682,26.562262,0,214.0,2,2,glassy,False
21.118563,26.040499,0,214.5,2,2,glassy,False
21.16441,26.492146,0,215.0,2,2,glassy,False
21.277866,26.048569,0,215.5,2,2,glassy,False
21.380108,26.58379,0,216.0,2,2,glassy,False
21.406366,26.341375,0,216.5,2,2,glassy,False
21.058039,26.217073,0,217.0,2,2,glassy,False
20.853382,26.379871,0,217.5,2,2,glassy,False
21.008877,26.223543,0,218.0,2,2,glassy,False
21.144625,25.892017,0,218.5,2,2,glassy,False
21.04452,26.093458,0,219.0,2,2,glassy,False
20.98219,26.3344,0,219.5,2,2,glassy,False
21.995218,26.036211,0,220.0,2,2,glassy,False
22.513783,26.037016,0,220.5,2,2,glassy,False
22.187407,26.378584,0,221.0,2,2,glassy,False
22.045288,26.386927,0,221.5,2,2,glassy,False
22.425035,26.11578,0,222.0,2,2,glassy,False
22.333206,25.393913,0,222.5,2,2,glassy,False
22.676033,25.742346,0,223.0,2,2,glassy,False
22.361876,25.579634,0,223.5,2,2,glassy,False
22.309183,25.971134,0,224.0,2,2,glassy,False
