UMAP1,UMAP2,Cluster_5,temp,Grid_X,Grid_Y,State_5,Cluster_Change
-13.504934,-5.138632,0,200.0,-2,-1,glassy,False
-13.954332,-5.393286,0,200.5,-2,-1,glassy,False
-13.822116,-5.473566,0,201.0,-2,-1,glassy,False
-13.60139,-5.8355556,0,201.5,-2,-1,glassy,False
-13.219922,-5.5981374,0,202.0,-2,-1,glassy,False
-13.713337,-5.127292,0,202.5,-2,-1,glassy,False
-13.785781,-5.1617947,0,203.0,-2,-1,glassy,False
-13.379427,-5.685549,0,203.5,-2,-1,glassy,False
-13.305037,-5.7106795,0,204.0,-2,-1,glassy,False
-13.56266,-5.494814,0,204.5,-2,-1,glassy,False
-13.346429,-4.2379985,0,205.0,-2,-1,glassy,False
-13.764981,-5.4242415,0,205.5,-2,-1,glassy,False
-13.599953,-5.370116,0,206.0,-2,-1,glassy,False
-14.020817,-5.521183,0,206.5,-2,-1,glassy,False
-13.883615,-5.32482,0,207.0,-2,-1,glassy,False
-13.35238,-5.775777,0,207.5,-2,-1,glassy,False
-13.44089,-5.9619694,0,208.0,-2,-1,glassy,False
-14.119866,-5.4001164,0,208.5,-2,-1,glassy,False
-13.267297,-5.5956125,0,209.0,-2,-1,glassy,False
-13.662679,-5.7042646,0,209.5,-2,-1,glassy,False
-13.835817,-4.71156,0,210.0,-2,-1,glassy,False
-13.80768,-4.4917803,0,210.5,-2,-1,glassy,False
-13.845559,-4.305327,0,211.0,-2,-1,glassy,False
-13.626661,-4.5115914,0,211.5,-2,-1,glassy,False
-13.734049,-4.593834,0,212.0,-2,-1,glassy,False
-14.060246,-4.544749,0,212.5,-2,-1,glassy,False
-14.231405,-4.1884537,0,213.0,-2,-1,glassy,False
-13.427123,-4.7299223,0,213.5,-2,-1,glassy,False
-13.7711,-4.6698604,0,214.0,-2,-1,glassy,False
-13.4577265,-4.858377,0,214.5,-2,-1,glassy,False
-13.187994,-4.7414,0,215.0,-2,-1,glassy,False
-14.076321,-4.665582,0,215.5,-2,-1,glassy,False
-13.360032,-4.310137,0,216.0,-2,-1,glassy,False
-13.4674,-4.8155603,0,216.5,-2,-1,glassy,False
-13.257062,-4.6275673,0,217.0,-2,-1,glassy,False
-13.647848,-4.6108804,0,217.5,-2,-1,glassy,False
-14.132629,-4.926939,0,218.0,-2,-1,glassy,False
-13.521251,-4.4268904,0,218.5,-2,-1,glassy,False
-13.199069,-5.556202,0,219.0,-2,-1,glassy,False
-13.5105915,-5.1848917,0,219.5,-2,-1,glassy,False
-13.837632,-5.854028,0,220.0,-2,-1,glassy,False
-13.976047,-5.517527,0,220.5,-2,-1,glassy,False
-14.676677,-5.144851,0,221.0,-2,-1,glassy,False
-14.579575,-5.3115053,0,221.5,-2,-1,glassy,False
-14.474714,-5.228324,0,222.0,-2,-1,glassy,False
-14.623456,-4.949007,0,222.5,-2,-1,glassy,False
-14.609472,-4.961178,0,223.0,-2,-1,glassy,False
-13.425128,-5.608539,0,223.5,-2,-1,glassy,False
-14.220098,-5.2982793,0,224.0,-2,-1,glassy,False
-13.448498,-5.307719,0,224.5,-2,-1,glassy,False
-13.37859,-5.504617,0,225.0,-2,-1,glassy,False
-13.37949,-6.0715184,0,225.5,-2,-1,glassy,False
-13.318597,-5.7309775,0,226.0,-2,-1,glassy,False
-13.840311,-5.3356705,0,226.5,-2,-1,glassy,False
-13.43232,-5.520382,0,227.0,-2,-1,glassy,False
-13.177876,-5.826141,0,227.5,-2,-1,glassy,False
-13.572601,-5.1128144,0,228.0,-2,-1,glassy,False
-13.56456,-5.4979315,0,228.5,-2,-1,glassy,False
-14.229031,-5.755631,0,229.0,-2,-1,glassy,False
-13.779776,-6.086718,0,229.5,-2,-1,glassy,False
-13.527067,-5.5858693,0,230.0,-2,-1,glassy,False
-13.647166,-5.367992,0,230.5,-2,-1,glassy,False
-14.526961,-4.827354,0,231.0,-2,-1,glassy,False
-13.81257,-5.605293,0,231.5,-2,-1,glassy,False
-14.495736,-6.1004424,0,232.0,-2,-1,glassy,False
-13.401807,-5.877188,0,232.5,-2,-1,glassy,False
-14.029636,-6.2542596,0,233.0,-2,-1,glassy,False
-14.080487,-5.6749525,0,233.5,-2,-1,glassy,False
-14.250877,-5.857566,0,234.0,-2,-1,glassy,False
-14.019896,-5.6169863,0,234.5,-2,-1,glassy,False
-13.662557,-5.378601,0,235.0,-2,-1,glassy,False
-13.644963,-4.0572405,0,235.5,-2,-1,glassy,False
-13.811596,-4.932452,0,236.0,-2,-1,glassy,False
-14.126635,-4.190126,0,236.5,-2,-1,glassy,False
-13.934761,-4.8376966,0,237.0,-2,-1,glassy,False
-14.117759,-4.3731894,0,237.5,-2,-1,glassy,False
-14.229936,-4.968271,0,238.0,-2,-1,glassy,False
-13.919654,-5.635346,0,238.5,-2,-1,glassy,False
-14.816139,-4.580504,0,239.0,-2,-1,glassy,False
-14.589331,-4.6709123,0,239.5,-2,-1,glassy,False
-13.101662,-5.7493033,0,240.0,-2,-1,glassy,False
-14.360516,-5.8754025,0,240.5,-2,-1,glassy,False
-13.953093,-6.081721,0,241.0,-2,-1,glassy,False
-14.44732,-5.5635962,0,241.5,-2,-1,glassy,False
-13.704385,-6.3855486,0,242.0,-2,-1,glassy,False
-13.15882,-5.3791127,0,242.5,-2,-1,glassy,False
-13.929393,-6.0525904,0,243.0,-2,-1,glassy,False
-14.174897,-6.126586,0,243.5,-2,-1,glassy,False
-14.11364,-6.402482,0,244.0,-2,-1,glassy,False
-14.300089,-6.2096043,0,244.5,-2,-1,glassy,False
-13.918912,-5.481477,0,245.0,-2,-1,glassy,False
-13.79741,-6.435949,0,245.5,-2,-1,glassy,False
-14.706483,-5.0932374,0,246.0,-2,-1,glassy,False
-13.99335,-6.349425,0,246.5,-2,-1,glassy,False
-13.827774,-5.4360685,0,247.0,-2,-1,glassy,False
-13.087637,-5.2024074,0,247.5,-2,-1,glassy,False
-13.405558,-4.9201407,0,248.0,-2,-1,glassy,False
-13.313137,-4.534899,0,248.5,-2,-1,glassy,False
-13.697686,-4.2888594,0,249.0,-2,-1,glassy,False
-13.331577,-5.2743564,0,249.5,-2,-1,glassy,False
-14.022312,-6.5036407,0,250.0,-2,-1,glassy,False
-14.195389,-6.3967624,0,250.5,-2,-1,glassy,False
-14.445383,-5.2220044,0,251.0,-2,-1,glassy,False
-13.33437,-4.61803,0,251.5,-2,-1,glassy,False
-14.471178,-6.3442245,0,252.0,-2,-1,glassy,False
-14.8623705,-5.1591315,0,252.5,-2,-1,glassy,False
-13.867327,-6.6124043,0,253.0,-2,-1,glassy,False
-13.952594,-6.464389,0,253.5,-2,-1,glassy,False
-13.960453,-5.697449,0,254.0,-2,-1,glassy,False
-14.637086,-5.8238907,0,254.5,-2,-1,glassy,False
-14.360989,-6.184236,0,255.0,-2,-1,glassy,False
-14.41331,-5.624671,0,255.5,-2,-1,glassy,False
-13.555958,-5.888953,0,256.0,-2,-1,glassy,False
-13.897973,-6.5631795,0,256.5,-2,-1,glassy,False
-13.923228,-5.6346316,0,257.0,-2,-1,glassy,False
-14.150487,-5.886526,0,257.5,-2,-1,glassy,False
-13.485555,-5.989303,0,258.0,-2,-1,glassy,False
-13.18028,-5.4965024,0,258.5,-2,-1,glassy,False
-13.670069,-6.0554786,0,259.0,-2,-1,glassy,False
-13.464525,-5.481766,0,259.5,-2,-1,glassy,False
-13.320861,-4.991244,0,260.0,-2,-1,glassy,False
-13.718217,-6.259804,0,260.5,-2,-1,glassy,False
-14.2580595,-6.0360723,0,261.0,-2,-1,glassy,False
-14.521541,-5.4086747,0,261.5,-2,-1,glassy,False
-14.914554,-5.2906113,0,262.0,-2,-1,glassy,False
-14.724391,-5.106315,0,262.5,-2,-1,glassy,False
-14.141362,-5.402592,0,263.0,-2,-1,glassy,False
-14.102333,-5.504894,0,263.5,-2,-1,glassy,False
-14.090917,-6.0209117,0,264.0,-2,-1,glassy,False
-14.681565,-5.5409584,0,264.5,-2,-1,glassy,False
-14.42296,-5.691884,0,265.0,-2,-1,glassy,False
-14.652172,-5.2908235,0,265.5,-2,-1,glassy,False
-13.779589,-6.1557493,0,266.0,-2,-1,glassy,False
-13.447239,-6.013663,0,266.5,-2,-1,glassy,False
-13.4894285,-6.3819556,0,267.0,-2,-1,glassy,False
-13.300462,-5.9171734,0,267.5,-2,-1,glassy,False
-13.152412,-5.0959663,0,268.0,-2,-1,glassy,False
-14.304539,-5.1204524,0,268.5,-2,-1,glassy,False
-14.554279,-4.8280644,0,269.0,-2,-1,glassy,False
-13.612272,-5.147399,0,269.5,-2,-1,glassy,False
-14.25894,-4.6175714,0,270.0,-2,-1,glassy,False
-13.531417,-4.9737725,0,270.5,-2,-1,glassy,False
-13.9626255,-4.2234592,0,271.0,-2,-1,glassy,False
-13.283771,-5.4412446,0,271.5,-2,-1,glassy,False
-14.046645,-4.956254,0,272.0,-2,-1,glassy,False
-14.840531,-4.5701184,0,272.5,-2,-1,glassy,False
-14.849085,-4.0395803,0,273.0,-2,-1,glassy,False
-14.899352,-4.276461,0,273.5,-2,-1,glassy,False
-14.710296,-4.551987,0,274.0,-2,-1,glassy,False
-14.936857,-4.225613,0,274.5,-2,-1,glassy,False
-14.402336,-4.449499,0,275.0,-2,-1,glassy,False
-14.986301,-4.451774,0,275.5,-2,-1,glassy,False
-14.880328,-4.3656793,0,276.0,-2,-1,glassy,False
-14.757807,-4.8559675,0,276.5,-2,-1,glassy,False
-15.020607,-4.6193542,0,277.0,-2,-1,glassy,False
-14.873054,-4.5523534,0,277.5,-2,-1,glassy,False
-15.072774,-4.4841394,0,278.0,-2,-1,glassy,False
-15.037967,-4.3994207,0,278.5,-2,-1,glassy,False
-14.762562,-3.9487922,0,279.0,-2,-1,glassy,False
-14.103504,-3.96815,0,279.5,-2,-1,glassy,False
-13.865947,-4.7762594,0,280.0,-2,-1,glassy,False
-14.062805,-3.7058773,0,280.5,-2,-1,glassy,False
-13.768599,-3.8743467,0,281.0,-2,-1,glassy,False
-13.324542,-4.140952,0,281.5,-2,-1,glassy,False
-14.11137,-4.6569457,0,282.0,-2,-1,glassy,False
-13.695266,-3.9375274,0,282.5,-2,-1,glassy,False
-13.684623,-4.1612806,0,283.0,-2,-1,glassy,False
-13.54022,-3.5431397,0,283.5,-2,-1,glassy,False
-13.424551,-3.407907,0,284.0,-2,-1,glassy,False
-13.438036,-3.5167193,0,284.5,-2,-1,glassy,False
-13.4454565,-3.5781295,0,285.0,-2,-1,glassy,False
-13.419912,-3.4032798,0,285.5,-2,-1,glassy,False
-13.546796,-3.2217417,0,286.0,-2,-1,glassy,False
-13.353606,-3.7186296,0,286.5,-2,-1,glassy,False
-13.281126,-3.4986417,0,287.0,-2,-1,glassy,False
-13.328039,-3.688657,0,287.5,-2,-1,glassy,False
-13.355935,-4.0763874,0,288.0,-2,-1,glassy,False
-13.371233,-3.46476,0,288.5,-2,-1,glassy,False
-13.257435,-3.9061117,0,289.0,-2,-1,glassy,False
-13.549075,-4.313211,0,289.5,-2,-1,glassy,False
-13.43374,-3.5111582,0,290.0,-2,-1,glassy,False
-13.8358345,-3.0542731,0,290.5,-2,-1,glassy,False
-13.57065,-3.07783,0,291.0,-2,-1,glassy,False
-13.516915,-3.1780467,0,291.5,-2,-1,glassy,False
-13.659234,-3.7167842,0,292.0,-2,-1,glassy,False
-13.779634,-3.6002164,0,292.5,-2,-1,glassy,False
-13.689369,-3.692155,0,293.0,-2,-1,glassy,False
-13.986645,-3.1920006,0,293.5,-2,-1,glassy,False
-14.199833,-3.0737827,0,294.0,-2,-1,glassy,False
-13.822327,-3.2048554,0,294.5,-2,-1,glassy,False
-13.940474,-3.3213234,0,295.0,-2,-1,glassy,False
-13.960883,-3.3056314,0,295.5,-2,-1,glassy,False
-14.018627,-3.2527874,0,296.0,-2,-1,glassy,False
-14.556012,-2.7301466,0,296.5,-2,-1,glassy,False
-14.3753605,-3.1906238,0,297.0,-2,-1,glassy,False
-14.344168,-2.8089225,0,297.5,-2,-1,glassy,False
-14.266094,-2.9482787,0,298.0,-2,-1,glassy,False
-14.413259,-2.558646,0,298.5,-2,-1,glassy,False
-14.836041,-2.7005858,0,299.0,-2,-1,glassy,False
-15.046558,-4.079905,0,299.5,-2,-1,glassy,False
-14.736571,-3.5100822,0,300.0,-2,-1,glassy,False
-14.7468195,-5.859484,0,300.5,-2,-1,glassy,False
-14.92764,-5.99191,0,301.0,-2,-1,glassy,False
-14.80297,-6.0757384,0,301.5,-2,-1,glassy,False
-14.785448,-5.9722247,0,302.0,-2,-1,glassy,False
-14.868427,-5.989255,0,302.5,-2,-1,glassy,False
-14.906861,-5.8434887,0,303.0,-2,-1,glassy,False
-14.901326,-5.737527,0,303.5,-2,-1,glassy,False
-14.785648,-5.827206,0,304.0,-2,-1,glassy,False
-14.539328,-5.3803425,0,304.5,-2,-1,glassy,False
-14.56447,-6.0182657,0,305.0,-2,-1,glassy,False
-15.09525,-5.5664296,0,305.5,-2,-1,glassy,False
-14.943425,-5.309634,0,306.0,-2,-1,glassy,False
-15.05592,-5.671879,0,306.5,-2,-1,glassy,False
-14.777685,-6.125315,0,307.0,-2,-1,glassy,False
-14.983557,-5.805563,0,307.5,-2,-1,glassy,False
-15.090237,-5.450898,0,308.0,-2,-1,glassy,False
-14.427759,-4.016936,0,308.5,-2,-1,glassy,False
-15.12271,-5.785255,0,309.0,-2,-1,glassy,False
-14.576069,-5.9447584,0,309.5,-2,-1,glassy,False
-14.599515,-3.99759,0,310.0,-2,-1,glassy,False
-14.404784,-3.8236125,0,310.5,-2,-1,glassy,False
-14.444388,-3.6220045,0,311.0,-2,-1,glassy,False
-14.479396,-4.2547426,0,311.5,-2,-1,glassy,False
-14.360247,-3.6395652,0,312.0,-2,-1,glassy,False
-14.377168,-3.7486207,0,312.5,-2,-1,glassy,False
-14.192913,-3.9925244,0,313.0,-2,-1,glassy,False
-14.273747,-4.1874685,0,313.5,-2,-1,glassy,False
-14.346976,-3.7750587,0,314.0,-2,-1,glassy,False
-14.373724,-3.7878199,0,314.5,-2,-1,glassy,False
-13.44377,-4.2974176,0,315.0,-2,-1,glassy,False
-13.751383,-3.9730237,0,315.5,-2,-1,glassy,False
-14.121294,-3.7046208,0,316.0,-2,-1,glassy,False
-14.4081135,-3.5606604,0,316.5,-2,-1,glassy,False
-14.286758,-3.5822182,0,317.0,-2,-1,glassy,False
-14.282774,-3.3066247,0,317.5,-2,-1,glassy,False
-14.341226,-3.6692142,0,318.0,-2,-1,glassy,False
-14.403174,-3.5437837,0,318.5,-2,-1,glassy,False
-14.636733,-3.4326901,0,319.0,-2,-1,glassy,False
-14.551968,-3.5257275,0,319.5,-2,-1,glassy,False
-14.561143,-3.4136252,0,320.0,-2,-1,glassy,False
-14.675806,-3.1502812,0,320.5,-2,-1,glassy,False
-14.64905,-2.8626008,0,321.0,-2,-1,glassy,False
-14.394404,-3.071569,0,321.5,-2,-1,glassy,False
-14.710584,-2.8969707,0,322.0,-2,-1,glassy,False
-14.426175,-2.9757462,0,322.5,-2,-1,glassy,False
-14.545179,-2.86555,0,323.0,-2,-1,glassy,False
-14.918585,-2.627604,0,323.5,-2,-1,glassy,False
-14.890273,-2.823523,0,324.0,-2,-1,glassy,False
-14.903392,-2.9228988,0,324.5,-2,-1,glassy,False
-14.885843,-3.1533813,0,325.0,-2,-1,glassy,False
-14.794926,-3.0160592,0,325.5,-2,-1,glassy,False
-14.890322,-2.8430407,0,326.0,-2,-1,glassy,False
-15.015111,-3.050571,0,326.5,-2,-1,glassy,False
-14.55632,-2.7060666,0,327.0,-2,-1,glassy,False
-14.7185955,-2.7993412,0,327.5,-2,-1,glassy,False
-14.497375,-2.7829175,0,328.0,-2,-1,glassy,False
-14.589924,-2.5662634,0,328.5,-2,-1,glassy,False
-14.564486,-2.720648,0,329.0,-2,-1,glassy,False
-14.830574,-2.7813206,0,329.5,-2,-1,glassy,False
-14.558969,-2.5008783,0,330.0,-2,-1,glassy,False
-14.181312,-2.4949267,0,330.5,-2,-1,glassy,False
-14.456987,-2.4044664,0,331.0,-2,-1,glassy,False
-14.342773,-2.462012,0,331.5,-2,-1,glassy,False
-14.482219,-2.285722,0,332.0,-2,-1,glassy,False
-13.954622,-2.603277,0,332.5,-2,-1,glassy,False
-14.3703375,-2.189874,0,333.0,-2,-1,glassy,False
-14.232425,-2.3817866,0,333.5,-2,-1,glassy,False
-14.275431,-2.3146563,0,334.0,-2,-1,glassy,False
-14.200756,-2.3506997,0,334.5,-2,-1,glassy,False
