UMAP1,UMAP2,Cluster_6,temp,Grid_X,Grid_Y,State_6,Cluster_Change
-12.079329,-11.399459,0,200.0,-2,-2,glassy,False
-12.650351,-11.574575,0,200.5,-2,-2,glassy,False
-12.19247,-11.473707,0,201.0,-2,-2,glassy,False
-12.388208,-11.307076,0,201.5,-2,-2,glassy,False
-12.249794,-11.641196,0,202.0,-2,-2,glassy,False
-12.738041,-11.492684,0,202.5,-2,-2,glassy,False
-12.55291,-11.278455,0,203.0,-2,-2,glassy,False
-12.218447,-11.316359,0,203.5,-2,-2,glassy,False
-12.432106,-11.799648,0,204.0,-2,-2,glassy,False
-13.460895,-11.492324,0,204.5,-2,-2,glassy,False
-12.142565,-11.594893,0,205.0,-2,-2,glassy,False
-12.870474,-11.568522,0,205.5,-2,-2,glassy,False
-12.686849,-11.707095,0,206.0,-2,-2,glassy,False
-12.356235,-11.656946,0,206.5,-2,-2,glassy,False
-12.422703,-11.6753235,0,207.0,-2,-2,glassy,False
-12.228656,-11.470866,0,207.5,-2,-2,glassy,False
-12.491065,-11.588541,0,208.0,-2,-2,glassy,False
-13.574921,-11.189852,0,208.5,-2,-2,glassy,False
-12.208697,-11.555115,0,209.0,-2,-2,glassy,False
-12.408043,-11.575399,0,209.5,-2,-2,glassy,False
-13.112694,-11.484335,0,210.0,-2,-2,glassy,False
-13.113493,-11.415386,0,210.5,-2,-2,glassy,False
-12.30006,-11.133336,0,211.0,-2,-2,glassy,False
-12.757424,-11.307527,0,211.5,-2,-2,glassy,False
-12.203876,-11.797546,0,212.0,-2,-2,glassy,False
-13.28722,-11.1492,0,212.5,-2,-2,glassy,False
-13.009367,-10.744496,0,213.0,-2,-2,glassy,False
-12.465063,-11.204419,0,213.5,-2,-2,glassy,False
-12.863889,-11.380734,0,214.0,-2,-2,glassy,False
-12.7363825,-11.14305,0,214.5,-2,-2,glassy,False
-12.796574,-11.579975,0,215.0,-2,-2,glassy,False
-12.600128,-11.712822,0,215.5,-2,-2,glassy,False
-11.967837,-11.584664,0,216.0,-2,-2,glassy,False
-12.271757,-11.740502,0,216.5,-2,-2,glassy,False
-12.078692,-11.37206,0,217.0,-2,-2,glassy,False
-11.963481,-11.460601,0,217.5,-2,-2,glassy,False
