UMAP1,UMAP2,Cluster_7,temp,Grid_X,Grid_Y,State_7,Cluster_Change
7.3254247,39.379215,0,200.0,0,3,glassy,False
6.939549,38.34617,0,200.5,0,3,glassy,False
6.5908055,39.16454,0,201.0,0,3,glassy,False
7.2800145,39.38355,0,201.5,0,3,glassy,False
6.667822,38.423504,0,202.0,0,3,glassy,False
6.9362564,38.34803,0,202.5,0,3,glassy,False
6.554258,38.963192,0,203.0,0,3,glassy,False
7.204611,39.671436,0,203.5,0,3,glassy,False
7.1946344,39.764256,0,204.0,0,3,glassy,False
6.9911575,38.251053,0,204.5,0,3,glassy,False
7.0425663,38.610115,0,205.0,0,3,glassy,False
6.837274,38.602734,0,205.5,0,3,glassy,False
7.253741,39.507984,0,206.0,0,3,glassy,False
7.242213,40.06657,0,206.5,0,4,glassy,False
6.8054547,38.1962,0,207.0,0,3,glassy,False
7.247218,38.74632,0,207.5,0,3,glassy,False
7.279682,38.76491,0,208.0,0,3,glassy,False
7.2121735,40.1081,0,208.5,0,4,glassy,False
7.031918,38.495743,0,209.0,0,3,glassy,False
6.960249,38.491783,0,209.5,0,3,glassy,False
7.2181425,39.24318,0,210.0,0,3,glassy,False
6.545183,38.465984,0,210.5,0,3,glassy,False
6.972567,39.544197,0,211.0,0,3,glassy,False
6.4959745,39.27036,0,211.5,0,3,glassy,False
7.118587,38.184853,0,212.0,0,3,glassy,False
6.720159,38.800827,0,212.5,0,3,glassy,False
7.2821293,39.304703,0,213.0,0,3,glassy,False
6.6618395,38.42988,0,213.5,0,3,glassy,False
7.1445923,39.690872,0,214.0,0,3,glassy,False
6.291506,39.149445,0,214.5,0,3,glassy,False
6.3625116,39.330288,0,215.0,0,3,glassy,False
7.1429873,39.333412,0,215.5,0,3,glassy,False
7.1618757,38.64721,0,216.0,0,3,glassy,False
6.809776,38.3051,0,216.5,0,3,glassy,False
7.106944,38.11076,0,217.0,0,3,glassy,False
7.2107944,39.876568,0,217.5,0,3,glassy,False
6.878331,38.149555,0,218.0,0,3,glassy,False
6.9138074,38.096207,0,218.5,0,3,glassy,False
7.2969775,38.54387,0,219.0,0,3,glassy,False
6.9141073,38.20434,0,219.5,0,3,glassy,False
6.5092645,38.28243,0,220.0,0,3,glassy,False
6.8323755,39.79669,0,220.5,0,3,glassy,False
7.273698,40.000217,0,221.0,0,4,glassy,False
6.619971,38.240295,0,221.5,0,3,glassy,False
6.747517,38.481907,0,222.0,0,3,glassy,False
7.6073346,39.33629,0,222.5,0,3,glassy,False
6.9251366,39.516277,0,223.0,0,3,glassy,False
7.431434,38.295506,0,223.5,0,3,glassy,False
7.344071,39.4738,0,224.0,0,3,glassy,False
7.470062,38.984562,0,224.5,0,3,glassy,False
6.7545037,38.89479,0,225.0,0,3,glassy,False
7.5331135,39.905163,0,225.5,0,3,glassy,False
7.0147104,38.07593,0,226.0,0,3,glassy,False
6.7274804,39.30523,0,226.5,0,3,glassy,False
7.3145003,38.510468,0,227.0,0,3,glassy,False
6.2592525,38.848442,0,227.5,0,3,glassy,False
7.4737744,39.582447,0,228.0,0,3,glassy,False
7.1839232,38.047123,0,228.5,0,3,glassy,False
7.538778,39.446102,0,229.0,0,3,glassy,False
7.463439,39.240433,0,229.5,0,3,glassy,False
7.109472,39.256138,0,230.0,0,3,glassy,False
6.9455624,39.296833,0,230.5,0,3,glassy,False
7.0338025,39.40437,0,231.0,0,3,glassy,False
7.537484,39.837437,0,231.5,0,3,glassy,False
7.5394807,38.986656,0,232.0,0,3,glassy,False
7.585809,39.735104,0,232.5,0,3,glassy,False
6.31976,38.57224,0,233.0,0,3,glassy,False
6.7583323,38.249382,0,233.5,0,3,glassy,False
7.0265627,40.621143,0,234.0,0,4,glassy,False
6.450788,38.492256,0,234.5,0,3,glassy,False
6.7089458,38.322083,0,235.0,0,3,glassy,False
6.9220905,38.72496,0,235.5,0,3,glassy,False
6.617369,39.424335,0,236.0,0,3,glassy,False
6.8244634,38.317974,0,236.5,0,3,glassy,False
6.4557486,40.226707,0,237.0,0,4,glassy,False
6.916185,38.697678,0,237.5,0,3,glassy,False
6.9801593,39.21372,0,238.0,0,3,glassy,False
7.8622656,39.21079,0,238.5,0,3,glassy,False
6.5466313,39.49227,0,239.0,0,3,glassy,False
7.766817,39.444546,0,239.5,0,3,glassy,False
7.2420845,38.218628,0,240.0,0,3,glassy,False
7.4617915,38.65443,0,240.5,0,3,glassy,False
7.6435876,39.218708,0,241.0,0,3,glassy,False
6.5923758,38.09336,0,241.5,0,3,glassy,False
7.3138175,38.240818,0,242.0,0,3,glassy,False
6.9211917,38.11541,0,242.5,0,3,glassy,False
7.322138,38.99276,0,243.0,0,3,glassy,False
6.5456266,39.745975,0,243.5,0,3,glassy,False
6.4242187,38.289467,0,244.0,0,3,glassy,False
7.0257783,39.51981,0,244.5,0,3,glassy,False
6.956616,39.32345,0,245.0,0,3,glassy,False
6.799022,39.85133,0,245.5,0,3,glassy,False
6.134961,39.566174,0,246.0,0,3,glassy,False
6.6855226,39.47327,0,246.5,0,3,glassy,False
7.602396,38.957836,0,247.0,0,3,glassy,False
7.422437,39.00891,0,247.5,0,3,glassy,False
7.1668787,38.366096,0,248.0,0,3,glassy,False
6.0159516,40.20857,0,248.5,0,4,glassy,False
6.906058,39.791424,0,249.0,0,3,glassy,False
7.685112,39.47989,0,249.5,0,3,glassy,False
7.54204,39.321323,0,250.0,0,3,glassy,False
7.608891,39.739662,0,250.5,0,3,glassy,False
6.2507358,39.53543,0,251.0,0,3,glassy,False
6.332297,39.89935,0,251.5,0,3,glassy,False
7.0711646,38.141422,0,252.0,0,3,glassy,False
6.5309095,38.630276,0,252.5,0,3,glassy,False
6.808355,39.415222,0,253.0,0,3,glassy,False
7.1388683,39.7892,0,253.5,0,3,glassy,False
6.805646,38.54941,0,254.0,0,3,glassy,False
7.3651223,38.359467,0,254.5,0,3,glassy,False
6.8210883,39.374462,0,255.0,0,3,glassy,False
7.385428,38.39565,0,255.5,0,3,glassy,False
7.7121563,39.01095,0,256.0,0,3,glassy,False
7.1333137,39.648075,0,256.5,0,3,glassy,False
7.5487885,39.71345,0,257.0,0,3,glassy,False
6.778968,40.378876,0,257.5,0,4,glassy,False
6.7803116,39.942192,0,258.0,0,3,glassy,False
5.480889,39.43707,0,258.5,0,3,glassy,False
6.660609,39.027775,0,259.0,0,3,glassy,False
7.3532877,39.684265,0,259.5,0,3,glassy,False
5.828333,39.754555,0,260.0,0,3,glassy,False
7.1044855,38.850113,0,260.5,0,3,glassy,False
6.6124797,39.2718,0,261.0,0,3,glassy,False
7.581806,39.424843,0,261.5,0,3,glassy,False
6.95611,38.00311,0,262.0,0,3,glassy,False
6.4311943,38.17155,0,262.5,0,3,glassy,False
7.779787,39.31025,0,263.0,0,3,glassy,False
7.4212604,39.655132,0,263.5,0,3,glassy,False
7.375103,40.038,0,264.0,0,4,glassy,False
6.890544,39.448315,0,264.5,0,3,glassy,False
6.369816,39.24597,0,265.0,0,3,glassy,False
6.503614,38.69282,0,265.5,0,3,glassy,False
6.951531,38.811756,0,266.0,0,3,glassy,False
6.225338,40.0785,0,266.5,0,4,glassy,False
7.186062,37.93978,0,267.0,0,3,glassy,False
6.468706,39.253456,0,267.5,0,3,glassy,False
7.597197,39.512543,0,268.0,0,3,glassy,False
6.09546,39.064426,0,268.5,0,3,glassy,False
7.752782,39.816235,0,269.0,0,3,glassy,False
6.0604434,39.449024,0,269.5,0,3,glassy,False
6.121048,39.9618,0,270.0,0,3,glassy,False
6.1637053,39.493805,0,270.5,0,3,glassy,False
5.93389,39.600357,0,271.0,0,3,glassy,False
6.440837,40.54552,0,271.5,0,4,glassy,False
6.6790853,38.314957,0,272.0,0,3,glassy,False
6.291746,39.2683,0,272.5,0,3,glassy,False
6.188671,40.99806,0,273.0,0,4,glassy,False
6.0928936,41.0557,0,273.5,0,4,glassy,False
6.600841,39.668144,0,274.0,0,3,glassy,False
6.7722898,40.075245,0,274.5,0,4,glassy,False
6.6531744,40.51178,0,275.0,0,4,glassy,False
6.817287,39.68356,0,275.5,0,3,glassy,False
7.0877585,40.08408,0,276.0,0,4,glassy,False
7.140885,40.008926,0,276.5,0,4,glassy,False
7.1463876,40.164803,0,277.0,0,4,glassy,False
7.416287,40.00817,0,277.5,0,4,glassy,False
6.463863,39.719215,0,278.0,0,3,glassy,False
6.754623,40.500946,0,278.5,0,4,glassy,False
6.9121165,40.48727,0,279.0,0,4,glassy,False
6.9908495,38.8559,0,279.5,0,3,glassy,False
5.4416256,39.868008,0,280.0,0,3,glassy,False
5.7188907,39.680378,0,280.5,0,3,glassy,False
