UMAP1,UMAP2,Cluster_3,temp,Grid_X,Grid_Y,State_3,Cluster_Change
-1.3566695,15.368448,0,200.0,-1,1,glassy,False
-0.5121304,15.552976,0,200.5,-1,1,glassy,False
-1.4235419,15.686639,0,201.0,-1,1,glassy,False
-1.4403569,15.463459,0,201.5,-1,1,glassy,False
-1.0031304,16.194084,0,202.0,-1,1,glassy,False
-1.2991751,15.603258,0,202.5,-1,1,glassy,False
-0.7855296,15.779569,0,203.0,-1,1,glassy,False
-1.5900983,15.412107,0,203.5,-1,1,glassy,False
-1.6465286,15.471864,0,204.0,-1,1,glassy,False
-0.8555848,16.13953,0,204.5,-1,1,glassy,False
-1.0606172,16.382687,0,205.0,-1,1,glassy,False
-0.6686743,15.459568,0,205.5,-1,1,glassy,False
-1.4202026,15.59183,0,206.0,-1,1,glassy,False
-1.1916416,15.558297,0,206.5,-1,1,glassy,False
-1.757651,15.415297,0,207.0,-1,1,glassy,False
-1.4530623,15.898765,0,207.5,-1,1,glassy,False
-0.68599814,16.459875,0,208.0,-1,1,glassy,False
-0.78263044,15.818628,0,208.5,-1,1,glassy,False
-0.9338424,16.416334,0,209.0,-1,1,glassy,False
-1.4679292,15.9246025,0,209.5,-1,1,glassy,False
-1.5282296,15.262158,0,210.0,-1,1,glassy,False
-1.459722,15.806276,0,210.5,-1,1,glassy,False
-1.4477876,15.476532,0,211.0,-1,1,glassy,False
-1.525118,16.115356,0,211.5,-1,1,glassy,False
-1.0222347,16.233093,0,212.0,-1,1,glassy,False
-0.94577897,16.397705,0,212.5,-1,1,glassy,False
-1.2712399,16.415628,0,213.0,-1,1,glassy,False
-1.2221861,15.684957,0,213.5,-1,1,glassy,False
-0.5638961,15.307767,0,214.0,-1,1,glassy,False
-1.0570163,15.245559,0,214.5,-1,1,glassy,False
-0.78857857,15.771999,0,215.0,-1,1,glassy,False
-1.4761897,15.157719,0,215.5,-1,1,glassy,False
-1.0467387,15.160978,0,216.0,-1,1,glassy,False
-0.5999545,15.626746,0,216.5,-1,1,glassy,False
-0.6121861,15.719025,0,217.0,-1,1,glassy,False
-1.500164,15.609826,0,217.5,-1,1,glassy,False
-1.6997944,16.087399,0,218.0,-1,1,glassy,False
-1.345995,16.329807,0,218.5,-1,1,glassy,False
-1.2853974,15.23127,0,219.0,-1,1,glassy,False
-1.2571445,15.458172,0,219.5,-1,1,glassy,False
-1.0228775,15.559356,0,220.0,-1,1,glassy,False
-0.8861311,15.673952,0,220.5,-1,1,glassy,False
-0.6254483,15.703428,0,221.0,-1,1,glassy,False
-1.1634243,15.838762,0,221.5,-1,1,glassy,False
-1.1457466,16.034887,0,222.0,-1,1,glassy,False
-1.2742629,16.233587,0,222.5,-1,1,glassy,False
-0.98816293,15.687995,0,223.0,-1,1,glassy,False
-0.6787558,16.061356,0,223.5,-1,1,glassy,False
-1.0349071,15.8656025,0,224.0,-1,1,glassy,False
-0.39941525,15.640937,0,224.5,-1,1,glassy,False
-1.8229117,15.75159,0,225.0,-1,1,glassy,False
-1.578976,15.281602,0,225.5,-1,1,glassy,False
-1.3478522,16.029598,0,226.0,-1,1,glassy,False
-1.6954921,15.708676,0,226.5,-1,1,glassy,False
-1.8131213,15.383799,0,227.0,-1,1,glassy,False
-0.9706,16.092112,0,227.5,-1,1,glassy,False
-1.651056,16.276567,0,228.0,-1,1,glassy,False
-2.0203245,15.630453,0,228.5,-1,1,glassy,False
-1.0718261,15.400808,0,229.0,-1,1,glassy,False
-1.6217974,15.782386,0,229.5,-1,1,glassy,False
-0.09422763,15.829917,0,230.0,-1,1,glassy,False
-0.19932655,16.55004,0,230.5,-1,1,glassy,False
-0.30200428,16.362123,0,231.0,-1,1,glassy,False
-0.3809583,15.945087,0,231.5,-1,1,glassy,False
-1.0938424,15.913688,0,232.0,-1,1,glassy,False
-1.6129708,15.988691,0,232.5,-1,1,glassy,False
-1.8315375,15.654736,0,233.0,-1,1,glassy,False
