UMAP1,UMAP2,temp
13.976082,10.586104,200.0
13.957249,10.513821,200.5
14.224507,10.403514,201.0
14.046126,10.468875,201.5
13.92492,10.528397,202.0
14.088664,10.520257,202.5
14.032579,10.742823,203.0
14.057566,10.186298,203.5
14.048402,9.852691,204.0
13.939567,9.942167,204.5
14.091863,9.76346,205.0
14.107168,9.605294,205.5
14.045203,9.764033,206.0
14.053263,9.734025,206.5
14.198568,9.579795,207.0
14.109975,10.753123,207.5
13.979437,10.201118,208.0
14.149959,10.26304,208.5
14.212727,10.574256,209.0
14.460057,10.434503,209.5
14.42268,10.3573885,210.0
14.243869,10.585895,210.5
13.848273,10.318301,211.0
13.805235,10.196899,211.5
14.205687,9.78784,212.0
14.275494,9.425552,212.5
14.058904,9.796709,213.0
14.034901,9.810793,213.5
14.243942,9.5816765,214.0
14.515538,10.287054,214.5
14.632848,10.372154,215.0
14.041126,10.533482,215.5
14.105442,10.820047,216.0
13.908982,10.614192,216.5
13.933748,10.624121,217.0
13.787628,10.393566,217.5
14.403156,10.57036,218.0
14.651418,10.323248,218.5
14.1782465,10.411424,219.0
14.159483,10.536316,219.5
14.420224,10.799529,220.0
14.637149,10.669862,220.5
14.499335,10.95953,221.0
14.358233,11.064225,221.5
14.485001,11.033396,222.0
14.572601,10.894019,222.5
14.443365,11.135363,223.0
14.5058565,11.266924,223.5
14.242749,11.087231,224.0
14.468333,11.024676,224.5
14.430567,11.188777,225.0
14.465937,11.223899,225.5
14.412368,11.198367,226.0
14.331252,11.100742,226.5
14.313813,11.160911,227.0
14.111018,10.867982,227.5
14.306885,11.06995,228.0
14.286347,10.9164915,228.5
14.472185,10.825938,229.0
14.487774,10.993073,229.5
14.172323,10.461212,230.0
14.655435,9.136832,230.5
14.585442,8.842507,231.0
14.707023,10.221756,231.5
14.790501,10.502402,232.0
14.582714,10.255026,232.5
14.662507,10.59023,233.0
14.662428,10.635319,233.5
14.63073,10.810645,234.0
14.162243,11.012038,234.5
14.53053,9.04292,235.0
14.428011,8.803537,235.5
14.405855,8.780271,236.0
14.814685,10.059012,236.5
14.486199,9.271018,237.0
14.586153,8.821407,237.5
14.703147,9.257002,238.0
14.607046,8.679234,238.5
14.756117,10.497616,239.0
14.603654,8.225858,239.5
14.306123,9.508543,240.0
14.030131,9.587128,240.5
14.495351,8.994685,241.0
14.448388,8.444833,241.5
14.429591,7.8759007,242.0
14.521577,8.047863,242.5
14.318757,8.305447,243.0
14.222539,8.522318,243.5
14.422947,8.148375,244.0
14.556402,8.321276,244.5
14.463116,8.49269,245.0
14.424721,8.243323,245.5
14.356683,8.437746,246.0
14.600537,8.830856,246.5
14.460571,9.238673,247.0
14.259357,9.174683,247.5
14.663696,8.84198,248.0
14.690483,8.885931,248.5
14.747956,8.670428,249.0
14.240272,8.535493,249.5
13.88018,8.791576,250.0
13.862914,8.667495,250.5
13.90539,8.848922,251.0
13.896873,8.737725,251.5
13.97829,8.822043,252.0
14.117625,8.908385,252.5
13.791232,8.643508,253.0
13.743704,8.70572,253.5
13.875609,8.811237,254.0
13.870715,8.772353,254.5
13.744893,8.811178,255.0
14.015598,8.724429,255.5
13.928573,8.736509,256.0
13.813823,8.778865,256.5
13.913925,8.742629,257.0
14.082504,8.719918,257.5
14.482442,9.048325,258.0
14.712479,8.635157,258.5
14.76502,8.430958,259.0
14.784007,8.563654,259.5
15.021735,7.583477,260.0
14.828775,7.748141,260.5
15.044821,7.5589266,261.0
15.0239315,7.49896,261.5
15.054424,7.4402533,262.0
15.083278,7.4607973,262.5
15.023044,7.4793806,263.0
15.184788,7.6043015,263.5
15.140604,7.3822303,264.0
14.8955145,7.371105,264.5
15.02571,7.3064847,265.0
15.089664,7.647796,265.5
15.177583,7.5704126,266.0
14.784739,7.567025,266.5
15.244275,7.611355,267.0
15.064551,7.5595827,267.5
15.245648,7.529304,268.0
15.083724,7.4893036,268.5
15.186088,7.561327,269.0
14.979498,7.1539526,269.5
14.2969475,7.2544775,270.0
14.254671,7.1441016,270.5
14.361175,7.702985,271.0
14.125478,6.852281,271.5
14.3461075,6.842143,272.0
14.25584,6.7833495,272.5
14.378898,6.6344094,273.0
13.991258,7.035897,273.5
14.387512,7.0053754,274.0
14.75798,7.081951,274.5
14.808005,6.927756,275.0
14.607237,6.812936,275.5
