UMAP1,UMAP2,temp
-16.071768,24.675371,200.0
-15.95003,24.707283,200.5
-16.05669,25.111162,201.0
-16.127993,24.517529,201.5
-16.183752,24.845253,202.0
-16.355255,24.640419,202.5
-15.914834,24.706697,203.0
-16.097023,24.662195,203.5
-16.201815,24.471815,204.0
-16.372614,24.519808,204.5
-16.319284,24.580303,205.0
-16.168083,24.385296,205.5
-16.225828,24.415224,206.0
-16.265863,24.478956,206.5
-16.231142,24.93812,207.0
-16.307806,24.673515,207.5
-15.956589,24.556114,208.0
-16.2046,25.150686,208.5
-15.891804,24.87619,209.0
-15.899342,24.589552,209.5
-16.318224,24.928158,210.0
-16.009285,25.207493,210.5
-16.333004,24.961609,211.0
-16.322367,24.978424,211.5
-16.283936,24.868818,212.0
-16.350508,24.553154,212.5
-16.384302,24.424242,213.0
-16.353775,24.504457,213.5
-16.500757,24.980621,214.0
-15.988323,25.065054,214.5
-16.605167,25.020224,215.0
-16.454132,25.192991,215.5
-16.433748,25.26932,216.0
-16.602633,25.100899,216.5
-16.549984,24.992023,217.0
-16.599754,24.756355,217.5
-16.477903,25.234035,218.0
-16.591982,25.08429,218.5
-16.523846,25.258923,219.0
-16.54906,25.169994,219.5
-16.038095,25.201334,220.0
-16.062798,25.30939,220.5
-16.035936,24.595959,221.0
-15.676615,24.6639,221.5
-16.129774,24.993986,222.0
-16.01523,24.560541,222.5
-15.477138,24.560812,223.0
-15.699603,24.477201,223.5
-15.527992,24.5774,224.0
-15.60153,24.847761,224.5
-15.606321,24.786732,225.0
-15.549161,24.494614,225.5
-15.580459,24.549702,226.0
-15.683087,24.9175,226.5
-15.494,24.886095,227.0
-15.63402,25.050608,227.5
-15.481649,24.560432,228.0
-15.871567,24.585806,228.5
-15.8059635,24.803923,229.0
-15.704671,24.381233,229.5
-15.793574,25.198986,230.0
-15.88366,25.184023,230.5
-16.234383,24.474392,231.0
-15.660122,25.11799,231.5
-15.783459,24.815107,232.0
-15.875838,24.620544,232.5
-15.7549515,25.098682,233.0
-15.544913,24.591393,233.5
-15.798281,25.138382,234.0
-15.760409,25.262133,234.5
-15.679826,24.922247,235.0
-15.573043,24.939848,235.5
-15.555686,25.16023,236.0
-15.378591,24.718931,236.5
-15.53397,24.80272,237.0
-15.393468,24.861723,237.5
-15.747795,24.471598,238.0
-16.13974,24.228464,238.5
-15.461482,24.681778,239.0
-15.693392,24.666265,239.5
22.037634,12.974419,240.0
22.036318,13.105456,240.5
21.942669,13.234193,241.0
22.039927,13.198585,241.5
22.512081,13.120647,242.0
22.243473,12.991616,242.5
22.136066,12.899203,243.0
22.004812,12.8071375,243.5
21.714893,13.222529,244.0
22.012924,13.142641,244.5
22.302738,13.381149,245.0
22.251234,13.144797,245.5
22.24041,13.298635,246.0
21.950241,13.203991,246.5
21.79148,13.254322,247.0
21.804617,13.451048,247.5
21.79397,13.503716,248.0
21.861303,13.397844,248.5
21.773228,13.312724,249.0
21.773987,13.145205,249.5
21.430033,9.187848,250.0
21.071867,9.238155,250.5
21.633415,13.411204,251.0
21.11306,9.008931,251.5
21.388721,9.441375,252.0
21.243416,9.086845,252.5
21.383202,9.146018,253.0
21.177845,9.128777,253.5
21.246529,9.059198,254.0
21.15205,9.110015,254.5
21.031582,8.99827,255.0
21.165861,8.893667,255.5
21.318663,9.075925,256.0
21.410866,9.100182,256.5
21.191332,8.892592,257.0
21.13488,8.951545,257.5
21.314022,8.963522,258.0
21.266586,9.0688095,258.5
21.164188,8.905051,259.0
21.341743,9.192957,259.5
21.528841,9.23615,260.0
21.391691,8.894609,260.5
21.455877,9.099864,261.0
21.523355,9.349473,261.5
21.350687,9.191841,262.0
21.624174,13.289722,262.5
21.76351,13.44995,263.0
21.894669,13.579962,263.5
22.089912,12.050916,264.0
21.762745,12.613374,264.5
22.48064,13.402695,265.0
22.389261,12.487294,265.5
21.388176,12.953519,266.0
21.47376,12.870985,266.5
21.813515,13.283926,267.0
22.425322,12.042411,267.5
21.882036,12.615648,268.0
22.374668,12.171952,268.5
22.087278,13.208291,269.0
21.80818,12.765395,269.5
22.51171,12.718394,270.0
22.494696,12.98517,270.5
22.662806,12.315362,271.0
21.995665,12.876928,271.5
22.348728,13.229563,272.0
22.481693,12.455357,272.5
22.319582,13.161391,273.0
22.308802,12.659386,273.5
22.526642,12.874758,274.0
22.43498,12.935797,274.5
22.466787,13.057778,275.0
22.521246,12.557566,275.5
22.695637,12.316329,276.0
22.693481,12.704085,276.5
22.626347,12.515349,277.0
22.334352,12.476885,277.5
22.700296,12.4659395,278.0
21.920782,13.318273,278.5
22.220465,12.993693,279.0
22.331766,12.155306,279.5
21.538599,12.783573,280.0
22.141096,11.961264,280.5
21.314362,13.150316,281.0
22.103296,12.387825,281.5
22.789265,12.213937,282.0
21.660229,11.92486,282.5
22.284378,12.509171,283.0
21.962082,12.56423,283.5
21.552319,13.032288,284.0
22.08148,12.333551,284.5
22.535084,13.509152,285.0
22.572372,12.092642,285.5
22.649796,12.28369,286.0
22.726376,12.075316,286.5
22.66957,12.488538,287.0
21.789785,12.116151,287.5
22.961426,13.454346,288.0
22.160856,12.442779,288.5
22.530602,12.184993,289.0
22.276243,12.114741,289.5
22.39128,11.998403,290.0
22.117104,12.342693,290.5
22.454819,12.076898,291.0
22.701138,13.170156,291.5
22.464529,12.308499,292.0
21.984018,12.388435,292.5
22.237452,11.5839815,293.0
22.55075,12.234686,293.5
22.112299,13.079745,294.0
22.443077,11.795782,294.5
22.317871,13.50979,295.0
22.535683,13.168515,295.5
21.875673,13.318308,296.0
22.64651,13.23656,296.5
21.73591,13.192486,297.0
22.626799,12.709838,297.5
22.339815,12.175082,298.0
22.031563,12.366853,298.5
21.735056,13.146942,299.0
22.894526,13.234167,299.5
22.274576,12.090023,300.0
21.854551,12.398926,300.5
22.114565,11.764073,301.0
21.708996,13.29879,301.5
22.402582,12.215217,302.0
22.42802,12.240597,302.5
22.195324,13.64963,303.0
22.71756,13.565267,303.5
22.3024,11.827128,304.0
22.236374,12.225618,304.5
21.896036,12.701707,305.0
22.211517,13.643915,305.5
22.417055,11.914636,306.0
22.074154,12.600665,306.5
22.186592,11.879854,307.0
21.817999,12.103035,307.5
22.148993,11.910645,308.0
22.453743,11.869391,308.5
22.561432,12.905468,309.0
22.313856,11.871531,309.5
22.010757,11.660403,310.0
21.741194,12.1666975,310.5
21.959713,12.141376,311.0
21.768791,12.046242,311.5
21.909946,11.917258,312.0
21.860895,10.717028,312.5
21.581278,10.117948,313.0
21.797235,10.652792,313.5
21.711218,10.439138,314.0
21.784388,10.489873,314.5
21.780361,10.274707,315.0
21.84764,10.559408,315.5
21.882944,10.790294,316.0
21.564981,10.31758,316.5
21.886438,10.4976,317.0
21.614056,10.521835,317.5
21.411745,9.571315,318.0
21.51696,10.1787815,318.5
21.772696,10.574459,319.0
21.606176,10.326589,319.5
21.714842,10.449351,320.0
21.741983,10.073339,320.5
21.98621,10.228052,321.0
-15.105444,24.7642,321.5
21.721,9.899958,322.0
21.756405,9.861963,322.5
22.04122,10.292225,323.0
21.83867,10.03179,323.5
21.845524,10.0376215,324.0
21.625887,9.860743,324.5
21.806944,10.006277,325.0
21.848772,9.962314,325.5
21.793552,10.066166,326.0
21.710373,9.985724,326.5
21.974422,10.216717,327.0
22.023998,10.090961,327.5
21.692255,9.892094,328.0
21.953955,10.149867,328.5
21.732788,9.930301,329.0
21.669329,10.073703,329.5
21.488047,9.49978,330.0
21.792015,11.658441,330.5
21.506855,11.767222,331.0
21.461369,11.824646,331.5
21.675238,11.489999,332.0
21.600718,11.706735,332.5
21.456926,11.719793,333.0
21.487242,11.86547,333.5
21.418434,11.87316,334.0
21.79556,11.185469,334.5
21.06169,9.059583,335.0
21.027987,9.085798,335.5
21.32428,9.485262,336.0
21.035147,9.124668,336.5
21.527967,9.175453,337.0
21.231106,10.295519,337.5
21.420906,11.081804,338.0
21.389288,11.771547,338.5
21.472124,11.734241,339.0
21.407755,11.700965,339.5
22.335033,12.998397,340.0
22.04015,13.725442,340.5
21.69143,13.575834,341.0
23.516682,13.765608,341.5
23.35789,13.6844635,342.0
23.449982,13.462251,342.5
23.552818,13.630426,343.0
23.495426,13.668018,343.5
22.780703,13.606796,344.0
22.661444,13.316148,344.5
22.75841,13.195866,345.0
23.319147,13.688118,345.5
23.163683,13.284766,346.0
23.839027,13.878224,346.5
23.305954,13.562306,347.0
23.142345,12.71131,347.5
23.560904,13.640367,348.0
21.742369,12.791127,348.5
23.906626,13.005567,349.0
23.421612,13.812754,349.5
23.629208,13.999256,350.0
24.334742,13.030135,350.5
24.40578,13.097614,351.0
24.311518,13.0016365,351.5
24.318708,13.101142,352.0
24.439892,12.925544,352.5
24.37422,13.11057,353.0
24.400768,13.021245,353.5
24.378838,13.091948,354.0
24.336359,13.044508,354.5
24.460352,13.012837,355.0
24.293121,13.231249,355.5
24.297384,13.065285,356.0
24.43416,13.015346,356.5
24.561695,13.109357,357.0
24.412315,12.969622,357.5
24.503935,12.853772,358.0
24.250153,13.199576,358.5
24.030659,13.882954,359.0
24.314346,13.235855,359.5
24.25826,13.135261,360.0
24.204502,13.868729,360.5
24.108412,14.066552,361.0
24.306562,14.142481,361.5
24.07409,13.836313,362.0
24.133574,14.216303,362.5
24.041348,13.994503,363.0
24.039005,13.694999,363.5
23.835905,13.832307,364.0
24.128487,14.017846,364.5
24.122948,13.983075,365.0
23.99399,14.063654,365.5
24.15,14.07994,366.0
24.109434,13.914949,366.5
24.098812,13.985581,367.0
24.080425,13.999804,367.5
24.06049,14.147866,368.0
24.00534,13.890073,368.5
24.1284,14.074463,369.0
24.359251,14.238513,369.5
24.499771,14.353507,370.0
24.358717,14.156032,370.5
24.37206,14.223033,371.0
23.445448,13.861293,371.5
23.798122,14.099714,372.0
24.1785,14.189341,372.5
24.74974,14.473955,373.0
24.64052,14.596545,373.5
24.659842,14.454731,374.0
24.444607,14.420029,374.5
24.615753,14.407018,375.0
24.814344,14.482497,375.5
24.596779,14.453326,376.0
24.796066,14.544129,376.5
25.048012,14.489826,377.0
25.44303,14.530036,377.5
25.520243,14.639418,378.0
25.49909,14.500019,378.5
25.519098,14.445866,379.0
25.526531,14.626676,379.5
25.660776,14.524989,380.0
25.666088,14.446881,380.5
25.749302,14.596147,381.0
25.64745,14.505691,381.5
25.874445,14.499638,382.0
25.794125,14.352289,382.5
25.673943,14.387519,383.0
25.714718,14.4693365,383.5
25.825247,14.565938,384.0
25.720062,14.389144,384.5
25.837744,14.340551,385.0
25.676615,14.432311,385.5
25.764784,14.507775,386.0
25.766584,14.568302,386.5
25.812426,14.37806,387.0
25.934002,14.2809725,387.5
25.838665,14.415811,388.0
25.852142,14.576604,388.5
25.718534,14.641019,389.0
25.775278,14.675316,389.5
26.02415,14.446269,390.0
25.938034,14.441359,390.5
26.063963,14.43998,391.0
25.95504,14.575808,391.5
26.00041,14.61951,392.0
25.67635,14.942824,392.5
25.931421,14.780269,393.0
25.682116,14.894261,393.5
25.57237,15.065176,394.0
25.366093,15.064627,394.5
25.445345,15.116058,395.0
25.475967,15.139735,395.5
25.514824,15.237824,396.0
25.368961,15.163563,396.5
25.23127,14.993731,397.0
25.124321,14.775056,397.5
25.26272,15.202493,398.0
25.099062,15.0929785,398.5
25.412256,15.21751,399.0
18.102201,14.479102,399.5
17.981812,14.493816,400.0
18.0237,14.536539,400.5
17.901957,14.529497,401.0
17.901258,14.529958,401.5
17.825327,14.531412,402.0
17.806988,14.468607,402.5
17.830673,14.48331,403.0
17.75651,14.525359,403.5
17.692661,14.476368,404.0
17.655668,14.464381,404.5
17.707848,14.414571,405.0
17.649029,14.453853,405.5
17.54782,14.415208,406.0
17.546312,14.450274,406.5
17.591206,14.435691,407.0
17.557056,14.411856,407.5
17.565556,14.525212,408.0
17.42991,14.5228,408.5
17.402075,14.451628,409.0
17.457867,14.46383,409.5
17.030382,14.476206,410.0
17.225592,14.425503,410.5
17.203577,14.455934,411.0
17.190231,14.454135,411.5
17.042622,14.505258,412.0
17.066593,14.422718,412.5
16.965862,14.559564,413.0
16.880733,14.518559,413.5
16.903809,14.544626,414.0
16.835587,14.558713,414.5
16.793795,14.525884,415.0
16.73069,14.471078,415.5
16.755993,14.473597,416.0
16.685997,14.448485,416.5
16.665503,14.433913,417.0
16.747864,14.5483465,417.5
16.542023,14.327493,418.0
16.666168,14.4596195,418.5
16.533905,14.424202,419.0
16.656416,14.434814,419.5
15.405755,13.519369,420.0
15.199142,13.394792,420.5
14.99684,13.193619,421.0
15.085123,13.29862,421.5
15.170447,13.373426,422.0
15.043487,13.253808,422.5
15.126733,13.279648,423.0
15.057557,13.260695,423.5
15.085034,13.2901,424.0
15.104447,13.281158,424.5
15.090173,13.293858,425.0
14.993313,13.199963,425.5
15.1416855,13.341204,426.0
15.066854,13.276895,426.5
15.02979,13.238168,427.0
15.041114,13.281344,427.5
14.932839,13.126336,428.0
14.973819,13.170173,428.5
14.909397,13.099391,429.0
14.913602,13.104447,429.5
14.092275,11.617307,430.0
13.953709,11.328478,430.5
13.814002,11.111589,431.0
13.87049,11.1770935,431.5
13.849705,11.188082,432.0
13.904172,11.156025,432.5
13.883336,11.162415,433.0
13.893507,11.195898,433.5
13.830385,11.091963,434.0
13.741988,11.028882,434.5
13.839295,11.134823,435.0
13.890601,11.076444,435.5
13.733048,11.024598,436.0
13.778084,11.088622,436.5
13.593834,10.816272,437.0
13.786454,11.088399,437.5
13.69044,10.980158,438.0
13.73145,11.015878,438.5
13.688729,10.974018,439.0
13.5887985,10.814843,439.5
13.292326,10.324147,440.0
13.315699,10.346009,440.5
13.332316,10.341919,441.0
13.22815,10.206272,441.5
13.254791,10.2521105,442.0
13.216631,10.142287,442.5
13.111497,10.140447,443.0
13.155904,10.070577,443.5
13.005426,9.934906,444.0
13.070869,9.968017,444.5
13.118976,10.033524,445.0
13.0172415,9.988584,445.5
13.042838,9.9252405,446.0
13.017768,9.882176,446.5
13.064964,9.939623,447.0
12.979059,9.800231,447.5
13.035837,9.72732,448.0
12.971653,9.839208,448.5
12.982544,9.677574,449.0
12.950266,9.724804,449.5
12.929945,8.792019,450.0
12.972214,8.842706,450.5
12.89381,8.672811,451.0
13.064912,8.468482,451.5
12.945606,8.560516,452.0
12.9974165,8.657513,452.5
13.032829,8.543741,453.0
12.896188,8.450943,453.5
12.938922,8.453603,454.0
12.841544,8.465626,454.5
12.919129,8.574557,455.0
12.930333,8.536271,455.5
12.894335,8.600714,456.0
12.9199295,8.557196,456.5
