UMAP1,UMAP2,temp
-8.7194195,-1.884652,200.0
-8.038081,-1.0474342,200.5
-8.173247,-2.1064713,201.0
-8.108771,-2.2532754,201.5
-8.277835,-1.2204257,202.0
-8.664347,-1.8501977,202.5
-8.089648,-2.2883217,203.0
-8.350908,-0.9280334,203.5
-8.478096,-1.5378052,204.0
-8.14373,-1.1274714,204.5
-7.617215,-2.0629172,205.0
-8.211449,-1.581838,205.5
-8.666402,-1.8188329,206.0
-7.856952,-1.9925873,206.5
-8.051359,-2.042849,207.0
-7.6511292,-0.87293756,207.5
-7.9180064,-1.030019,208.0
-8.139887,-2.3603158,208.5
-8.271737,-1.3424672,209.0
-8.858137,-1.9818835,209.5
-8.198751,-0.89188194,210.0
-8.123236,-1.0314133,210.5
-8.1685705,-1.1019837,211.0
-8.211908,-2.2021258,211.5
-8.183941,-1.4439574,212.0
-8.766276,-1.3459474,212.5
-8.194681,-2.11691,213.0
-8.065609,-2.0458822,213.5
-8.27409,-1.2211664,214.0
-8.958459,-1.4507885,214.5
-8.529277,-1.4138731,215.0
-8.782743,-1.2774032,215.5
-8.351773,-1.7332838,216.0
-8.670929,-1.4149287,216.5
-8.730306,-1.5098321,217.0
-7.8877406,-1.005174,217.5
-8.149976,-2.229867,218.0
-8.54148,-1.2601897,218.5
-7.365242,-0.90247184,219.0
-8.081735,-1.243312,219.5
-7.8076396,-2.2655535,220.0
-8.389131,-2.0968003,220.5
-7.6880426,-2.051847,221.0
-8.601303,-1.5449044,221.5
-8.900437,-1.638315,222.0
-8.348131,-2.7389636,222.5
-9.187372,-2.8594365,223.0
-9.432772,-2.7020369,223.5
-9.191034,-3.0657601,224.0
-9.047493,-3.02003,224.5
-9.405929,-2.4253771,225.0
-8.536125,-2.7434447,225.5
-9.181749,-2.5624597,226.0
-8.051574,-2.402633,226.5
-9.02369,-1.6471927,227.0
-8.913013,-1.5837853,227.5
-8.937193,-1.5626183,228.0
-7.881503,-2.0685568,228.5
-8.973918,-1.4609152,229.0
-7.9055853,-2.1111605,229.5
-7.896072,-2.0986495,230.0
-8.891718,-1.2566069,230.5
-8.644545,-1.7313586,231.0
-7.867291,-2.3440225,231.5
-8.5282345,-2.2063172,232.0
-8.75542,-1.8682526,232.5
-8.7831545,-1.5149195,233.0
-8.558971,-1.2830012,233.5
-7.7467055,-1.9916586,234.0
-8.116896,-1.2163029,234.5
-8.4885645,-1.2086377,235.0
-9.050701,-1.3819828,235.5
-8.633223,-1.1350249,236.0
-7.7285323,-1.7701569,236.5
-7.426338,-2.2940545,237.0
-8.906022,-1.3107753,237.5
-8.530579,-1.8818375,238.0
-7.938617,-1.605279,238.5
-8.978205,-1.4270024,239.0
-9.116291,-1.8007334,239.5
-7.7407923,-2.2791069,240.0
-9.436182,-2.7488005,240.5
-9.113127,-2.8615646,241.0
-9.242767,-2.9057906,241.5
-9.087991,-3.0988064,242.0
-8.019555,-3.0589616,242.5
-9.149188,-2.954077,243.0
-8.992161,-2.7462935,243.5
-9.013254,-2.8186543,244.0
-9.098126,-2.9041002,244.5
-9.035766,-3.0897496,245.0
-8.449302,-2.6643631,245.5
-8.457219,-2.8100536,246.0
-9.227396,-2.728919,246.5
-9.228774,-3.2018704,247.0
-9.095312,-2.6114058,247.5
-9.398232,-3.055766,248.0
-8.229348,-2.6999414,248.5
-9.159025,-2.963749,249.0
-9.210577,-2.8577514,249.5
-8.404875,-1.6568006,250.0
-8.978003,-2.9082046,250.5
-9.045406,-2.3730922,251.0
-8.398721,-2.77446,251.5
-8.198774,-3.0409055,252.0
-9.582812,-2.6935196,252.5
-9.414668,-2.503757,253.0
-9.567979,-2.80412,253.5
-8.380298,-2.6382306,254.0
-9.159537,-2.6249394,254.5
-9.275255,-2.5372972,255.0
-8.199668,-2.8384385,255.5
-9.240573,-2.844316,256.0
-9.580584,-2.4251359,256.5
-8.775331,-1.0732927,257.0
-9.348688,-2.124887,257.5
-8.785221,-2.8422077,258.0
-9.382616,-2.2991252,258.5
-8.346564,-1.0100768,259.0
-9.251492,-2.558797,259.5
-9.151373,-1.8842957,260.0
-9.216921,-1.5838143,260.5
-9.242516,-1.4300814,261.0
-9.496119,-2.0536158,261.5
-9.405551,-3.140919,262.0
-8.306129,-2.8784425,262.5
-8.345402,-2.7842538,263.0
-6.647186,-1.7607917,263.5
-9.575096,-3.0987248,264.0
-9.294175,-2.3923953,264.5
-9.301625,-3.028768,265.0
-9.674287,-2.5824382,265.5
-9.576996,-3.0932004,266.0
-9.559221,-2.6229734,266.5
-9.360194,-3.2942219,267.0
-8.338383,-3.037941,267.5
-9.533719,-2.2666476,268.0
-9.402574,-2.6602645,268.5
-9.267306,-3.339691,269.0
-9.228472,-2.6174765,269.5
-8.321276,-2.0803103,270.0
-8.625876,-3.011201,270.5
-9.60015,-3.040541,271.0
-9.413419,-3.2126055,271.5
-8.45449,-2.8508437,272.0
