,chain,Tg
0,0.0,340.0
0,1.0,356.0
0,2.0,299.5
0,3.0,273.5
0,4.0,280.0
0,5.0,202.5
0,6.0,300.0
0,7.0,300.0
0,8.0,290.5
0,9.0,300.0
0,10.0,270.0
0,11.0,297.0
0,12.0,279.0
0,13.0,330.0
0,14.0,350.0
0,15.0,292.0
0,16.0,287.5
0,17.0,297.5
0,18.0,242.5
0,19.0,286.5
0,20.0,270.5
0,21.0,300.5
0,22.0,280.0
0,23.0,291.0
0,24.0,354.0
1,mean,294.8
