,chain,Tg
0,0.0,296.0
0,1.0,323.0
0,2.0,350.0
0,3.0,273.0
0,4.0,280.0
0,5.0,328.5
0,6.0,360.0
0,7.0,369.5
0,8.0,323.0
0,9.0,331.0
0,10.0,340.0
0,11.0,340.0
0,12.0,327.5
0,13.0,335.5
0,14.0,370.0
0,15.0,323.0
0,16.0,329.5
0,17.0,325.5
0,18.0,269.0
0,19.0,327.5
0,20.0,350.0
0,21.0,316.0
0,22.0,350.0
0,23.0,281.0
0,24.0,330.5
1,mean,325.96
