chain,n_clusters,silhouette_score
0,2,0.692155659198761
0,3,0.7577852010726929
0,4,0.8589423894882202
0,5,0.8653062582015991
0,6,0.700955331325531
0,7,0.6444165110588074
0,8,0.65675950050354
0,9,0.6590369343757629
0,10,0.6493914723396301
1,2,0.6481485366821289
1,3,0.7319251894950867
1,4,0.6859527230262756
1,5,0.6136953234672546
1,6,0.6146774888038635
1,7,0.48828887939453125
1,8,0.5050674676895142
1,9,0.5365791916847229
1,10,0.5543375611305237
2,2,0.6486836671829224
2,3,0.7975684404373169
2,4,0.8468047380447388
2,5,0.8730127811431885
2,6,0.8213697075843811
2,7,0.6971677541732788
2,8,0.7052506804466248
2,9,0.7122578620910645
2,10,0.716148316860199
3,2,0.8687269687652588
3,3,0.8186524510383606
3,4,0.8624794483184814
3,5,0.7194288969039917
3,6,0.6129282116889954
3,7,0.6387721300125122
3,8,0.6438430547714233
3,9,0.6397722363471985
3,10,0.6760063171386719
4,2,0.8843467831611633
4,3,0.814464271068573
4,4,0.8927173614501953
4,5,0.8682705760002136
4,6,0.5783433318138123
4,7,0.5813407301902771
4,8,0.6021904349327087
4,9,0.5766612887382507
4,10,0.5660374760627747
5,2,0.8999722003936768
5,3,0.8587427139282227
5,4,0.6882258057594299
5,5,0.6653469800949097
5,6,0.7147510051727295
5,7,0.7361065149307251
5,8,0.5711780786514282
5,9,0.59622722864151
5,10,0.5903870463371277
6,2,0.6281055808067322
6,3,0.8478285670280457
6,4,0.9034507274627686
6,5,0.8112848997116089
6,6,0.8108009696006775
6,7,0.8667840957641602
6,8,0.836711049079895
6,9,0.8330022692680359
6,10,0.599062442779541
7,2,0.8094152808189392
7,3,0.9480910897254944
7,4,0.832342267036438
7,5,0.8354303240776062
7,6,0.7597207427024841
7,7,0.4758055508136749
7,8,0.5116827487945557
7,9,0.5421071648597717
7,10,0.542391300201416
8,2,0.645301878452301
8,3,0.7111819982528687
8,4,0.694420337677002
8,5,0.6584513783454895
8,6,0.6821699738502502
8,7,0.7143077850341797
8,8,0.7019202709197998
8,9,0.7318679690361023
8,10,0.6542977690696716
9,2,0.5642879605293274
9,3,0.6946989297866821
9,4,0.7621171474456787
9,5,0.8177068829536438
9,6,0.8168810606002808
9,7,0.7246381640434265
9,8,0.7025145888328552
9,9,0.694908082485199
9,10,0.7240920066833496
10,2,0.8130287528038025
10,3,0.8136821389198303
10,4,0.8941394686698914
10,5,0.8727913498878479
10,6,0.8450881838798523
10,7,0.8115590810775757
10,8,0.7168681621551514
10,9,0.7310625314712524
10,10,0.7004634141921997
11,2,0.8371315598487854
11,3,0.9442232251167297
11,4,0.9057389497756958
11,5,0.8000868558883667
11,6,0.5264787077903748
11,7,0.5441295504570007
11,8,0.5422268509864807
11,9,0.5638782382011414
11,10,0.5559170246124268
12,2,0.7031570672988892
12,3,0.7698002457618713
12,4,0.7867891788482666
12,5,0.8132869601249695
12,6,0.7242885828018188
12,7,0.6583054065704346
12,8,0.6715225577354431
12,9,0.6296365261077881
12,10,0.5877759456634521
13,2,0.6014519929885864
13,3,0.7065778970718384
13,4,0.8350988626480103
13,5,0.8335387706756592
13,6,0.7305789589881897
13,7,0.7548081874847412
13,8,0.7979738116264343
13,9,0.6338446736335754
13,10,0.6418284177780151
14,2,0.8931401371955872
14,3,0.8324486613273621
14,4,0.5813748836517334
14,5,0.5654730200767517
14,6,0.563060462474823
14,7,0.49706128239631653
14,8,0.4647423028945923
14,9,0.4634999632835388
14,10,0.48026126623153687
15,2,0.7894768118858337
15,3,0.8285383582115173
15,4,0.8638327717781067
15,5,0.7011244297027588
15,6,0.6887267231941223
15,7,0.7225654125213623
15,8,0.6872881054878235
15,9,0.6685883402824402
15,10,0.6823965311050415
16,2,0.774433970451355
16,3,0.8707383275032043
16,4,0.8949705958366394
16,5,0.8276336789131165
16,6,0.83123779296875
16,7,0.5891004204750061
16,8,0.5895463824272156
16,9,0.5823140740394592
16,10,0.5824551582336426
17,2,0.9321396946907043
17,3,0.8374612927436829
17,4,0.6573061943054199
17,5,0.629145622253418
17,6,0.6397446990013123
17,7,0.6476008892059326
17,8,0.685491144657135
17,9,0.543315589427948
17,10,0.5604572892189026
18,2,0.8448813557624817
18,3,0.7786030173301697
18,4,0.770321249961853
18,5,0.7812570333480835
18,6,0.6277956366539001
18,7,0.6420543789863586
18,8,0.6172377467155457
18,9,0.6157059073448181
18,10,0.6217128038406372
19,2,0.7560445070266724
19,3,0.7169787883758545
19,4,0.5359799861907959
19,5,0.6026071310043335
19,6,0.5853255987167358
19,7,0.5693798065185547
19,8,0.5778999328613281
19,9,0.603921115398407
19,10,0.5480726957321167
20,2,0.7875186204910278
20,3,0.8732399344444275
20,4,0.8426600694656372
20,5,0.865617036819458
20,6,0.8098559379577637
20,7,0.8398641347885132
20,8,0.677482545375824
20,9,0.661005973815918
20,10,0.6197627782821655
21,2,0.6772566437721252
21,3,0.6964074373245239
21,4,0.7589980959892273
21,5,0.7327256798744202
21,6,0.7867373824119568
21,7,0.7871192097663879
21,8,0.7870346903800964
21,9,0.7971574664115906
21,10,0.7934218645095825
22,2,0.7438874244689941
22,3,0.8448951244354248
22,4,0.8506094813346863
22,5,0.8194528818130493
22,6,0.5827141404151917
22,7,0.5676287412643433
22,8,0.577659547328949
22,9,0.5930349230766296
22,10,0.5916535258293152
23,2,0.5194097757339478
23,3,0.5322296619415283
23,4,0.5954604148864746
23,5,0.5732091069221497
23,6,0.6441359519958496
23,7,0.6688506007194519
23,8,0.6641425490379333
23,9,0.6850199103355408
23,10,0.6683900952339172
24,2,0.6642975807189941
24,3,0.7931599020957947
24,4,0.7848111391067505
24,5,0.8167157769203186
24,6,0.8310050368309021
24,7,0.681836724281311
24,8,0.645639181137085
24,9,0.6585379838943481
24,10,0.685084879398346
