chain,n_clusters,silhouette_score
0,2,0.7470139265060425
0,3,0.7864289283752441
0,4,0.8371564745903015
0,5,0.7025261521339417
0,6,0.7558746337890625
0,7,0.7573400735855103
0,8,0.7422049641609192
0,9,0.7161768674850464
0,10,0.715307354927063
1,2,0.6283448934555054
1,3,0.7231132388114929
1,4,0.830297589302063
1,5,0.6103777885437012
1,6,0.6060377359390259
1,7,0.5572819113731384
1,8,0.5702735185623169
1,9,0.5638493895530701
1,10,0.5405756831169128
2,2,0.8997676968574524
2,3,0.7864425778388977
2,4,0.7814404964447021
2,5,0.4515242278575897
2,6,0.469170480966568
2,7,0.4515727758407593
2,8,0.4713779091835022
2,9,0.48492228984832764
2,10,0.47913435101509094
3,2,0.7499375343322754
3,3,0.7929285168647766
3,4,0.8449938297271729
3,5,0.8710206151008606
3,6,0.8704884648323059
3,7,0.6500980257987976
3,8,0.6440422534942627
3,9,0.6339381337165833
3,10,0.6150016188621521
4,2,0.6632373929023743
4,3,0.6787996292114258
4,4,0.712436854839325
4,5,0.7124894261360168
4,6,0.6979510188102722
4,7,0.5209149122238159
4,8,0.5315024852752686
4,9,0.5498374700546265
4,10,0.54634690284729
5,2,0.8252215385437012
5,3,0.7990333437919617
5,4,0.8505805134773254
5,5,0.854132354259491
5,6,0.5590712428092957
5,7,0.5583443641662598
5,8,0.5893418192863464
5,9,0.5946649312973022
5,10,0.5589210391044617
6,2,0.8876872062683105
6,3,0.7655615210533142
6,4,0.783344030380249
6,5,0.5772083401679993
6,6,0.5833824276924133
6,7,0.6156540513038635
6,8,0.675416111946106
6,9,0.6688395738601685
6,10,0.6725326180458069
7,2,0.8551394939422607
7,3,0.831514835357666
7,4,0.8782358765602112
7,5,0.8716446757316589
7,6,0.7270253896713257
7,7,0.7117277979850769
7,8,0.6869775652885437
7,9,0.7059317231178284
7,10,0.575440526008606
8,2,0.7813442349433899
8,3,0.8211716413497925
8,4,0.8379022479057312
8,5,0.6631430387496948
8,6,0.6404878497123718
8,7,0.6381275653839111
8,8,0.6136796474456787
8,9,0.62721186876297
8,10,0.6224749088287354
9,2,0.7566197514533997
9,3,0.7793989181518555
9,4,0.7675544619560242
9,5,0.7238864302635193
9,6,0.6861354112625122
9,7,0.7091943025588989
9,8,0.7335723638534546
