chain,n_clusters,silhouette_score
0,2,0.8224933743476868
0,3,0.7743112444877625
0,4,0.6839584112167358
0,5,0.7087631821632385
0,6,0.7571529746055603
0,7,0.6925908327102661
0,8,0.6749420762062073
0,9,0.6309409141540527
0,10,0.6427509784698486
1,2,0.8367299437522888
1,3,0.8594119548797607
1,4,0.6772999167442322
1,5,0.5438259840011597
1,6,0.5882133841514587
1,7,0.5608256459236145
1,8,0.5798506736755371
1,9,0.5519126653671265
1,10,0.5545427799224854
2,2,0.7683998942375183
2,3,0.6982739567756653
2,4,0.6849249005317688
2,5,0.7162011861801147
2,6,0.7378537654876709
2,7,0.7309141159057617
2,8,0.6948791742324829
2,9,0.696186363697052
2,10,0.7069422006607056
3,2,0.8174052834510803
3,3,0.7948774099349976
3,4,0.7603328824043274
3,5,0.5197868347167969
3,6,0.5426620841026306
3,7,0.5574879050254822
3,8,0.5786338448524475
3,9,0.5814771056175232
3,10,0.5901178121566772
4,2,0.6466308236122131
4,3,0.746785044670105
4,4,0.793008029460907
4,5,0.8309086561203003
4,6,0.8649793863296509
4,7,0.7583471536636353
4,8,0.7478247284889221
4,9,0.750656247138977
4,10,0.752657949924469
5,2,0.7176940441131592
5,3,0.7290956974029541
5,4,0.7711555361747742
5,5,0.7839491367340088
5,6,0.7716541886329651
5,7,0.7698574662208557
5,8,0.7848183512687683
5,9,0.6682089567184448
5,10,0.6513659954071045
6,2,0.6697068810462952
6,3,0.6859890222549438
6,4,0.7560593485832214
6,5,0.7697292566299438
6,6,0.8246153593063354
6,7,0.865104615688324
6,8,0.8807790279388428
6,9,0.907302737236023
6,10,0.9183288812637329
7,2,0.6287853717803955
7,3,0.7045632600784302
7,4,0.7545336484909058
7,5,0.8139989376068115
7,6,0.8019232749938965
7,7,0.7685847282409668
7,8,0.6682491898536682
7,9,0.6281698942184448
7,10,0.649840235710144
8,2,0.6925413608551025
8,3,0.7131906747817993
8,4,0.7230111956596375
8,5,0.7502122521400452
8,6,0.7963243722915649
8,7,0.7509123086929321
8,8,0.7386832237243652
8,9,0.6638484001159668
8,10,0.6761730909347534
9,2,0.7690531015396118
9,3,0.6831488609313965
9,4,0.693224310874939
9,5,0.7532989382743835
9,6,0.7818630337715149
9,7,0.791853666305542
9,8,0.6610110402107239
9,9,0.6386827230453491
9,10,0.6103770136833191
10,2,0.8377783298492432
10,3,0.6577714681625366
10,4,0.6429837942123413
10,5,0.6809343099594116
10,6,0.6983463764190674
10,7,0.7057441473007202
10,8,0.7365407943725586
10,9,0.7378736734390259
10,10,0.7637998461723328
11,2,0.8285707235336304
11,3,0.7796320915222168
11,4,0.6858959197998047
11,5,0.7436744570732117
11,6,0.803730309009552
11,7,0.804599404335022
11,8,0.8028183579444885
11,9,0.7808249592781067
11,10,0.6475276350975037
12,2,0.551651656627655
12,3,0.7577110528945923
12,4,0.8013302683830261
12,5,0.848346471786499
12,6,0.8420280814170837
12,7,0.83536696434021
12,8,0.8228123188018799
12,9,0.7365386486053467
12,10,0.689491331577301
13,2,0.7803276777267456
13,3,0.7714276909828186
13,4,0.7166562080383301
13,5,0.7262263298034668
13,6,0.5845369696617126
13,7,0.6124986410140991
13,8,0.6137316226959229
13,9,0.6114854216575623
13,10,0.5947438478469849
14,2,0.5293917655944824
14,3,0.5827076435089111
14,4,0.6093745827674866
14,5,0.6692478656768799
14,6,0.7925794720649719
14,7,0.8388679623603821
14,8,0.8305296301841736
14,9,0.8444384932518005
14,10,0.8344169855117798
15,2,0.7087114453315735
15,3,0.7621325850486755
15,4,0.5744031071662903
15,5,0.6099411249160767
15,6,0.6608914732933044
15,7,0.676103413105011
15,8,0.7117570638656616
15,9,0.7585615515708923
15,10,0.7351007461547852
16,2,0.7415414452552795
16,3,0.7344133853912354
16,4,0.7508434057235718
16,5,0.7247766256332397
16,6,0.7379624843597412
16,7,0.7236922383308411
16,8,0.7273498773574829
16,9,0.6614921689033508
16,10,0.6503087282180786
17,2,0.7567187547683716
17,3,0.7107590436935425
17,4,0.7459240555763245
17,5,0.7328341603279114
17,6,0.695468008518219
17,7,0.726335883140564
17,8,0.7431624531745911
17,9,0.704558789730072
17,10,0.7095934748649597
18,2,0.9153779745101929
18,3,0.7099576592445374
18,4,0.6557010412216187
18,5,0.6549416780471802
18,6,0.5831882953643799
18,7,0.4904204308986664
18,8,0.4951854348182678
18,9,0.514680027961731
18,10,0.5582942366600037
19,2,0.6659461855888367
19,3,0.7404958009719849
19,4,0.7846289277076721
19,5,0.8185303211212158
19,6,0.8167248368263245
19,7,0.8520739078521729
19,8,0.7827675342559814
19,9,0.7710813283920288
19,10,0.77121901512146
20,2,0.820692777633667
20,3,0.738511323928833
20,4,0.7744962573051453
20,5,0.7955154180526733
20,6,0.6643258333206177
20,7,0.5886712074279785
20,8,0.6032426953315735
20,9,0.6408816576004028
20,10,0.6187410950660706
21,2,0.6136287450790405
21,3,0.8272740840911865
21,4,0.7406467199325562
21,5,0.772676408290863
21,6,0.7971747517585754
21,7,0.7948970794677734
21,8,0.7795137763023376
21,9,0.7939503788948059
21,10,0.8185897469520569
22,2,0.6229209303855896
22,3,0.7006985545158386
22,4,0.7430784702301025
22,5,0.768032431602478
22,6,0.779460608959198
22,7,0.8199406266212463
22,8,0.8059861660003662
22,9,0.795688271522522
22,10,0.7914251685142517
23,2,0.4649462103843689
23,3,0.5398983955383301
23,4,0.6220545768737793
23,5,0.7213336825370789
23,6,0.7821370959281921
23,7,0.7944334149360657
23,8,0.8240114450454712
23,9,0.8749444484710693
23,10,0.8923768401145935
24,2,0.8093603253364563
24,3,0.8350031971931458
24,4,0.756786584854126
24,5,0.7836543917655945
24,6,0.6263615489006042
24,7,0.6585306525230408
24,8,0.5770080089569092
24,9,0.5950450301170349
24,10,0.6064766049385071
