chain,n_clusters,silhouette_score
0,2,0.80966717004776
0,3,0.7889766097068787
0,4,0.8230831027030945
0,5,0.6720991730690002
0,6,0.6450827121734619
0,7,0.6546655297279358
0,8,0.6597369313240051
0,9,0.652571439743042
0,10,0.6266885995864868
1,2,0.7134361863136292
1,3,0.5200636982917786
1,4,0.5129990577697754
1,5,0.5229882001876831
1,6,0.52580326795578
1,7,0.5018427968025208
1,8,0.5249451994895935
1,9,0.5172881484031677
1,10,0.5227439999580383
2,2,0.8066747188568115
2,3,0.5750700831413269
2,4,0.44812971353530884
2,5,0.45368319749832153
2,6,0.44534018635749817
2,7,0.4223651587963104
2,8,0.4094085693359375
2,9,0.415029376745224
2,10,0.40329721570014954
3,2,0.6229847073554993
3,3,0.5484522581100464
3,4,0.5182176232337952
3,5,0.5393308401107788
3,6,0.5574291944503784
3,7,0.5963330864906311
3,8,0.5895061492919922
3,9,0.6030364036560059
3,10,0.5813453197479248
4,2,0.4843464493751526
4,3,0.5051094889640808
4,4,0.47230690717697144
4,5,0.4839458763599396
4,6,0.48404160141944885
4,7,0.5089049339294434
4,8,0.48686689138412476
4,9,0.45179638266563416
4,10,0.47166863083839417
5,2,0.7716805934906006
5,3,0.6181392073631287
5,4,0.5736973881721497
5,5,0.5958524346351624
5,6,0.5942718982696533
5,7,0.6177355647087097
5,8,0.5987033247947693
5,9,0.5729065537452698
5,10,0.5247609615325928
6,2,0.6893940567970276
6,3,0.6920637488365173
6,4,0.7464705109596252
6,5,0.7669998407363892
6,6,0.7180970907211304
6,7,0.7402371764183044
6,8,0.7581471800804138
6,9,0.7454878687858582
6,10,0.7784044146537781
7,2,0.7098978161811829
7,3,0.6805064082145691
7,4,0.574705183506012
7,5,0.6157354712486267
7,6,0.6404598355293274
7,7,0.5450360774993896
7,8,0.5571969747543335
7,9,0.5799185037612915
7,10,0.6147540211677551
8,2,0.9143070578575134
8,3,0.8128724098205566
8,4,0.6019169092178345
8,5,0.5692462921142578
8,6,0.5455193519592285
8,7,0.5354906916618347
8,8,0.5360733270645142
8,9,0.515481173992157
8,10,0.5051183104515076
9,2,0.5798732042312622
9,3,0.5215537548065186
9,4,0.4825584292411804
9,5,0.5625893473625183
