chain,n_clusters,silhouette_score
0,2,0.8198972940444946
0,3,0.7937605977058411
0,4,0.5408026576042175
0,5,0.5692662596702576
0,6,0.5215422511100769
0,7,0.511971116065979
0,8,0.4886222779750824
0,9,0.4592318534851074
0,10,0.4691905975341797
1,2,0.966671347618103
1,3,0.8109326958656311
1,4,0.5877677202224731
1,5,0.5442358255386353
1,6,0.45279109477996826
1,7,0.4600140452384949
1,8,0.4752650856971741
1,9,0.48247936367988586
1,10,0.47932806611061096
2,2,0.6852397918701172
2,3,0.7600133419036865
2,4,0.8899442553520203
2,5,0.9200644493103027
2,6,0.8338768482208252
2,7,0.8452982306480408
2,8,0.6359450221061707
2,9,0.5999932289123535
2,10,0.5802949070930481
3,2,0.9478796124458313
3,3,0.8704565763473511
3,4,0.8689475655555725
3,5,0.47807955741882324
3,6,0.4969322085380554
3,7,0.49732348322868347
3,8,0.4965539872646332
3,9,0.4909062683582306
3,10,0.4826233983039856
4,2,0.923467218875885
4,3,0.9109792709350586
4,4,0.5955818891525269
4,5,0.560910165309906
4,6,0.4923229217529297
4,7,0.4612935185432434
4,8,0.463852196931839
4,9,0.4764925241470337
4,10,0.5032299757003784
5,2,0.7592368125915527
5,3,0.8940322995185852
5,4,0.9414811134338379
5,5,0.7860768437385559
5,6,0.7372066974639893
5,7,0.7071084380149841
5,8,0.6331619620323181
5,9,0.6062811017036438
5,10,0.6033084988594055
6,2,0.5074847936630249
6,3,0.5486092567443848
6,4,0.5541298389434814
6,5,0.5177053809165955
6,6,0.4544912278652191
6,7,0.40072622895240784
6,8,0.42614299058914185
6,9,0.3944738209247589
6,10,0.41520699858665466
7,2,0.7705089449882507
7,3,0.8332914113998413
7,4,0.9171242117881775
7,5,0.8938540816307068
7,6,0.6164507269859314
7,7,0.6015117168426514
7,8,0.6028159856796265
7,9,0.5749345421791077
7,10,0.5588197708129883
8,2,0.7867692708969116
8,3,0.7973414659500122
8,4,0.45830678939819336
8,5,0.48858773708343506
8,6,0.4823560118675232
8,7,0.4985637962818146
8,8,0.5359169840812683
8,9,0.5014548301696777
8,10,0.4828610122203827
9,2,0.8080688714981079
9,3,0.606503963470459
9,4,0.6265217065811157
9,5,0.5955976843833923
9,6,0.6246408820152283
9,7,0.5465143322944641
9,8,0.5593623518943787
9,9,0.5902865529060364
9,10,0.6056529879570007
10,2,0.6012998819351196
10,3,0.7892723083496094
10,4,0.8163721561431885
10,5,0.8431572318077087
10,6,0.8733741044998169
10,7,0.890026330947876
10,8,0.9127171635627747
10,9,0.7388618588447571
10,10,0.7872529029846191
11,2,0.9634729623794556
11,3,0.41734665632247925
11,4,0.4177691638469696
11,5,0.3876709043979645
11,6,0.38066574931144714
11,7,0.3611147999763489
11,8,0.37213292717933655
11,9,0.3798801898956299
11,10,0.3628339469432831
12,2,0.723957359790802
12,3,0.8346980810165405
12,4,0.8597844839096069
12,5,0.5155009031295776
12,6,0.5235146880149841
12,7,0.5409502387046814
12,8,0.527350664138794
12,9,0.5239302515983582
12,10,0.4994419515132904
13,2,0.8567821979522705
13,3,0.8535478115081787
13,4,0.8769629001617432
13,5,0.612294614315033
13,6,0.6825696229934692
13,7,0.5917729735374451
13,8,0.579210102558136
13,9,0.5565361976623535
13,10,0.5211869478225708
14,2,0.8417189717292786
14,3,0.8674243092536926
14,4,0.8283448815345764
14,5,0.8107223510742188
14,6,0.8034127950668335
14,7,0.5876720547676086
14,8,0.6080375909805298
14,9,0.5718666911125183
14,10,0.5805624723434448
15,2,0.814581573009491
15,3,0.843092679977417
15,4,0.819678008556366
15,5,0.6100218892097473
15,6,0.6288402676582336
15,7,0.5871525406837463
15,8,0.5981988310813904
15,9,0.6260977983474731
15,10,0.6129340529441833
16,2,0.9522731304168701
16,3,0.856675922870636
16,4,0.4330284893512726
16,5,0.44968336820602417
16,6,0.4474548101425171
16,7,0.4545210003852844
16,8,0.4425293505191803
16,9,0.42892327904701233
16,10,0.4253131151199341
17,2,0.7130037546157837
17,3,0.8128519058227539
17,4,0.8609942197799683
17,5,0.8897061347961426
17,6,0.9225960373878479
17,7,0.8122972249984741
17,8,0.7808669209480286
17,9,0.6470685005187988
17,10,0.6455546021461487
18,2,0.8788156509399414
18,3,0.8344802856445312
18,4,0.7489767074584961
18,5,0.7711342573165894
18,6,0.6316859126091003
18,7,0.6247652769088745
18,8,0.6145215034484863
18,9,0.617159366607666
18,10,0.6129657030105591
19,2,0.8074268698692322
19,3,0.8614802360534668
19,4,0.91859370470047
19,5,0.7326814532279968
19,6,0.7428033351898193
19,7,0.7244346737861633
19,8,0.6936808824539185
19,9,0.5843995809555054
19,10,0.5693832635879517
20,2,0.8272233009338379
20,3,0.9378986954689026
20,4,0.9324747920036316
20,5,0.8593397736549377
20,6,0.530565083026886
20,7,0.569975733757019
20,8,0.5784200429916382
20,9,0.562223494052887
20,10,0.5401639938354492
21,2,0.9266825318336487
21,3,0.9454056024551392
21,4,0.9228547215461731
21,5,0.9223371744155884
21,6,0.521868884563446
21,7,0.5771012902259827
21,8,0.5829973220825195
21,9,0.5527613759040833
21,10,0.571340024471283
22,2,0.8817682862281799
22,3,0.9333415031433105
22,4,0.8345725536346436
22,5,0.8151651620864868
22,6,0.7425805926322937
22,7,0.5232226848602295
22,8,0.5460584759712219
22,9,0.5304595828056335
22,10,0.5345348119735718
23,2,0.8634335994720459
23,3,0.8575181365013123
23,4,0.7808285355567932
23,5,0.4549531638622284
23,6,0.47216054797172546
23,7,0.46654054522514343
23,8,0.48753461241722107
23,9,0.4560316205024719
23,10,0.4472317695617676
24,2,0.8021448254585266
24,3,0.8424456119537354
24,4,0.8190868496894836
24,5,0.8184375762939453
24,6,0.5476539731025696
24,7,0.5655496120452881
24,8,0.5813248753547668
24,9,0.5744809508323669
24,10,0.5978066921234131
