temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
200.0,12.998377,11.281445,1,1,1,glassy
200.5,13.043911,11.09809,1,1,1,glassy
201.0,12.802242,11.103671,1,1,1,glassy
201.5,12.8674555,11.119328,1,1,1,glassy
202.0,12.842016,11.072291,1,1,1,glassy
202.5,12.77563,11.230406,1,1,1,glassy
203.0,12.877875,11.339466,1,1,1,glassy
203.5,12.864131,11.31901,1,1,1,glassy
204.0,12.714148,11.129422,1,1,1,glassy
204.5,12.8428335,11.164953,1,1,1,glassy
205.0,12.790889,11.04426,1,1,1,glassy
205.5,13.089696,11.352966,1,1,1,glassy
206.0,13.164552,11.561265,1,1,1,glassy
206.5,13.160208,11.372914,1,1,1,glassy
207.0,12.914818,11.371114,1,1,1,glassy
207.5,12.7432575,11.133479,1,1,1,glassy
208.0,12.795865,11.434377,1,1,1,glassy
208.5,12.717558,11.537994,1,1,1,glassy
209.0,12.85971,11.709116,1,1,1,glassy
209.5,12.8146515,11.426552,1,1,1,glassy
210.0,13.766948,12.096529,1,1,1,glassy
210.5,13.6396,11.819652,1,1,1,glassy
211.0,13.501228,11.260914,1,1,1,glassy
211.5,13.47724,11.236639,1,1,1,glassy
212.0,13.6609335,11.219163,1,1,1,glassy
212.5,13.498255,11.494394,1,1,1,glassy
213.0,13.769153,11.11623,1,1,1,glassy
213.5,13.738931,11.379959,1,1,1,glassy
214.0,13.812134,11.238283,1,1,1,glassy
214.5,13.55142,11.472764,1,1,1,glassy
215.0,13.6906595,11.154244,1,1,1,glassy
215.5,13.632917,11.241828,1,1,1,glassy
216.0,13.998472,11.084259,1,1,1,glassy
216.5,13.875356,11.0408945,1,1,1,glassy
217.0,13.859709,10.950099,1,1,1,glassy
217.5,14.211846,11.06779,1,1,1,glassy
218.0,14.45492,11.326018,1,1,1,glassy
218.5,14.368857,11.2286625,1,1,1,glassy
219.0,14.248833,11.02676,1,1,1,glassy
219.5,13.989721,10.969588,1,1,1,glassy
220.0,14.021424,11.237757,1,1,1,glassy
220.5,13.818188,11.288884,1,1,1,glassy
221.0,14.08523,11.442395,1,1,1,glassy
221.5,13.563924,11.12498,1,1,1,glassy
222.0,13.798365,11.591395,1,1,1,glassy
222.5,14.090002,12.006431,1,1,1,glassy
223.0,14.378828,11.527337,1,1,1,glassy
223.5,14.239438,11.436019,1,1,1,glassy
224.0,14.549766,12.49914,1,1,1,glassy
224.5,14.123463,12.124953,1,1,1,glassy
225.0,14.184362,12.230074,1,1,1,glassy
225.5,14.27333,12.071609,1,1,1,glassy
