,chain,Tg
0,0.0,340.0
0,1.0,269.5
0,2.0,342.0
0,3.0,330.0
0,4.0,350.0
0,5.0,360.0
0,6.0,350.0
0,7.0,210.5
0,8.0,350.0
0,9.0,330.0
0,10.0,271.5
0,11.0,200.5
0,12.0,360.0
0,13.0,207.5
0,14.0,340.0
0,15.0,238.5
0,16.0,350.0
0,17.0,366.5
0,18.0,370.0
0,19.0,350.0
0,20.0,349.0
0,21.0,340.0
0,22.0,340.0
0,23.0,351.5
0,24.0,292.0
1,mean,318.36
