UMAP1,UMAP2,temp,Cluster,Grid_X,Grid_Y,State,Cluster_Change
17.53019,-37.21545,200.0,1,1,-4,glassy,False
16.999199,-37.092678,200.5,1,1,-4,glassy,False
17.396116,-37.1581,201.0,1,1,-4,glassy,False
17.057066,-37.81601,201.5,1,1,-4,glassy,False
17.115784,-37.11619,202.0,1,1,-4,glassy,False
17.08312,-36.82908,202.5,1,1,-4,glassy,False
17.918612,-37.164494,203.0,1,1,-4,glassy,False
17.580631,-37.227173,203.5,1,1,-4,glassy,False
17.201382,-37.608974,204.0,1,1,-4,glassy,False
17.161375,-37.357876,204.5,1,1,-4,glassy,False
16.906826,-37.398464,205.0,1,1,-4,glassy,False
17.08007,-36.7015,205.5,1,1,-4,glassy,False
17.527098,-36.947586,206.0,1,1,-4,glassy,False
16.980764,-37.676296,206.5,1,1,-4,glassy,False
16.715536,-37.365902,207.0,1,1,-4,glassy,False
16.661602,-36.903793,207.5,1,1,-4,glassy,False
17.182978,-37.81637,208.0,1,1,-4,glassy,False
16.856329,-37.580616,208.5,1,1,-4,glassy,False
17.211664,-37.381893,209.0,1,1,-4,glassy,False
17.523909,-37.765114,209.5,1,1,-4,glassy,False
16.79453,-37.557873,210.0,1,1,-4,glassy,False
17.936806,-37.491596,210.5,1,1,-4,glassy,False
17.340645,-37.540394,211.0,1,1,-4,glassy,False
17.726156,-37.682102,211.5,1,1,-4,glassy,False
17.900644,-37.42745,212.0,1,1,-4,glassy,False
16.489399,-37.214603,212.5,1,1,-4,glassy,False
16.485086,-36.87703,213.0,1,1,-4,glassy,False
17.53301,-37.001488,213.5,1,1,-4,glassy,False
17.133867,-37.40001,214.0,1,1,-4,glassy,False
17.474392,-36.790905,214.5,1,1,-4,glassy,False
17.254166,-36.995785,215.0,1,1,-4,glassy,False
17.809801,-37.987125,215.5,1,1,-4,glassy,False
17.273083,-37.74912,216.0,1,1,-4,glassy,False
16.901293,-37.049423,216.5,1,1,-4,glassy,False
18.098398,-36.860264,217.0,1,1,-4,glassy,False
17.448008,-38.08803,217.5,1,1,-4,glassy,False
17.42071,-37.248768,218.0,1,1,-4,glassy,False
16.770449,-37.711967,218.5,1,1,-4,glassy,False
16.540823,-37.636383,219.0,1,1,-4,glassy,False
17.452152,-37.138363,219.5,1,1,-4,glassy,False
16.876951,-36.82227,220.0,1,1,-4,glassy,False
17.6355,-35.355064,220.5,1,1,-4,glassy,False
17.522701,-36.71641,221.0,1,1,-4,glassy,False
17.388233,-36.715813,221.5,1,1,-4,glassy,False
17.95423,-36.247368,222.0,1,1,-4,glassy,False
17.14715,-37.00852,222.5,1,1,-4,glassy,False
17.319828,-37.74647,223.0,1,1,-4,glassy,False
17.917135,-36.77664,223.5,1,1,-4,glassy,False
17.916336,-37.87022,224.0,1,1,-4,glassy,False
17.463837,-37.399685,224.5,1,1,-4,glassy,False
17.30226,-35.27689,225.0,1,1,-4,glassy,False
17.561964,-36.84039,225.5,1,1,-4,glassy,False
17.274714,-35.531963,226.0,1,1,-4,glassy,False
16.663568,-37.23056,226.5,1,1,-4,glassy,False
17.036657,-37.554493,227.0,1,1,-4,glassy,False
16.863142,-36.617874,227.5,1,1,-4,glassy,False
17.092176,-37.90288,228.0,1,1,-4,glassy,False
17.592575,-35.67523,228.5,1,1,-4,glassy,False
17.838942,-37.52611,229.0,1,1,-4,glassy,False
16.50901,-37.39986,229.5,1,1,-4,glassy,False
17.897337,-37.59036,230.0,1,1,-4,glassy,False
18.146702,-37.02215,230.5,1,1,-4,glassy,False
