chain,n_clusters,silhouette_score
0,2,0.9107290506362915
0,3,0.883601188659668
0,4,0.9516617655754089
0,5,0.8576459884643555
0,6,0.6644806861877441
0,7,0.630702555179596
0,8,0.6190430521965027
0,9,0.5398157238960266
0,10,0.55324387550354
1,2,0.8066061735153198
1,3,0.7186194062232971
1,4,0.7811484336853027
1,5,0.7181950211524963
1,6,0.7196809649467468
1,7,0.7068435549736023
1,8,0.6606540679931641
1,9,0.5311077237129211
1,10,0.5367368459701538
2,2,0.6938849091529846
2,3,0.7552323937416077
2,4,0.8356894254684448
2,5,0.8537514209747314
2,6,0.8814762234687805
2,7,0.9085916876792908
2,8,0.9349972605705261
2,9,0.9257538318634033
2,10,0.6450799703598022
3,2,0.8269479274749756
3,3,0.8486414551734924
3,4,0.7126044631004333
3,5,0.6292906999588013
3,6,0.6818637847900391
3,7,0.7188567519187927
3,8,0.7374055981636047
3,9,0.7559202909469604
3,10,0.7474591732025146
4,2,0.761057436466217
4,3,0.8408721089363098
4,4,0.8887340426445007
4,5,0.9168463349342346
4,6,0.7886992692947388
4,7,0.7353909611701965
4,8,0.694688618183136
4,9,0.6746851801872253
4,10,0.692115306854248
5,2,0.6720522046089172
5,3,0.8761987686157227
5,4,0.8969274759292603
5,5,0.7555331587791443
5,6,0.7009240388870239
5,7,0.5640421509742737
5,8,0.5600998997688293
5,9,0.5510690808296204
5,10,0.5546133518218994
6,2,0.7941626310348511
6,3,0.9240529537200928
6,4,0.916741132736206
6,5,0.7614659070968628
6,6,0.7198707461357117
6,7,0.6464735269546509
6,8,0.6073393821716309
6,9,0.5423018932342529
6,10,0.5614065527915955
7,2,0.8588858842849731
7,3,0.7905939817428589
7,4,0.7135187387466431
7,5,0.7436889410018921
7,6,0.6934842467308044
7,7,0.7066391110420227
7,8,0.5257561206817627
7,9,0.5249167680740356
7,10,0.5311524271965027
8,2,0.731939435005188
8,3,0.7993130087852478
8,4,0.8234875798225403
8,5,0.8275099992752075
8,6,0.5621677041053772
8,7,0.563135027885437
8,8,0.5584120154380798
8,9,0.5397120714187622
8,10,0.5438637733459473
9,2,0.8190438747406006
9,3,0.8950437903404236
9,4,0.7195499539375305
9,5,0.6823911666870117
9,6,0.576084315776825
9,7,0.5687739849090576
9,8,0.5729421973228455
9,9,0.5811349153518677
9,10,0.5493412017822266
10,2,0.72265625
10,3,0.8122459053993225
10,4,0.8987720012664795
10,5,0.8875725269317627
10,6,0.7817633152008057
10,7,0.7838115692138672
10,8,0.6190560460090637
10,9,0.6095319986343384
10,10,0.593855082988739
11,2,0.706430971622467
11,3,0.8911636471748352
11,4,0.8882786631584167
11,5,0.8843872547149658
11,6,0.8960183262825012
11,7,0.5404064655303955
11,8,0.5692235231399536
11,9,0.5341301560401917
11,10,0.5194745063781738
12,2,0.7204280495643616
12,3,0.8030058741569519
12,4,0.8864421248435974
12,5,0.9111623764038086
12,6,0.916999101638794
12,7,0.909469723701477
12,8,0.6272095441818237
12,9,0.6164423823356628
12,10,0.6004348397254944
13,2,0.7415021061897278
13,3,0.7442429065704346
13,4,0.7566176652908325
13,5,0.8290931582450867
13,6,0.8587133884429932
13,7,0.7112833857536316
13,8,0.7199797034263611
13,9,0.6677882075309753
13,10,0.6534245014190674
14,2,0.7806563973426819
14,3,0.8524674773216248
14,4,0.7899696826934814
14,5,0.8396691679954529
14,6,0.8638976812362671
14,7,0.5852158069610596
14,8,0.5898144245147705
14,9,0.5771475434303284
14,10,0.5432797074317932
15,2,0.8153212666511536
15,3,0.836906373500824
15,4,0.8720169067382812
15,5,0.8694771528244019
15,6,0.9251700043678284
15,7,0.8744426369667053
15,8,0.7161251306533813
15,9,0.7291403412818909
15,10,0.6374375820159912
16,2,0.7199543714523315
16,3,0.8132417798042297
16,4,0.7446250319480896
16,5,0.7909709215164185
16,6,0.8022623658180237
16,7,0.8016797304153442
16,8,0.6946507692337036
16,9,0.6885811686515808
16,10,0.6080971956253052
17,2,0.8792303204536438
17,3,0.8399984240531921
17,4,0.8392114639282227
17,5,0.8487472534179688
17,6,0.6734296083450317
