chain,n_clusters,silhouette_score
0,2,0.6254125833511353
0,3,0.687855064868927
0,4,0.6877173185348511
0,5,0.7038733959197998
0,6,0.7424110174179077
0,7,0.794609010219574
0,8,0.8249028921127319
0,9,0.8089659810066223
0,10,0.7081059217453003
1,2,0.7760990858078003
1,3,0.8066409230232239
1,4,0.7502508759498596
1,5,0.724104642868042
1,6,0.631510853767395
1,7,0.6363591551780701
1,8,0.6351818442344666
1,9,0.6134412884712219
1,10,0.5927002429962158
2,2,0.8156915307044983
2,3,0.7042680978775024
2,4,0.7084757089614868
2,5,0.706450879573822
2,6,0.6969361305236816
2,7,0.6796104311943054
2,8,0.6942193508148193
2,9,0.6776782274246216
2,10,0.6850324869155884
3,2,0.7036250829696655
3,3,0.6764675378799438
3,4,0.7045524716377258
3,5,0.7555646300315857
3,6,0.7882687449455261
3,7,0.7674564719200134
3,8,0.768120527267456
3,9,0.7791957259178162
3,10,0.7617823481559753
4,2,0.6841080188751221
4,3,0.8267964720726013
4,4,0.8289419412612915
4,5,0.843067467212677
4,6,0.8355286121368408
4,7,0.7968687415122986
4,8,0.7998263239860535
4,9,0.5836241841316223
4,10,0.6121459603309631
5,2,0.6189917325973511
5,3,0.7205190062522888
5,4,0.7825493812561035
5,5,0.8204343914985657
5,6,0.8049933910369873
5,7,0.7853853702545166
5,8,0.7198944687843323
5,9,0.6352691650390625
5,10,0.6455168724060059
6,2,0.5996243953704834
6,3,0.7360485196113586
6,4,0.7804561257362366
6,5,0.8216695189476013
6,6,0.8112115859985352
6,7,0.8199204206466675
6,8,0.826577365398407
6,9,0.8326390385627747
6,10,0.8162896633148193
7,2,0.7296814918518066
7,3,0.7161492109298706
7,4,0.7470487952232361
7,5,0.6775401830673218
7,6,0.6958232522010803
7,7,0.7445589303970337
7,8,0.7464613914489746
7,9,0.7320330142974854
7,10,0.732177197933197
8,2,0.5559719800949097
8,3,0.5433100461959839
8,4,0.586192786693573
8,5,0.652871310710907
8,6,0.6680203676223755
8,7,0.701362669467926
8,8,0.714050829410553
8,9,0.7170107364654541
8,10,0.7242646217346191
9,2,0.870150089263916
9,3,0.806226909160614
9,4,0.7929889559745789
9,5,0.8573654294013977
9,6,0.8531234264373779
9,7,0.8343353271484375
9,8,0.8100923895835876
9,9,0.8137956261634827
9,10,0.5751814246177673
10,2,0.6554493308067322
10,3,0.752324640750885
10,4,0.8050729036331177
10,5,0.8653353452682495
10,6,0.8718883991241455
10,7,0.7014316916465759
10,8,0.6924194097518921
10,9,0.657470166683197
10,10,0.6621357202529907
11,2,0.752266526222229
11,3,0.7400733828544617
11,4,0.8498568534851074
11,5,0.834817111492157
11,6,0.7868626713752747
11,7,0.7358633279800415
11,8,0.7470825910568237
11,9,0.7360913753509521
11,10,0.6865421533584595
12,2,0.539790689945221
12,3,0.6864664554595947
12,4,0.7354199886322021
12,5,0.7340383529663086
12,6,0.7215621471405029
12,7,0.732421875
12,8,0.768427848815918
12,9,0.5977661609649658
12,10,0.6353840827941895
13,2,0.7944055199623108
13,3,0.7439477443695068
13,4,0.7569922208786011
13,5,0.7711808085441589
13,6,0.5630226731300354
13,7,0.5912395119667053
13,8,0.593921959400177
13,9,0.6109268665313721
13,10,0.6367974281311035
14,2,0.6990876793861389
14,3,0.7715931534767151
14,4,0.7952640056610107
14,5,0.7767375111579895
14,6,0.7670026421546936
14,7,0.7712047696113586
14,8,0.794581413269043
14,9,0.7073792219161987
14,10,0.7085412740707397
15,2,0.6835600733757019
15,3,0.7482454180717468
15,4,0.8343212008476257
15,5,0.8523918986320496
15,6,0.8352464437484741
15,7,0.5847792029380798
15,8,0.5922567248344421
15,9,0.6389599442481995
15,10,0.6415978074073792
16,2,0.8995494246482849
16,3,0.8634575605392456
16,4,0.8596700429916382
16,5,0.8319207429885864
16,6,0.5589143633842468
16,7,0.551297664642334
16,8,0.5304415225982666
16,9,0.5463072061538696
16,10,0.5576462149620056
17,2,0.7309512495994568
17,3,0.7486839294433594
17,4,0.7720683813095093
17,5,0.8163395524024963
17,6,0.8281034827232361
17,7,0.8163903951644897
17,8,0.7874075174331665
17,9,0.7807738184928894
17,10,0.7934560775756836
18,2,0.6506866216659546
18,3,0.7410677671432495
18,4,0.8701376914978027
18,5,0.8673489689826965
18,6,0.8594237565994263
18,7,0.8483942747116089
18,8,0.8516985177993774
18,9,0.721717894077301
18,10,0.7231075763702393
19,2,0.6463078856468201
19,3,0.8139374256134033
19,4,0.8226633071899414
19,5,0.8192349672317505
19,6,0.7662331461906433
19,7,0.7890851497650146
19,8,0.7706789374351501
19,9,0.6082209944725037
19,10,0.6242493391036987
20,2,0.6708768010139465
20,3,0.7557123899459839
20,4,0.81923907995224
20,5,0.7972972393035889
20,6,0.7640813589096069
20,7,0.7100072503089905
20,8,0.7301494479179382
20,9,0.7320809364318848
20,10,0.7515884637832642
21,2,0.7209338545799255
21,3,0.854891300201416
21,4,0.7852403521537781
21,5,0.7966879606246948
21,6,0.7774473428726196
21,7,0.5603203177452087
21,8,0.5777503252029419
21,9,0.5691301822662354
21,10,0.5694208145141602
22,2,0.7020586729049683
22,3,0.7091491222381592
22,4,0.7427883148193359
22,5,0.7825745940208435
22,6,0.8030128479003906
22,7,0.8010990023612976
22,8,0.8132767081260681
22,9,0.7927836179733276
22,10,0.7880920171737671
23,2,0.7797371745109558
23,3,0.8005136251449585
23,4,0.7592191696166992
23,5,0.8163700103759766
23,6,0.8019833564758301
23,7,0.7455432415008545
23,8,0.7728512287139893
23,9,0.7904803156852722
23,10,0.6954690217971802
24,2,0.647551953792572
24,3,0.7067418694496155
24,4,0.7639903426170349
24,5,0.8534321188926697
24,6,0.8175265192985535
24,7,0.8186874985694885
24,8,0.8410471677780151
24,9,0.8426558375358582
24,10,0.6944698691368103
