UMAP1,UMAP2,temp,Cluster,Grid_X,Grid_Y,State,Cluster_Change
-14.414547,10.552126,200.0,2,-2,1,glassy,False
-14.099966,10.533237,200.5,2,-2,1,glassy,False
-14.03601,10.764832,201.0,2,-2,1,glassy,False
-14.251655,11.387855,201.5,2,-2,1,glassy,False
-13.873788,10.898603,202.0,2,-2,1,glassy,False
-14.40161,11.240398,202.5,2,-2,1,glassy,False
-14.245805,10.591108,203.0,2,-2,1,glassy,False
-14.620974,11.007248,203.5,2,-2,1,glassy,False
-14.467538,10.833095,204.0,2,-2,1,glassy,False
-14.674465,10.850296,204.5,2,-2,1,glassy,False
-14.936832,11.5507345,205.0,2,-2,1,glassy,False
-14.20016,11.135066,205.5,2,-2,1,glassy,False
-14.916691,11.600906,206.0,2,-2,1,glassy,False
-14.966388,11.512234,206.5,2,-2,1,glassy,False
-14.320674,11.408195,207.0,2,-2,1,glassy,False
-14.583789,10.818266,207.5,2,-2,1,glassy,False
-14.597561,10.678159,208.0,2,-2,1,glassy,False
-15.199201,11.512556,208.5,2,-2,1,glassy,False
-14.451302,11.047543,209.0,2,-2,1,glassy,False
-14.473512,10.838056,209.5,2,-2,1,glassy,False
-14.405546,11.293679,210.0,2,-2,1,glassy,False
-14.312529,11.072085,210.5,2,-2,1,glassy,False
-14.961829,11.176923,211.0,2,-2,1,glassy,False
-14.353563,10.719837,211.5,2,-2,1,glassy,False
-13.892548,11.213143,212.0,2,-2,1,glassy,False
-15.034053,11.228781,212.5,2,-2,1,glassy,False
-14.908204,10.895369,213.0,2,-2,1,glassy,False
-14.464908,10.574027,213.5,2,-2,1,glassy,False
-14.206932,10.613244,214.0,2,-2,1,glassy,False
-14.198094,10.607942,214.5,2,-2,1,glassy,False
-13.53417,11.331925,215.0,2,-2,1,glassy,False
-14.9039,10.819159,215.5,2,-2,1,glassy,False
-14.050695,11.432687,216.0,2,-2,1,glassy,False
-14.177427,11.601591,216.5,2,-2,1,glassy,False
-14.535017,11.1129675,217.0,2,-2,1,glassy,False
-14.101941,11.225443,217.5,2,-2,1,glassy,False
-14.71022,11.684587,218.0,2,-2,1,glassy,False
-14.414463,12.004927,218.5,2,-2,1,glassy,False
-13.942285,11.643468,219.0,2,-2,1,glassy,False
-14.06934,11.831209,219.5,2,-2,1,glassy,False
-14.134209,11.6796255,220.0,2,-2,1,glassy,False
-14.189743,11.857703,220.5,2,-2,1,glassy,False
-14.410595,11.882213,221.0,2,-2,1,glassy,False
-14.441276,11.784108,221.5,2,-2,1,glassy,False
-14.054308,11.480846,222.0,2,-2,1,glassy,False
-14.208169,11.449289,222.5,2,-2,1,glassy,False
-14.40456,11.370047,223.0,2,-2,1,glassy,False
-14.454015,11.463622,223.5,2,-2,1,glassy,False
-13.736943,11.258347,224.0,2,-2,1,glassy,False
-14.1990595,11.442956,224.5,2,-2,1,glassy,False
-14.535928,11.358965,225.0,2,-2,1,glassy,False
-14.816111,11.521177,225.5,2,-2,1,glassy,False
-13.616951,11.0662,226.0,2,-2,1,glassy,False
-14.229166,11.703041,226.5,2,-2,1,glassy,False
-14.748781,11.78125,227.0,2,-2,1,glassy,False
-14.145391,11.539656,227.5,2,-2,1,glassy,False
-14.757195,12.010436,228.0,2,-2,1,glassy,False
-13.713078,11.50664,228.5,2,-2,1,glassy,False
-14.013013,11.896463,229.0,2,-2,1,glassy,False
-13.856747,11.74969,229.5,2,-2,1,glassy,False
-14.263099,11.612903,230.0,2,-2,1,glassy,False
-14.078737,11.874041,230.5,2,-2,1,glassy,False
-14.177587,10.836067,231.0,2,-2,1,glassy,False
-13.878193,10.99958,231.5,2,-2,1,glassy,False
-15.086975,11.71785,232.0,2,-2,1,glassy,False
-13.633468,11.797306,232.5,2,-2,1,glassy,False
-13.53186,11.639217,233.0,2,-2,1,glassy,False
-13.282018,11.788415,233.5,2,-2,1,glassy,False
-13.905885,11.783489,234.0,2,-2,1,glassy,False
-13.402408,11.727824,234.5,2,-2,1,glassy,False
-13.479926,11.549902,235.0,2,-2,1,glassy,False
-13.529663,11.832759,235.5,2,-2,1,glassy,False
-13.669342,11.832529,236.0,2,-2,1,glassy,False
-13.399936,11.691337,236.5,2,-2,1,glassy,False
-13.741393,11.518525,237.0,2,-2,1,glassy,False
-13.580748,11.952978,237.5,2,-2,1,glassy,False
-15.072141,11.700553,238.0,2,-2,1,glassy,False
-13.662347,11.275379,238.5,2,-2,1,glassy,False
-13.58837,11.579247,239.0,2,-2,1,glassy,False
-13.602668,11.054827,239.5,2,-2,1,glassy,False
-13.857389,10.766818,240.0,2,-2,1,glassy,False
-15.156527,11.563805,240.5,2,-2,1,glassy,False
-15.073081,11.591683,241.0,2,-2,1,glassy,False
-13.743436,10.788429,241.5,2,-2,1,glassy,False
-13.6524105,10.255501,242.0,2,-2,1,glassy,False
-13.913527,10.44446,242.5,2,-2,1,glassy,False
-13.502166,10.551165,243.0,2,-2,1,glassy,False
-13.294027,10.893399,243.5,2,-2,1,glassy,False
-13.691622,11.214919,244.0,2,-2,1,glassy,False
-13.817375,10.293971,244.5,2,-2,1,glassy,False
-13.456688,10.497059,245.0,2,-2,1,glassy,False
-15.131119,11.778442,245.5,2,-2,1,glassy,False
-15.121862,11.679476,246.0,2,-2,1,glassy,False
-13.938474,10.914297,246.5,2,-2,1,glassy,False
-13.99161,10.371895,247.0,2,-2,1,glassy,False
-15.242032,11.695527,247.5,2,-2,1,glassy,False
-13.489727,10.968236,248.0,2,-2,1,glassy,False
-13.71044,10.492481,248.5,2,-2,1,glassy,False
-13.909823,10.452206,249.0,2,-2,1,glassy,False
-13.74925,11.269645,249.5,2,-2,1,glassy,False
-13.224795,11.10548,250.0,2,-2,1,glassy,False
-14.911391,11.930892,250.5,2,-2,1,glassy,False
-14.240375,10.881258,251.0,2,-2,1,glassy,False
-14.863023,11.710203,251.5,2,-2,1,glassy,False
-13.592815,10.426363,252.0,2,-2,1,glassy,False
-13.396173,10.495636,252.5,2,-2,1,glassy,False
-13.979515,11.402191,253.0,2,-2,1,glassy,False
-13.985293,11.121963,253.5,2,-2,1,glassy,False
-13.356359,11.011899,254.0,2,-2,1,glassy,False
-14.087893,10.50024,254.5,2,-2,1,glassy,False
-13.491657,10.56056,255.0,2,-2,1,glassy,False
-13.9931135,10.651035,255.5,2,-2,1,glassy,False
-13.926548,11.368352,256.0,2,-2,1,glassy,False
-13.950282,10.658652,256.5,2,-2,1,glassy,False
-13.246594,10.586879,257.0,2,-2,1,glassy,False
-13.520045,10.461503,257.5,2,-2,1,glassy,False
-13.880138,10.203973,258.0,2,-2,1,glassy,False
-13.771725,10.642789,258.5,2,-2,1,glassy,False
-13.86903,10.604322,259.0,2,-2,1,glassy,False
-14.128811,10.313577,259.5,2,-2,1,glassy,False
-13.789946,11.782649,260.0,2,-2,1,glassy,False
-14.377762,12.142984,260.5,2,-2,1,glassy,False
-14.940455,11.908927,261.0,2,-2,1,glassy,False
-14.849484,12.0493355,261.5,2,-2,1,glassy,False
-13.419867,11.5157175,262.0,2,-2,1,glassy,False
-14.927049,11.990429,262.5,2,-2,1,glassy,False
-15.098777,11.78675,263.0,2,-2,1,glassy,False
-13.583553,11.634374,263.5,2,-2,1,glassy,False
-14.037073,12.030694,264.0,2,-2,1,glassy,False
-13.966287,11.901259,264.5,2,-2,1,glassy,False
-13.372398,11.438583,265.0,2,-2,1,glassy,False
-13.877835,10.566508,265.5,2,-2,1,glassy,False
-14.769286,10.758325,266.0,2,-2,1,glassy,False
-13.953327,11.306693,266.5,2,-2,1,glassy,False
-14.285567,10.29232,267.0,2,-2,1,glassy,False
-14.452286,10.540771,267.5,2,-2,1,glassy,False
-13.247253,11.200254,268.0,2,-2,1,glassy,False
-13.294801,11.455995,268.5,2,-2,1,glassy,False
-14.332498,10.683558,269.0,2,-2,1,glassy,False
-13.182185,11.039504,269.5,2,-2,1,glassy,False
-14.523062,10.919149,270.0,2,-2,1,glassy,False
-14.125599,10.755689,270.5,2,-2,1,glassy,False
-13.659848,10.575345,271.0,2,-2,1,glassy,False
-14.03903,10.607144,271.5,2,-2,1,glassy,False
-14.108388,10.2342615,272.0,2,-2,1,glassy,False
-14.233882,10.238747,272.5,2,-2,1,glassy,False
-13.708224,10.801959,273.0,2,-2,1,glassy,False
-15.043657,10.994472,273.5,2,-2,1,glassy,False
-13.982194,10.952951,274.0,2,-2,1,glassy,False
-14.36951,10.984054,274.5,2,-2,1,glassy,False
-14.26032,11.044027,275.0,2,-2,1,glassy,False
-14.806579,10.804995,275.5,2,-2,1,glassy,False
-14.408917,10.298341,276.0,2,-2,1,glassy,False
-14.067978,11.085881,276.5,2,-2,1,glassy,False
-14.557611,11.772915,277.0,2,-2,1,glassy,False
-13.448546,10.705143,277.5,2,-2,1,glassy,False
-14.653583,11.170853,278.0,2,-2,1,glassy,False
-14.290494,10.376065,278.5,2,-2,1,glassy,False
-14.693834,11.038228,279.0,2,-2,1,glassy,False
-13.565091,10.613087,279.5,2,-2,1,glassy,False
-14.556674,10.622048,280.0,2,-2,1,glassy,False
-14.817703,10.736177,280.5,2,-2,1,glassy,False
-14.945788,10.448148,281.0,2,-2,1,glassy,False
-14.853508,10.915046,281.5,2,-2,1,glassy,False
-14.869895,10.38343,282.0,2,-2,1,glassy,False
-15.165724,10.57976,282.5,2,-2,1,glassy,False
-15.041644,10.52856,283.0,2,-2,1,glassy,False
-14.902599,10.351091,283.5,2,-2,1,glassy,False
-14.960446,10.472121,284.0,2,-2,1,glassy,False
-15.032218,10.37923,284.5,2,-2,1,glassy,False
-14.952974,10.383294,285.0,2,-2,1,glassy,False
-14.493495,10.389183,285.5,2,-2,1,glassy,False
-15.0277,10.559126,286.0,2,-2,1,glassy,False
-15.244943,11.133706,286.5,2,-2,1,glassy,False
-14.871722,10.544821,287.0,2,-2,1,glassy,False
-13.807322,10.167418,287.5,2,-2,1,glassy,False
-14.941669,10.783637,288.0,2,-2,1,glassy,False
-15.063903,11.302112,288.5,2,-2,1,glassy,False
-14.75105,10.48489,289.0,2,-2,1,glassy,False
-14.351573,10.493495,289.5,2,-2,1,glassy,False
-14.77514,10.990371,290.0,2,-2,1,glassy,False
-14.588159,11.217917,290.5,2,-2,1,glassy,False
-14.36798,11.07401,291.0,2,-2,1,glassy,False
-14.362612,10.063763,291.5,2,-2,1,glassy,False
-14.526614,10.459419,292.0,2,-2,1,glassy,False
-13.852092,10.558972,292.5,2,-2,1,glassy,False
-14.571886,10.445592,293.0,2,-2,1,glassy,False
-14.580781,10.409583,293.5,2,-2,1,glassy,False
-13.270889,10.810647,294.0,2,-2,1,glassy,False
-13.860014,11.642176,294.5,2,-2,1,glassy,False
-13.122511,11.198363,295.0,2,-2,1,glassy,False
-13.142739,11.953647,295.5,2,-2,1,glassy,False
-14.027363,11.638974,296.0,2,-2,1,glassy,False
-13.637663,11.110321,296.5,2,-2,1,glassy,False
-14.358474,10.329208,297.0,2,-2,1,glassy,False
-13.775003,10.2287245,297.5,2,-2,1,glassy,False
-13.57816,11.487061,298.0,2,-2,1,glassy,False
-14.667951,10.961137,298.5,2,-2,1,glassy,False
-13.855305,11.460438,299.0,2,-2,1,glassy,False
-13.913365,11.124269,299.5,2,-2,1,glassy,False
-14.53406,10.084693,300.0,2,-2,1,glassy,False
-14.6384,9.845987,300.5,2,-2,0,glassy,False
-14.44491,9.891903,301.0,2,-2,0,glassy,False
0.3476409,19.076357,301.5,1,0,1,rubbery,True
0.40667522,19.152822,302.0,1,0,1,rubbery,False
-0.0006689165,19.060848,302.5,1,-1,1,rubbery,False
0.3159941,19.174116,303.0,1,0,1,rubbery,False
0.36762682,19.14878,303.5,1,0,1,rubbery,False
0.3060834,19.42165,304.0,1,0,1,rubbery,False
0.4265106,19.246117,304.5,1,0,1,rubbery,False
0.31942558,19.173916,305.0,1,0,1,rubbery,False
0.19401419,19.315037,305.5,1,0,1,rubbery,False
0.35696477,19.228903,306.0,1,0,1,rubbery,False
0.14267959,19.625511,306.5,1,0,1,rubbery,False
0.1620142,19.20806,307.0,1,0,1,rubbery,False
0.4230707,19.190084,307.5,1,0,1,rubbery,False
0.43096438,19.110826,308.0,1,0,1,rubbery,False
0.4245768,19.337576,308.5,1,0,1,rubbery,False
0.50499785,19.354181,309.0,1,0,1,rubbery,False
0.3487895,19.290848,309.5,1,0,1,rubbery,False
0.061432805,19.70359,310.0,1,0,1,rubbery,False
0.19551557,19.671328,310.5,1,0,1,rubbery,False
0.110028416,19.850658,311.0,1,0,1,rubbery,False
-0.07679425,19.879358,311.5,1,-1,1,rubbery,False
0.08664692,19.862986,312.0,1,0,1,rubbery,False
0.039863892,19.66592,312.5,1,0,1,rubbery,False
0.12703824,19.681654,313.0,1,0,1,rubbery,False
0.021811547,19.849272,313.5,1,0,1,rubbery,False
0.11001777,19.725,314.0,1,0,1,rubbery,False
-0.03462498,19.696507,314.5,1,-1,1,rubbery,False
-0.064366855,19.623207,315.0,1,-1,1,rubbery,False
-0.08006199,19.606535,315.5,1,-1,1,rubbery,False
-0.11957045,19.709213,316.0,1,-1,1,rubbery,False
0.02678984,19.545172,316.5,1,0,1,rubbery,False
-0.042588912,19.634651,317.0,1,-1,1,rubbery,False
0.18554907,19.50183,317.5,1,0,1,rubbery,False
0.09219118,19.337254,318.0,1,0,1,rubbery,False
-0.07649804,19.36089,318.5,1,-1,1,rubbery,False
-0.07888926,19.599237,319.0,1,-1,1,rubbery,False
0.17956159,19.275555,319.5,1,0,1,rubbery,False
-0.13298124,19.759531,320.0,1,-1,1,rubbery,False
-0.3227638,19.902916,320.5,1,-1,1,rubbery,False
-0.08571738,20.08795,321.0,1,-1,2,rubbery,False
-0.015159654,20.039875,321.5,1,-1,2,rubbery,False
-0.11256712,20.014076,322.0,1,-1,2,rubbery,False
-0.07385692,19.97304,322.5,1,-1,1,rubbery,False
-0.10214379,19.974558,323.0,1,-1,1,rubbery,False
-0.016803188,20.080067,323.5,1,-1,2,rubbery,False
-0.09429788,20.158915,324.0,1,-1,2,rubbery,False
-0.12642387,20.17063,324.5,1,-1,2,rubbery,False
0.03493434,20.10434,325.0,1,0,2,rubbery,False
0.0110422755,20.078575,325.5,1,0,2,rubbery,False
-0.10374895,20.157639,326.0,1,-1,2,rubbery,False
-0.23812209,19.83604,326.5,1,-1,1,rubbery,False
-0.27139372,19.87198,327.0,1,-1,1,rubbery,False
-0.3212276,19.758808,327.5,1,-1,1,rubbery,False
-0.33422062,19.845705,328.0,1,-1,1,rubbery,False
-0.2679316,19.83475,328.5,1,-1,1,rubbery,False
-0.34071705,19.914232,329.0,1,-1,1,rubbery,False
-0.3111852,19.737001,329.5,1,-1,1,rubbery,False
-0.37089428,21.190819,330.0,1,-1,2,rubbery,False
-0.46052328,21.297644,330.5,1,-1,2,rubbery,False
-0.49370492,21.196936,331.0,1,-1,2,rubbery,False
-0.62157834,21.521791,331.5,1,-1,2,rubbery,False
-0.40886366,21.262354,332.0,1,-1,2,rubbery,False
-0.48150396,21.290915,332.5,1,-1,2,rubbery,False
-0.42517862,21.262632,333.0,1,-1,2,rubbery,False
-0.42607307,21.28975,333.5,1,-1,2,rubbery,False
-0.3525226,21.176073,334.0,1,-1,2,rubbery,False
-0.4544303,21.272085,334.5,1,-1,2,rubbery,False
-0.3994319,21.235184,335.0,1,-1,2,rubbery,False
-0.39271942,21.250378,335.5,1,-1,2,rubbery,False
-0.34850472,21.189522,336.0,1,-1,2,rubbery,False
-0.33528513,21.170403,336.5,1,-1,2,rubbery,False
-0.59794295,21.451027,337.0,1,-1,2,rubbery,False
-0.601452,21.459806,337.5,1,-1,2,rubbery,False
-0.58116764,21.434334,338.0,1,-1,2,rubbery,False
-0.37979913,21.243633,338.5,1,-1,2,rubbery,False
-0.85199153,21.91858,339.0,1,-1,2,rubbery,False
-0.9679745,21.811502,339.5,1,-1,2,rubbery,False
-1.1510952,22.032436,340.0,1,-1,2,rubbery,False
-1.1901696,21.969278,340.5,1,-1,2,rubbery,False
-1.021766,22.03903,341.0,1,-1,2,rubbery,False
-1.1339774,21.963644,341.5,1,-1,2,rubbery,False
-1.2314075,22.039484,342.0,1,-1,2,rubbery,False
-1.0994016,22.122164,342.5,1,-1,2,rubbery,False
-1.2557557,21.904095,343.0,1,-1,2,rubbery,False
-1.2626262,21.877476,343.5,1,-1,2,rubbery,False
-1.2661797,21.88678,344.0,1,-1,2,rubbery,False
-1.2273245,21.943874,344.5,1,-1,2,rubbery,False
-1.116532,22.036642,345.0,1,-1,2,rubbery,False
-1.3416924,21.910322,345.5,1,-1,2,rubbery,False
-1.2952161,21.896017,346.0,1,-1,2,rubbery,False
-1.168747,21.874067,346.5,1,-1,2,rubbery,False
-1.2673043,21.856647,347.0,1,-1,2,rubbery,False
-1.077248,22.237995,347.5,1,-1,2,rubbery,False
-1.2009763,21.857185,348.0,1,-1,2,rubbery,False
-1.153538,21.775545,348.5,1,-1,2,rubbery,False
-1.2396247,21.919672,349.0,1,-1,2,rubbery,False
-1.1945959,21.922615,349.5,1,-1,2,rubbery,False
-0.8363409,22.359182,350.0,1,-1,2,rubbery,False
-0.8951494,22.515404,350.5,1,-1,2,rubbery,False
-0.7567398,21.886938,351.0,1,-1,2,rubbery,False
-0.7716844,22.268345,351.5,1,-1,2,rubbery,False
-0.82367873,22.57704,352.0,1,-1,2,rubbery,False
-0.8534962,22.59948,352.5,1,-1,2,rubbery,False
-0.8965681,22.62324,353.0,1,-1,2,rubbery,False
-0.7525629,22.453648,353.5,1,-1,2,rubbery,False
-0.9016896,22.654766,354.0,1,-1,2,rubbery,False
-0.84669894,22.598003,354.5,1,-1,2,rubbery,False
-0.9271141,22.664423,355.0,1,-1,2,rubbery,False
-0.94492704,22.597168,355.5,1,-1,2,rubbery,False
-0.8880402,22.651827,356.0,1,-1,2,rubbery,False
-0.98934954,22.715763,356.5,1,-1,2,rubbery,False
-0.80123293,22.719597,357.0,1,-1,2,rubbery,False
-1.0944479,22.638002,357.5,1,-1,2,rubbery,False
-1.3297213,22.349482,358.0,1,-1,2,rubbery,False
-1.2026094,22.430439,358.5,1,-1,2,rubbery,False
-1.2532538,22.534025,359.0,1,-1,2,rubbery,False
-1.2238479,22.565321,359.5,1,-1,2,rubbery,False
-1.5293065,22.59492,360.0,1,-1,2,rubbery,False
-1.423051,22.571484,360.5,1,-1,2,rubbery,False
-1.6713872,22.449154,361.0,1,-1,2,rubbery,False
-6.0403476,21.513258,361.5,1,-1,2,rubbery,False
-6.0595965,21.523039,362.0,1,-1,2,rubbery,False
-6.0690603,21.515432,362.5,1,-1,2,rubbery,False
-6.177695,21.42134,363.0,1,-1,2,rubbery,False
-6.252127,21.378393,363.5,1,-1,2,rubbery,False
-6.2207675,21.415346,364.0,1,-1,2,rubbery,False
-6.417791,21.231379,364.5,1,-1,2,rubbery,False
-6.31452,21.31644,365.0,1,-1,2,rubbery,False
-6.2621527,21.356638,365.5,1,-1,2,rubbery,False
-6.3066087,21.329584,366.0,1,-1,2,rubbery,False
-6.154971,21.456724,366.5,1,-1,2,rubbery,False
-6.2550907,21.365065,367.0,1,-1,2,rubbery,False
-6.161248,21.450394,367.5,1,-1,2,rubbery,False
-6.3444304,21.296148,368.0,1,-1,2,rubbery,False
-6.4169955,21.31622,368.5,1,-1,2,rubbery,False
-6.375602,21.273308,369.0,1,-1,2,rubbery,False
-6.181597,21.445843,369.5,1,-1,2,rubbery,False
-6.547758,21.142298,370.0,1,-1,2,rubbery,False
-6.747169,21.00655,370.5,1,-1,2,rubbery,False
-6.7418838,21.004406,371.0,1,-1,2,rubbery,False
-6.776083,20.980549,371.5,1,-1,2,rubbery,False
-6.6887136,21.053637,372.0,1,-1,2,rubbery,False
-7.159886,20.682484,372.5,1,-1,2,rubbery,False
-6.893594,20.888683,373.0,1,-1,2,rubbery,False
-7.0758533,20.75049,373.5,1,-1,2,rubbery,False
-7.337788,20.539543,374.0,1,-1,2,rubbery,False
-7.3457575,20.536045,374.5,1,-1,2,rubbery,False
-7.574546,20.341492,375.0,1,-1,2,rubbery,False
-7.585729,20.327272,375.5,1,-1,2,rubbery,False
-7.5051537,20.406567,376.0,1,-1,2,rubbery,False
-7.637337,20.282766,376.5,1,-1,2,rubbery,False
-7.4936056,20.417252,377.0,1,-1,2,rubbery,False
-7.556418,20.359467,377.5,1,-1,2,rubbery,False
-7.691765,20.231361,378.0,1,-1,2,rubbery,False
-7.6500654,20.276506,378.5,1,-1,2,rubbery,False
-7.7929893,20.1332,379.0,1,-1,2,rubbery,False
-7.631744,20.291111,379.5,1,-1,2,rubbery,False
