temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
50.0,0.92296046,-2.0891283,3,0,-1,glassy
50.5,0.5347556,-2.98432,3,0,-1,glassy
51.0,1.9724984,-2.4364388,3,0,-1,glassy
51.5,0.44335827,-2.9991908,3,0,-1,glassy
52.0,1.274197,-2.3129373,3,0,-1,glassy
52.5,0.19957055,-1.5724151,3,0,-1,glassy
53.0,1.2289333,-1.9167348,3,0,-1,glassy
53.5,-0.23755397,-2.7245007,3,-1,-1,glassy
54.0,0.40075383,-2.5509546,3,0,-1,glassy
54.5,-0.2380699,-2.3814633,3,-1,-1,glassy
55.0,0.05547297,-1.4157442,3,0,-1,glassy
55.5,1.4120629,-2.901055,3,0,-1,glassy
56.0,1.6653557,-2.6712942,3,0,-1,glassy
56.5,1.2056191,-2.930424,3,0,-1,glassy
57.0,0.93750244,-1.463589,3,0,-1,glassy
57.5,0.94831365,-3.185974,3,0,-1,glassy
58.0,1.5684607,-3.0106134,3,0,-1,glassy
58.5,-0.1729219,-2.146858,3,-1,-1,glassy
59.0,-0.03745094,-2.2287621,3,-1,-1,glassy
59.5,0.67273945,-3.5760899,3,0,-1,glassy
60.0,1.1072788,-3.326231,3,0,-1,glassy
60.5,1.0848376,-2.3485446,3,0,-1,glassy
61.0,0.52832365,-0.9732247,3,0,-1,glassy
61.5,1.0088187,-3.0603085,3,0,-1,glassy
62.0,0.45342726,-2.3054738,3,0,-1,glassy
62.5,0.25066504,-2.5096946,3,0,-1,glassy
63.0,0.75628847,-2.8826878,3,0,-1,glassy
63.5,1.2631379,-2.073263,3,0,-1,glassy
64.0,1.0588114,-2.3718746,3,0,-1,glassy
64.5,1.1743069,-2.7864242,3,0,-1,glassy
65.0,0.7684812,-1.1010712,3,0,-1,glassy
65.5,1.2534407,-2.1856222,3,0,-1,glassy
66.0,0.9870468,-1.9082531,3,0,-1,glassy
66.5,1.1021385,-2.6380255,3,0,-1,glassy
67.0,0.49621335,-2.2108264,3,0,-1,glassy
67.5,0.031097842,-2.8253748,3,0,-1,glassy
68.0,-0.36418623,-1.9984791,3,-1,-1,glassy
68.5,0.95409244,-2.6759722,3,0,-1,glassy
69.0,1.129303,-2.8471367,3,0,-1,glassy
69.5,0.4864913,-2.2801716,3,0,-1,glassy
70.0,1.0266156,-2.8471642,3,0,-1,glassy
70.5,1.7947412,-2.354322,3,0,-1,glassy
71.0,0.79917794,-2.5427997,3,0,-1,glassy
71.5,0.16416025,-3.1066558,3,0,-1,glassy
72.0,1.8050869,-2.2227266,3,0,-1,glassy
72.5,0.55448693,-2.4014704,3,0,-1,glassy
73.0,0.93151903,-1.3872058,3,0,-1,glassy
73.5,0.5183341,-2.5198348,3,0,-1,glassy
74.0,0.57675964,-3.0606034,3,0,-1,glassy
74.5,1.3358175,-1.8759409,3,0,-1,glassy
75.0,0.56753016,-1.339624,3,0,-1,glassy
75.5,1.7313445,-2.785515,3,0,-1,glassy
76.0,1.4786671,-1.1991228,3,0,-1,glassy
76.5,1.2255431,-2.1034598,3,0,-1,glassy
