chain,n_clusters,silhouette_score
0,2,0.8055506348609924
0,3,0.7877424955368042
0,4,0.787559449672699
0,5,0.7628220319747925
0,6,0.6936832070350647
0,7,0.7224025726318359
0,8,0.6976177096366882
0,9,0.6926820874214172
0,10,0.6915476322174072
1,2,0.8080679178237915
1,3,0.8523322939872742
1,4,0.7627403140068054
1,5,0.7988713979721069
1,6,0.8304029107093811
1,7,0.8574710488319397
1,8,0.6254295706748962
1,9,0.6375068426132202
1,10,0.6307351589202881
2,2,0.7433603405952454
2,3,0.6779239773750305
2,4,0.6289860010147095
2,5,0.628203809261322
2,6,0.6299449801445007
2,7,0.6420676112174988
2,8,0.5905342698097229
2,9,0.5331043004989624
2,10,0.5465068817138672
3,2,0.8160250186920166
3,3,0.933521568775177
3,4,0.8544776439666748
3,5,0.7967724204063416
3,6,0.8444446921348572
3,7,0.5208805203437805
3,8,0.5417188405990601
3,9,0.5214375853538513
3,10,0.571613609790802
4,2,0.7813383340835571
4,3,0.8806483149528503
4,4,0.8989493250846863
4,5,0.896847128868103
4,6,0.7102343440055847
4,7,0.6953594088554382
4,8,0.7006332278251648
4,9,0.6011560559272766
4,10,0.5924544334411621
5,2,0.7757031321525574
5,3,0.8551841974258423
5,4,0.8718546032905579
5,5,0.8885948657989502
5,6,0.8567676544189453
5,7,0.8757330179214478
5,8,0.8374700546264648
5,9,0.5709582567214966
5,10,0.5651798844337463
6,2,0.8603044152259827
6,3,0.873724639415741
6,4,0.9022330641746521
6,5,0.8977052569389343
6,6,0.8484550714492798
6,7,0.6080567836761475
6,8,0.6169825792312622
6,9,0.6207817792892456
6,10,0.601984977722168
7,2,0.7425881624221802
7,3,0.8415820002555847
7,4,0.8893197774887085
7,5,0.9065161943435669
7,6,0.8923191428184509
7,7,0.6711269617080688
7,8,0.6952966451644897
7,9,0.687742292881012
7,10,0.6350091695785522
8,2,0.7326326966285706
8,3,0.7737550735473633
8,4,0.7972006797790527
8,5,0.7716626524925232
8,6,0.5729139447212219
8,7,0.6314995288848877
8,8,0.6353540420532227
8,9,0.6084572076797485
8,10,0.6061063408851624
9,2,0.7191027402877808
9,3,0.7478488683700562
9,4,0.7532160878181458
9,5,0.7936391234397888
9,6,0.8369948267936707
9,7,0.7976810336112976
9,8,0.828202486038208
9,9,0.8264037370681763
9,10,0.6403474807739258
10,2,0.7616503834724426
10,3,0.8085589408874512
10,4,0.7570379376411438
10,5,0.8025960326194763
10,6,0.8142019510269165
10,7,0.7285780310630798
10,8,0.7038264870643616
10,9,0.6948909163475037
10,10,0.6870971322059631
11,2,0.850658655166626
11,3,0.7753996253013611
11,4,0.8050817251205444
11,5,0.6895155906677246
11,6,0.7251999974250793
11,7,0.7435171008110046
11,8,0.599795401096344
11,9,0.5730254650115967
11,10,0.5701229572296143
12,2,0.7167599201202393
12,3,0.8531514406204224
12,4,0.8567107915878296
12,5,0.7818640470504761
12,6,0.7512596249580383
12,7,0.7406225204467773
12,8,0.7103864550590515
12,9,0.648006796836853
12,10,0.6271747350692749
13,2,0.724463939666748
13,3,0.8272461891174316
13,4,0.7397702932357788
13,5,0.7317992448806763
13,6,0.727070689201355
13,7,0.6538692712783813
13,8,0.6413551568984985
13,9,0.6221409440040588
13,10,0.619093120098114
14,2,0.738937258720398
14,3,0.8937473297119141
14,4,0.9129513502120972
14,5,0.7467014789581299
14,6,0.7314749956130981
14,7,0.736870288848877
14,8,0.7308635711669922
14,9,0.6798098683357239
14,10,0.6632388234138489
15,2,0.7975011467933655
15,3,0.8032770156860352
15,4,0.8211115598678589
15,5,0.8455206155776978
15,6,0.893130362033844
15,7,0.9156637191772461
15,8,0.8951714634895325
15,9,0.6886177659034729
15,10,0.6696966290473938
16,2,0.7615680694580078
16,3,0.804537832736969
16,4,0.9244061708450317
16,5,0.9328727126121521
16,6,0.8440934419631958
16,7,0.6685631275177002
16,8,0.6658923029899597
16,9,0.6858283877372742
16,10,0.6964926719665527
17,2,0.5866085886955261
17,3,0.5589539408683777
17,4,0.617438554763794
17,5,0.606219470500946
17,6,0.48939380049705505
17,7,0.49352753162384033
17,8,0.5062890648841858
17,9,0.5259926319122314
17,10,0.5370082855224609
18,2,0.82196044921875
18,3,0.7974259257316589
18,4,0.7694710493087769
18,5,0.7814435958862305
18,6,0.7964407205581665
18,7,0.794502854347229
18,8,0.565406858921051
18,9,0.5701442360877991
18,10,0.5517809987068176
19,2,0.6731593012809753
19,3,0.7486424446105957
19,4,0.7957484722137451
19,5,0.8560104370117188
19,6,0.8649205565452576
19,7,0.857598066329956
19,8,0.687883198261261
19,9,0.7020584344863892
19,10,0.6647469401359558
20,2,0.7228754162788391
20,3,0.8263029456138611
20,4,0.8430900573730469
20,5,0.8856834769248962
20,6,0.5989936590194702
20,7,0.5401291251182556
20,8,0.5491777658462524
20,9,0.5457510352134705
20,10,0.5746545791625977
21,2,0.7367252707481384
21,3,0.7802616357803345
21,4,0.7891902327537537
21,5,0.8052434325218201
21,6,0.8128251433372498
21,7,0.7348165512084961
21,8,0.7025735378265381
21,9,0.6755360960960388
21,10,0.6511633396148682
22,2,0.854213535785675
22,3,0.8211582899093628
22,4,0.7452701926231384
22,5,0.7089928984642029
22,6,0.6387495398521423
22,7,0.673458456993103
22,8,0.5761699676513672
22,9,0.6193456649780273
22,10,0.577633261680603
23,2,0.6929065585136414
23,3,0.8441618084907532
23,4,0.8527010679244995
23,5,0.8707249164581299
23,6,0.6079815626144409
23,7,0.6020102500915527
23,8,0.6214765310287476
23,9,0.6026739478111267
23,10,0.5814816951751709
24,2,0.6347128748893738
24,3,0.7444382905960083
24,4,0.8017596006393433
24,5,0.897036612033844
24,6,0.7484005093574524
24,7,0.7243170142173767
24,8,0.684768557548523
24,9,0.6516745686531067
24,10,0.6049489974975586
