chain,n_clusters,silhouette_score
0,2,0.5765772461891174
0,3,0.4765762686729431
0,4,0.4874012768268585
0,5,0.48477914929389954
0,6,0.43791037797927856
0,7,0.44007444381713867
0,8,0.4416985809803009
0,9,0.4240745007991791
0,10,0.43964216113090515
1,2,0.7052496671676636
1,3,0.7593454122543335
1,4,0.8711935877799988
1,5,0.857236921787262
1,6,0.8809788823127747
1,7,0.6911513209342957
1,8,0.6852813959121704
1,9,0.7141850590705872
1,10,0.7260586023330688
2,2,0.9028582572937012
2,3,0.80379319190979
2,4,0.4590546488761902
2,5,0.4568955600261688
2,6,0.4778634309768677
2,7,0.4344552457332611
2,8,0.44059109687805176
2,9,0.4203975200653076
2,10,0.42494210600852966
3,2,0.5337146520614624
3,3,0.46801015734672546
3,4,0.42112842202186584
3,5,0.4717086851596832
3,6,0.4380258619785309
3,7,0.42927229404449463
3,8,0.4389897882938385
3,9,0.44201377034187317
3,10,0.4232889711856842
4,2,0.7555335760116577
4,3,0.8065516352653503
4,4,0.8385165929794312
4,5,0.8587626218795776
4,6,0.7836055159568787
4,7,0.7448623776435852
4,8,0.7658730745315552
4,9,0.776400625705719
4,10,0.7697200179100037
5,2,0.789145290851593
5,3,0.8147129416465759
5,4,0.8429242372512817
5,5,0.8712065815925598
5,6,0.9167047739028931
5,7,0.8835834860801697
5,8,0.9013172388076782
5,9,0.620033323764801
5,10,0.6084820032119751
6,2,0.7462406754493713
6,3,0.7894174456596375
6,4,0.7331750988960266
6,5,0.7573482394218445
6,6,0.7138431072235107
6,7,0.5355404615402222
6,8,0.5387334823608398
6,9,0.5491015911102295
6,10,0.5343213677406311
7,2,0.786654531955719
7,3,0.7366907000541687
7,4,0.7859554886817932
7,5,0.7908666133880615
7,6,0.8060426115989685
7,7,0.6437544226646423
7,8,0.6260518431663513
7,9,0.6110638976097107
7,10,0.5673826336860657
8,2,0.7491528987884521
8,3,0.7886950373649597
8,4,0.8238893747329712
8,5,0.8323062062263489
8,6,0.8242596387863159
8,7,0.8132098913192749
8,8,0.620945394039154
8,9,0.6280715465545654
8,10,0.6488572359085083
9,2,0.526775062084198
9,3,0.4954219460487366
9,4,0.4455260634422302
9,5,0.43911272287368774
9,6,0.4647706151008606
9,7,0.4636794626712799
9,8,0.4749351143836975
9,9,0.47194230556488037
9,10,0.47580286860466003
10,2,0.6676003336906433
10,3,0.7862181067466736
10,4,0.7878258228302002
10,5,0.8303022384643555
10,6,0.7856895327568054
10,7,0.6303460001945496
10,8,0.6936395168304443
10,9,0.6446858644485474
10,10,0.6454998850822449
11,2,0.7612785696983337
11,3,0.7335031032562256
11,4,0.6976897120475769
11,5,0.6338357925415039
11,6,0.5829596519470215
11,7,0.5981281995773315
11,8,0.604157567024231
11,9,0.5969082117080688
11,10,0.5889244675636292
12,2,0.6873078942298889
12,3,0.6315398812294006
12,4,0.5341489315032959
12,5,0.5142441987991333
12,6,0.5066043138504028
12,7,0.4101789593696594
12,8,0.4136456251144409
12,9,0.43573519587516785
12,10,0.42723673582077026
13,2,0.7580074071884155
13,3,0.8412145376205444
13,4,0.8415287733078003
13,5,0.7206451296806335
13,6,0.7245526313781738
13,7,0.49709489941596985
13,8,0.50802081823349
13,9,0.5005484819412231
13,10,0.508000910282135
14,2,0.7143959999084473
14,3,0.7347825765609741
14,4,0.7495573163032532
14,5,0.723823606967926
14,6,0.7402969598770142
14,7,0.5615547299385071
14,8,0.5769073963165283
14,9,0.5704336762428284
14,10,0.5745380520820618
15,2,0.7875116467475891
15,3,0.754450261592865
15,4,0.7659231424331665
15,5,0.7026861906051636
15,6,0.683818519115448
15,7,0.5176331400871277
15,8,0.5277042984962463
15,9,0.5379189252853394
15,10,0.5640661716461182
16,2,0.5419484972953796
16,3,0.5253847241401672
16,4,0.4903949499130249
16,5,0.5365251302719116
16,6,0.5497833490371704
16,7,0.5499114394187927
16,8,0.5565204620361328
16,9,0.5491002202033997
16,10,0.5662525296211243
17,2,0.7743820548057556
17,3,0.8035629987716675
17,4,0.761616051197052
17,5,0.7309445738792419
17,6,0.7582904100418091
17,7,0.7609091401100159
17,8,0.593230128288269
17,9,0.620518147945404
17,10,0.6025565266609192
18,2,0.6827048063278198
18,3,0.7516913414001465
18,4,0.6435396671295166
18,5,0.5697688460350037
18,6,0.5234951972961426
18,7,0.4914400577545166
18,8,0.5017362236976624
18,9,0.5011304616928101
18,10,0.5151776671409607
19,2,0.4820934534072876
19,3,0.49114522337913513
19,4,0.5765560865402222
19,5,0.6283044219017029
19,6,0.6451262831687927
19,7,0.671837329864502
19,8,0.6579902172088623
19,9,0.6652921438217163
19,10,0.6971118450164795
20,2,0.6744607090950012
20,3,0.842147946357727
20,4,0.8259961605072021
20,5,0.8174039125442505
20,6,0.8171032071113586
20,7,0.773076057434082
20,8,0.6484178900718689
20,9,0.5993979573249817
20,10,0.6114909052848816
21,2,0.7233957648277283
21,3,0.5382052063941956
21,4,0.3762367367744446
21,5,0.35879695415496826
21,6,0.3474140465259552
21,7,0.3541063070297241
21,8,0.3402055501937866
21,9,0.3412725329399109
21,10,0.3436930775642395
22,2,0.6633872389793396
22,3,0.4888968765735626
22,4,0.35541391372680664
22,5,0.3634267747402191
22,6,0.3821180462837219
22,7,0.35988330841064453
22,8,0.3499045670032501
22,9,0.354643315076828
22,10,0.3445800542831421
23,2,0.6576382517814636
23,3,0.4727832078933716
23,4,0.4790228009223938
23,5,0.4710327684879303
23,6,0.35280513763427734
23,7,0.362714022397995
23,8,0.3639664947986603
23,9,0.356271892786026
23,10,0.35022565722465515
24,2,0.45154839754104614
24,3,0.39191681146621704
24,4,0.40198415517807007
24,5,0.4082717001438141
24,6,0.37600085139274597
24,7,0.3677677512168884
24,8,0.34201398491859436
24,9,0.345892071723938
24,10,0.33865734934806824
