temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
200.0,2.5605175,15.191907,1,0,1,glassy
200.5,15.289793,10.945172,0,1,1,rubbery
201.0,1.3656554,16.480974,1,0,1,glassy
201.5,1.3438343,16.632727,1,0,1,glassy
202.0,15.337629,10.931645,0,1,1,rubbery
202.5,2.1552181,-4.4857736,5,0,-1,rubbery
203.0,1.4430331,16.198366,1,0,1,glassy
203.5,1.1947734,16.00172,1,0,1,glassy
204.0,3.6521802,-5.3234844,5,0,-1,rubbery
204.5,1.2863699,16.597221,1,0,1,glassy
205.0,15.594909,10.5547495,0,1,1,rubbery
205.5,2.81785,-4.4828324,5,0,-1,rubbery
206.0,2.0479052,-4.9258647,5,0,-1,rubbery
206.5,15.096435,10.883122,0,1,1,rubbery
207.0,1.5307969,16.254581,1,0,1,glassy
207.5,13.944581,9.584421,0,1,0,rubbery
208.0,1.8726218,16.451885,1,0,1,glassy
208.5,0.92644083,16.397802,1,0,1,glassy
209.0,2.8250186,-5.078825,5,0,-1,rubbery
209.5,14.6450615,10.698338,0,1,1,rubbery
210.0,2.7659597,-4.5536714,5,0,-1,rubbery
210.5,16.865019,9.953622,0,1,0,rubbery
211.0,1.3344462,15.700153,1,0,1,glassy
211.5,16.370169,9.604986,0,1,0,rubbery
212.0,2.6787019,15.529146,1,0,1,glassy
212.5,2.3211055,15.282088,1,0,1,glassy
213.0,16.237438,9.732482,0,1,0,rubbery
213.5,16.637623,9.7553625,0,1,0,rubbery
214.0,4.2681913,-5.7092423,2,0,-1,rubbery
214.5,4.322047,-5.5416837,2,0,-1,rubbery
215.0,16.336634,10.110062,0,1,1,rubbery
215.5,4.38151,-5.2647524,2,0,-1,rubbery
216.0,16.456202,10.166881,0,1,1,rubbery
216.5,2.1284497,-4.6143703,5,0,-1,rubbery
217.0,15.05373,11.252496,0,1,1,rubbery
217.5,3.8689365,-5.6082716,2,0,-1,rubbery
218.0,2.6477315,15.197853,1,0,1,glassy
218.5,4.5385604,-5.2397,2,0,-1,rubbery
219.0,16.435448,9.381998,0,1,0,rubbery
219.5,2.7976613,15.612103,1,0,1,glassy
220.0,1.327708,15.784517,1,0,1,glassy
220.5,1.6038017,16.607594,1,0,1,glassy
221.0,3.1006026,-4.798362,5,0,-1,rubbery
221.5,1.727254,16.230927,1,0,1,glassy
222.0,1.3011082,15.775493,1,0,1,glassy
222.5,14.8123865,10.830139,0,1,1,rubbery
223.0,15.46967,10.854411,0,1,1,rubbery
223.5,1.1403579,15.988063,1,0,1,glassy
224.0,2.0755835,-4.688832,5,0,-1,rubbery
224.5,2.3230753,-4.495877,5,0,-1,rubbery
225.0,15.746918,10.914388,0,1,1,rubbery
225.5,1.6110119,16.323792,1,0,1,glassy
226.0,1.6953107,16.256231,1,0,1,glassy
226.5,2.6796706,-4.891495,5,0,-1,rubbery
227.0,2.979201,-4.469844,5,0,-1,rubbery
227.5,15.052805,11.056642,0,1,1,rubbery
228.0,14.847997,11.214972,0,1,1,rubbery
228.5,1.9653707,-4.943388,5,0,-1,rubbery
229.0,14.963643,11.142441,0,1,1,rubbery
229.5,16.467232,9.655376,0,1,0,rubbery
230.0,16.502842,9.528908,0,1,0,rubbery
230.5,2.5552921,15.627576,1,0,1,glassy
231.0,16.558327,9.842989,0,1,0,rubbery
231.5,4.0377073,-5.5564456,2,0,-1,rubbery
232.0,2.7216525,15.577591,1,0,1,glassy
232.5,4.111351,-5.588169,2,0,-1,rubbery
233.0,2.072934,15.659458,1,0,1,glassy
233.5,16.528835,9.442061,0,1,0,rubbery
234.0,2.072939,15.303302,1,0,1,glassy
234.5,1.3240339,16.123098,1,0,1,glassy
235.0,1.0369992,16.400164,1,0,1,glassy
235.5,3.0051112,-4.685685,5,0,-1,rubbery
236.0,1.3297411,16.805653,1,0,1,glassy
236.5,1.179086,16.11025,1,0,1,glassy
237.0,15.268938,10.836291,0,1,1,rubbery
237.5,0.9604969,16.463392,1,0,1,glassy
238.0,1.8949481,16.4804,1,0,1,glassy
238.5,2.183327,-4.5564733,5,0,-1,rubbery
239.0,1.9066169,16.402138,1,0,1,glassy
239.5,14.6251135,10.854196,0,1,1,rubbery
240.0,1.1167451,16.78051,1,0,1,glassy
240.5,14.998384,11.21913,0,1,1,rubbery
241.0,14.944883,11.309529,0,1,1,rubbery
241.5,2.6165226,-4.455537,5,0,-1,rubbery
242.0,2.928526,-5.150668,5,0,-1,rubbery
242.5,3.0068433,-4.699373,5,0,-1,rubbery
243.0,1.6511832,16.388119,1,0,1,glassy
243.5,1.4497226,16.183432,1,0,1,glassy
244.0,2.6666994,-4.65125,5,0,-1,rubbery
244.5,1.4059259,16.223064,1,0,1,glassy
245.0,1.2673417,15.84066,1,0,1,glassy
245.5,2.933852,-4.7381363,5,0,-1,rubbery
246.0,2.4239779,-4.6545076,5,0,-1,rubbery
246.5,1.2123135,16.473244,1,0,1,glassy
247.0,2.1033347,16.204609,1,0,1,glassy
247.5,2.6531076,-5.1169376,5,0,-1,rubbery
248.0,14.814807,11.030407,0,1,1,rubbery
248.5,3.1412137,-4.7035875,5,0,-1,rubbery
249.0,2.5796406,-5.1391315,5,0,-1,rubbery
249.5,2.5871315,-5.1103926,5,0,-1,rubbery
250.0,2.9255776,-4.969509,5,0,-1,rubbery
250.5,4.2931747,-5.4553986,2,0,-1,rubbery
251.0,1.281007,16.664904,1,0,1,glassy
251.5,16.68838,9.2076845,0,1,0,rubbery
252.0,15.613258,10.577966,0,1,1,rubbery
252.5,1.3314815,16.154854,1,0,1,glassy
253.0,1.0487114,16.2245,1,0,1,glassy
253.5,1.2058592,15.711168,1,0,1,glassy
254.0,1.1604822,16.213268,1,0,1,glassy
254.5,4.2803364,-5.6270137,2,0,-1,rubbery
255.0,16.577314,9.284256,0,1,0,rubbery
255.5,1.5663077,16.527956,1,0,1,glassy
256.0,1.2188315,15.730722,1,0,1,glassy
256.5,2.3432205,-5.149823,5,0,-1,rubbery
257.0,1.0748008,16.496199,1,0,1,glassy
257.5,16.831617,9.643786,0,1,0,rubbery
258.0,2.6082337,-4.720683,5,0,-1,rubbery
258.5,16.335419,9.119968,0,1,0,rubbery
259.0,16.113613,9.437432,0,1,0,rubbery
259.5,16.909246,9.316098,0,1,0,rubbery
260.0,0.94556487,16.373608,1,0,1,glassy
260.5,14.738647,10.822956,0,1,1,rubbery
261.0,16.877329,9.604597,0,1,0,rubbery
261.5,2.8064759,-5.553818,5,0,-1,rubbery
262.0,16.48017,8.985597,0,1,0,rubbery
262.5,14.96156,10.900767,0,1,1,rubbery
263.0,2.1305954,16.107464,1,0,1,glassy
263.5,2.1154704,15.789018,1,0,1,glassy
264.0,4.6398425,-5.821818,2,0,-1,rubbery
264.5,16.20511,10.192675,0,1,1,rubbery
265.0,15.88157,10.37941,0,1,1,rubbery
265.5,16.790201,9.869672,0,1,0,rubbery
266.0,1.3248533,16.309298,1,0,1,glassy
266.5,15.270003,11.111429,0,1,1,rubbery
267.0,2.3557107,-4.4051013,5,0,-1,rubbery
267.5,0.8476945,16.432833,1,0,1,glassy
268.0,4.5028615,-5.394069,2,0,-1,rubbery
268.5,16.843292,10.01532,0,1,1,rubbery
269.0,2.8853285,-4.504372,5,0,-1,rubbery
269.5,2.5098097,-5.023914,5,0,-1,rubbery
270.0,4.4939775,-5.0697303,2,0,-1,rubbery
270.5,1.7414461,16.636,1,0,1,glassy
271.0,1.6344383,16.351336,1,0,1,glassy
271.5,1.577034,15.712307,1,0,1,glassy
272.0,3.8970914,-5.581854,2,0,-1,rubbery
272.5,16.845186,10.114204,0,1,1,rubbery
273.0,15.228944,10.719491,0,1,1,rubbery
273.5,1.8375876,-4.7765408,5,0,-1,rubbery
274.0,15.376483,10.91197,0,1,1,rubbery
274.5,1.756529,16.595005,1,0,1,glassy
275.0,3.2822268,-5.178621,5,0,-1,rubbery
275.5,16.668005,9.354036,0,1,0,rubbery
276.0,16.685915,9.667372,0,1,0,rubbery
276.5,14.804795,11.21834,0,1,1,rubbery
277.0,16.48346,10.1349,0,1,1,rubbery
277.5,4.3013916,-5.770644,2,0,-1,rubbery
278.0,2.574499,15.815644,1,0,1,glassy
278.5,4.9025846,-5.684558,2,0,-1,rubbery
