,chain,Tg
0,0.0,56.0
0,1.0,160.0
0,2.0,53.5
0,3.0,60.5
0,4.0,120.0
0,5.0,119.0
0,6.0,117.5
0,7.0,143.5
0,8.0,53.0
0,9.0,90.5
0,10.0,131.0
0,11.0,64.5
0,12.0,182.5
0,13.0,101.5
0,14.0,120.5
0,15.0,127.5
0,16.0,105.5
0,17.0,70.0
0,18.0,155.5
0,19.0,106.0
0,20.0,72.5
0,21.0,130.0
0,22.0,116.0
0,23.0,123.0
0,24.0,122.5
1,mean,108.08
