chain,n_clusters,silhouette_score
0,2,0.7615839838981628
0,3,0.8153153657913208
0,4,0.8735964894294739
0,5,0.7388717532157898
0,6,0.6493439674377441
0,7,0.6444454193115234
0,8,0.6097649931907654
0,9,0.6169158220291138
0,10,0.596376359462738
1,2,0.7697386145591736
1,3,0.7546913027763367
1,4,0.7697787284851074
1,5,0.7343378067016602
1,6,0.7452750205993652
1,7,0.7704098224639893
1,8,0.7647132873535156
1,9,0.7215848565101624
1,10,0.6854969263076782
2,2,0.6435949802398682
2,3,0.7489364743232727
2,4,0.7403944730758667
2,5,0.77928227186203
2,6,0.7499353885650635
2,7,0.7647626996040344
2,8,0.77281653881073
2,9,0.7976925373077393
2,10,0.590018093585968
3,2,0.85400390625
3,3,0.8214021921157837
3,4,0.7889125347137451
3,5,0.6525149345397949
3,6,0.6377534866333008
3,7,0.6415306925773621
3,8,0.687137246131897
3,9,0.6270288825035095
3,10,0.6186490058898926
4,2,0.7227058410644531
4,3,0.6371635794639587
4,4,0.7603912949562073
4,5,0.8621702194213867
4,6,0.8520715236663818
4,7,0.8164971470832825
4,8,0.7987470626831055
4,9,0.7893843054771423
4,10,0.7927829027175903
5,2,0.7414135932922363
5,3,0.8065546154975891
5,4,0.8467157483100891
5,5,0.8616885542869568
5,6,0.8850641250610352
5,7,0.8553306460380554
5,8,0.8934566974639893
5,9,0.6593217849731445
5,10,0.6207794547080994
6,2,0.8069137930870056
6,3,0.8760551810264587
6,4,0.6223132610321045
6,5,0.5300506353378296
6,6,0.5540964603424072
6,7,0.5328715443611145
6,8,0.5345303416252136
6,9,0.49786219000816345
6,10,0.5026803612709045
7,2,0.7567307353019714
7,3,0.6878117918968201
7,4,0.7883328199386597
7,5,0.8187622427940369
7,6,0.8313442468643188
7,7,0.8431736826896667
7,8,0.6800822615623474
7,9,0.6523284912109375
7,10,0.6148962378501892
8,2,0.6875536441802979
8,3,0.8395981788635254
8,4,0.9055089354515076
8,5,0.8336453437805176
8,6,0.804397463798523
8,7,0.7771479487419128
8,8,0.5984382033348083
8,9,0.6152881979942322
8,10,0.6112363934516907
9,2,0.8305116295814514
9,3,0.7930372953414917
9,4,0.884303867816925
9,5,0.9060608744621277
9,6,0.8909385800361633
9,7,0.6636403203010559
9,8,0.6669116020202637
9,9,0.6568480134010315
9,10,0.6291513442993164
10,2,0.7833675146102905
10,3,0.5740509033203125
10,4,0.6655429601669312
10,5,0.6384046077728271
10,6,0.6485673785209656
10,7,0.5221888422966003
10,8,0.5406058430671692
10,9,0.5653552412986755
10,10,0.5583916902542114
11,2,0.8647229671478271
11,3,0.8700459003448486
11,4,0.9194386601448059
11,5,0.63763827085495
11,6,0.6163520812988281
11,7,0.6146113872528076
11,8,0.6125645637512207
11,9,0.577363908290863
11,10,0.48982083797454834
12,2,0.7525343298912048
12,3,0.7639553546905518
12,4,0.7614888548851013
12,5,0.7889622449874878
12,6,0.755897581577301
12,7,0.7534517049789429
12,8,0.6829180717468262
12,9,0.6568783521652222
12,10,0.6501908898353577
13,2,0.6779335141181946
13,3,0.7019681334495544
13,4,0.7222706079483032
13,5,0.8036554455757141
13,6,0.7661107182502747
13,7,0.7739505767822266
13,8,0.7820584177970886
13,9,0.6052280068397522
13,10,0.5883041620254517
14,2,0.7397282719612122
14,3,0.7801311612129211
14,4,0.8173178434371948
14,5,0.8461019396781921
14,6,0.7830133438110352
14,7,0.7639429569244385
14,8,0.7801748514175415
14,9,0.6044864058494568
14,10,0.6193849444389343
15,2,0.6973139047622681
15,3,0.7075970768928528
15,4,0.8381974101066589
15,5,0.8208253383636475
15,6,0.781140923500061
15,7,0.7601627111434937
15,8,0.7834668755531311
15,9,0.7707555294036865
15,10,0.7545121312141418
16,2,0.7009600400924683
16,3,0.7934280633926392
16,4,0.8269062638282776
16,5,0.7767171263694763
16,6,0.6669309735298157
16,7,0.67241370677948
16,8,0.695364773273468
16,9,0.6952035427093506
16,10,0.6949650645256042
17,2,0.9214645028114319
17,3,0.8333477973937988
17,4,0.8385323286056519
17,5,0.5621610283851624
17,6,0.563747763633728
17,7,0.5785229206085205
17,8,0.5850968360900879
17,9,0.6004034280776978
17,10,0.6165117621421814
18,2,0.7073103189468384
18,3,0.8476804494857788
18,4,0.8519220352172852
18,5,0.834932804107666
18,6,0.8486871719360352
18,7,0.7556465864181519
18,8,0.7692627310752869
18,9,0.7903439402580261
18,10,0.596071720123291
19,2,0.7703917026519775
19,3,0.775995671749115
19,4,0.8492705821990967
19,5,0.919562041759491
19,6,0.865092933177948
19,7,0.8290784955024719
19,8,0.8114349842071533
19,9,0.5997800230979919
19,10,0.6392441391944885
20,2,0.7555144429206848
20,3,0.765117347240448
20,4,0.7080519199371338
20,5,0.7190946936607361
20,6,0.736811637878418
20,7,0.6952234506607056
20,8,0.7036470174789429
20,9,0.6753717660903931
20,10,0.6689776182174683
21,2,0.7517473697662354
21,3,0.8141273260116577
21,4,0.8215863108634949
21,5,0.8544289469718933
21,6,0.7616402506828308
21,7,0.7899696230888367
21,8,0.7424402832984924
21,9,0.7322075366973877
21,10,0.7214264869689941
22,2,0.6424817442893982
22,3,0.7461256384849548
22,4,0.7561854720115662
22,5,0.77359539270401
22,6,0.8180403113365173
22,7,0.8296521306037903
22,8,0.8337733149528503
22,9,0.7538166046142578
22,10,0.7662026286125183
23,2,0.8428341150283813
23,3,0.8081109523773193
23,4,0.8059359192848206
23,5,0.7644728422164917
23,6,0.7455219626426697
23,7,0.7508659362792969
23,8,0.575334906578064
23,9,0.5915659070014954
23,10,0.5691512823104858
24,2,0.8896141052246094
24,3,0.8003566861152649
24,4,0.7752166986465454
24,5,0.750974178314209
24,6,0.7927013635635376
24,7,0.7898669838905334
24,8,0.818658709526062
24,9,0.6472102999687195
24,10,0.652194082736969
