UMAP1,UMAP2,temp
-29.903292,2.8496625,200.0
-29.420528,2.2116494,200.5
-30.310776,2.71362,201.0
-30.276718,2.943295,201.5
-29.51042,2.3932135,202.0
-29.709494,2.168606,202.5
-30.4522,3.160525,203.0
-29.996437,2.2560606,203.5
-29.853245,2.2358491,204.0
-30.53824,2.6091857,204.5
-30.357862,2.9846852,205.0
-30.253717,2.671277,205.5
-30.444794,2.925012,206.0
-29.96383,3.1029267,206.5
-29.981028,2.0715418,207.0
-30.198866,2.3065865,207.5
-30.136057,2.3392687,208.0
-30.163895,2.954854,208.5
-30.409254,2.7669287,209.0
-29.706314,2.940328,209.5
-29.323933,2.6189365,210.0
-29.913055,3.012519,210.5
-29.719257,3.1988084,211.0
-29.945421,3.260182,211.5
-29.15511,2.3725023,212.0
-29.865282,3.3745017,212.5
-29.493233,2.591106,213.0
-29.94248,2.8045416,213.5
-29.00841,1.984475,214.0
-29.116056,2.4414444,214.5
-29.793953,3.2387319,215.0
-29.691006,2.2334971,215.5
-29.373251,2.1826408,216.0
-29.758186,2.5715544,216.5
-29.430878,2.433384,217.0
-30.020151,3.1320233,217.5
-29.516233,2.342955,218.0
-29.782536,3.3128197,218.5
-29.394089,2.2667317,219.0
-29.132278,2.8010492,219.5
-29.630281,2.5296326,220.0
-29.554676,2.480999,220.5
-29.439865,2.8118017,221.0
-29.16137,2.4363673,221.5
-29.048674,1.7116657,222.0
-29.166409,2.4936152,222.5
-29.313126,2.1748395,223.0
-29.05819,2.0330477,223.5
-29.52459,3.3522472,224.0
-30.170086,2.0968454,224.5
-29.5539,2.0747123,225.0
-30.070885,2.7692318,225.5
-30.103935,1.9370233,226.0
-29.282393,2.6613598,226.5
-29.614841,2.2974603,227.0
-30.233295,2.1492507,227.5
-29.898703,2.8714507,228.0
-29.068459,1.6364555,228.5
-29.836294,2.4404202,229.0
-29.449734,2.007642,229.5
-29.986002,1.9343086,230.0
-29.984344,2.4927773,230.5
-29.907598,2.0870078,231.0
-30.380568,2.836382,231.5
-30.14995,2.155021,232.0
-30.152206,2.6033778,232.5
-30.28351,1.9978738,233.0
-30.503809,3.1034763,233.5
-30.60443,2.9371815,234.0
-30.092392,2.282318,234.5
-29.95002,2.273168,235.0
-30.54554,2.9696567,235.5
-30.26938,3.2321742,236.0
-30.597036,2.8386714,236.5
-30.355497,3.2752464,237.0
-30.26298,2.4934242,237.5
-29.61159,2.2257476,238.0
-30.46225,3.0473087,238.5
-29.324465,3.1212335,239.0
-29.871374,3.3582644,239.5
-29.765533,3.1722827,240.0
-29.616058,3.3271482,240.5
-29.585617,1.7983624,241.0
-29.331749,1.860573,241.5
-30.012508,2.8775833,242.0
-30.149029,3.134619,242.5
-28.619047,1.5842329,243.0
-29.640203,2.1898894,243.5
-30.429329,2.6716628,244.0
-29.26447,2.290964,244.5
-29.574038,3.1535962,245.0
-29.452318,2.142088,245.5
-28.763662,2.5195706,246.0
-29.583252,2.0096629,246.5
-29.729027,2.641669,247.0
-28.881138,2.5626001,247.5
-28.64296,2.665559,248.0
-29.170406,3.099809,248.5
-29.83844,2.8275292,249.0
-30.295008,3.3856924,249.5
-28.939308,2.810383,250.0
-28.709557,2.4502835,250.5
-29.322876,3.1667569,251.0
-29.975008,3.0083215,251.5
-29.757435,2.9961147,252.0
-29.865013,1.7490178,252.5
-29.444483,2.5171678,253.0
-30.572037,2.5937152,253.5
-30.379787,2.2847035,254.0
-29.705647,2.682372,254.5
-30.017096,2.3686292,255.0
-29.152,3.1289933,255.5
-29.843246,1.787268,256.0
-29.900665,2.2652895,256.5
-29.626257,2.8367786,257.0
-29.479084,2.8605278,257.5
-28.4693,1.9548166,258.0
-29.44044,3.3980315,258.5
-28.636297,2.6280346,259.0
-29.414118,3.2635858,259.5
-28.9785,2.6005068,260.0
-28.943567,2.336567,260.5
-29.287024,2.833364,261.0
-29.316048,2.707458,261.5
-29.406006,1.6029501,262.0
-29.483925,2.7016268,262.5
-28.916037,2.6462765,263.0
-28.525135,2.2105901,263.5
-29.682308,3.2466543,264.0
-29.844198,2.5521898,264.5
-30.509436,2.1851666,265.0
-29.32704,3.2317808,265.5
-30.248657,2.0022142,266.0
-29.275316,2.279363,266.5
-29.94981,1.7846678,267.0
-30.29936,3.1577334,267.5
-29.888773,1.9798825,268.0
-30.71895,2.7311866,268.5
-30.198711,2.153565,269.0
-29.397423,2.0385518,269.5
-29.769178,2.3932824,270.0
-30.048359,2.5580301,270.5
-30.634556,2.430789,271.0
-29.50206,3.078796,271.5
-30.654268,2.6321383,272.0
-30.126726,2.104031,272.5
-30.357676,3.264828,273.0
-29.051893,2.976024,273.5
-30.420202,3.2954845,274.0
-30.18415,3.492514,274.5
-29.548756,3.0681794,275.0
-30.516443,2.3304815,275.5
-30.457693,3.2760296,276.0
-28.948162,2.8100176,276.5
-30.64726,3.0002866,277.0
-30.490324,2.7629645,277.5
-29.137405,1.3826131,278.0
-30.135008,2.9093072,278.5
-30.405096,3.0449047,279.0
-30.503391,2.2395828,279.5
-30.261906,2.0474694,280.0
-28.816132,2.6897311,280.5
-29.164232,2.7795062,281.0
-29.99254,3.5605958,281.5
-29.61366,1.7637987,282.0
-30.424192,2.228806,282.5
-29.825357,1.8476654,283.0
-29.141344,2.006455,283.5
-28.995346,1.8127421,284.0
-29.58358,1.6391088,284.5
-29.544874,1.6306142,285.0
-29.442215,1.5595009,285.5
-29.183313,1.990314,286.0
-29.475887,1.6092541,286.5
-29.018217,1.8989317,287.0
-28.871653,1.4565464,287.5
-28.736483,1.4374985,288.0
-29.215492,1.5852258,288.5
-28.770851,1.9989818,289.0
-28.865374,1.8051752,289.5
-28.807306,2.3708146,290.0
-27.761328,0.89327943,290.5
-27.916126,1.1590626,291.0
-28.145605,1.0253667,291.5
-28.159853,1.0655919,292.0
-28.051489,1.1346716,292.5
-27.861267,1.1027857,293.0
-28.209162,1.7076598,293.5
-28.06081,1.435586,294.0
-28.129198,1.4071246,294.5
