chain,n_clusters,silhouette_score
0,2,0.5373678207397461
0,3,0.7229081988334656
0,4,0.8038590550422668
0,5,0.7773280143737793
0,6,0.7979888319969177
0,7,0.828982949256897
0,8,0.8569478988647461
0,9,0.8215691447257996
0,10,0.8145673871040344
1,2,0.7588684558868408
1,3,0.7230377197265625
1,4,0.7715312838554382
1,5,0.6500298976898193
1,6,0.6648221611976624
1,7,0.6423728466033936
1,8,0.6474108695983887
1,9,0.5984966158866882
1,10,0.6189278960227966
2,2,0.68761146068573
2,3,0.8048253655433655
2,4,0.853560209274292
2,5,0.7354829907417297
2,6,0.7035845518112183
2,7,0.6948975324630737
2,8,0.6760438084602356
2,9,0.7116296291351318
2,10,0.7068631649017334
3,2,0.5694167613983154
3,3,0.6731806993484497
3,4,0.6473722457885742
3,5,0.6338415741920471
3,6,0.6185460090637207
3,7,0.646025538444519
3,8,0.6495485305786133
3,9,0.579801082611084
3,10,0.5662686228752136
4,2,0.6712832450866699
4,3,0.7238776683807373
4,4,0.7503861784934998
4,5,0.7734560966491699
4,6,0.7839436531066895
4,7,0.8023824691772461
4,8,0.783831775188446
4,9,0.7776300311088562
4,10,0.7925024032592773
5,2,0.7182915806770325
5,3,0.7344216108322144
5,4,0.7396315336227417
5,5,0.6811007261276245
5,6,0.7711175084114075
5,7,0.7441574335098267
5,8,0.7589604258537292
5,9,0.7713573575019836
5,10,0.7649366855621338
6,2,0.8024249076843262
6,3,0.8745701313018799
6,4,0.8283004760742188
6,5,0.834985613822937
6,6,0.8388646841049194
6,7,0.8373303413391113
6,8,0.6130746006965637
6,9,0.6278225183486938
6,10,0.626559317111969
7,2,0.6505049467086792
7,3,0.7158699631690979
7,4,0.7981517910957336
7,5,0.8308473825454712
7,6,0.8440426588058472
7,7,0.8448697328567505
7,8,0.8345968723297119
7,9,0.7866633534431458
7,10,0.5865679383277893
8,2,0.8201898336410522
8,3,0.8227945566177368
8,4,0.7073485851287842
8,5,0.7592124342918396
8,6,0.7501112818717957
8,7,0.6318628787994385
8,8,0.6397425532341003
8,9,0.6260496973991394
8,10,0.6363324522972107
9,2,0.7836988568305969
9,3,0.8187118768692017
9,4,0.6284336447715759
9,5,0.5663971900939941
9,6,0.5317230224609375
9,7,0.5850737690925598
9,8,0.5840099453926086
9,9,0.5452578663825989
9,10,0.5320871472358704
10,2,0.6690992712974548
10,3,0.6210039258003235
10,4,0.6209735870361328
10,5,0.692958652973175
10,6,0.7648149132728577
10,7,0.8050571084022522
10,8,0.8538753390312195
10,9,0.8254857659339905
10,10,0.8088414669036865
11,2,0.8030585646629333
11,3,0.788536012172699
11,4,0.8484652638435364
11,5,0.8844231963157654
11,6,0.917084813117981
11,7,0.933139979839325
11,8,0.7040819525718689
11,9,0.634870171546936
11,10,0.6271661520004272
12,2,0.8006518483161926
12,3,0.820893406867981
12,4,0.8391510844230652
12,5,0.8367782235145569
12,6,0.7298260927200317
12,7,0.7405827045440674
12,8,0.7473973035812378
12,9,0.7264950275421143
12,10,0.6109932661056519
13,2,0.7006665468215942
13,3,0.8618113398551941
13,4,0.8720334768295288
13,5,0.8019819259643555
13,6,0.6995146870613098
13,7,0.7136284708976746
13,8,0.7169463038444519
13,9,0.729192316532135
13,10,0.6841328144073486
14,2,0.691158652305603
14,3,0.6773958802223206
14,4,0.6806542873382568
14,5,0.7412216067314148
14,6,0.7747585773468018
14,7,0.7953370213508606
14,8,0.6746340990066528
14,9,0.6821194887161255
14,10,0.6812208294868469
15,2,0.6747234463691711
15,3,0.6867765188217163
15,4,0.7657803893089294
15,5,0.7810625433921814
15,6,0.8885229825973511
15,7,0.894252359867096
15,8,0.871040403842926
15,9,0.8252543210983276
15,10,0.7280216813087463
16,2,0.9410339593887329
16,3,0.8036565780639648
16,4,0.8350611329078674
16,5,0.8660060167312622
16,6,0.5794937610626221
16,7,0.5875938534736633
16,8,0.5973717570304871
16,9,0.6061932444572449
16,10,0.5582563877105713
17,2,0.8373048305511475
17,3,0.8234223127365112
17,4,0.8920792937278748
17,5,0.8338744640350342
17,6,0.8437049984931946
17,7,0.6213558316230774
17,8,0.6311313509941101
17,9,0.6179812550544739
17,10,0.5728533267974854
18,2,0.6762480735778809
18,3,0.8342029452323914
18,4,0.8439985513687134
18,5,0.7108567953109741
18,6,0.6770578622817993
18,7,0.680895984172821
18,8,0.6930163502693176
18,9,0.6780767440795898
18,10,0.6120090484619141
19,2,0.7762613296508789
19,3,0.8138787150382996
19,4,0.8640957474708557
19,5,0.870384693145752
19,6,0.8574078679084778
