UMAP1,UMAP2,temp
46.826557,33.48463,200.0
47.47525,33.034843,200.5
47.409554,32.763638,201.0
46.873116,32.87428,201.5
47.083225,33.128086,202.0
47.281746,33.00571,202.5
47.290123,32.55981,203.0
47.506985,32.8455,203.5
47.083958,32.572987,204.0
47.47675,32.764828,204.5
47.641563,32.70388,205.0
47.577137,33.28824,205.5
47.582428,32.987427,206.0
47.643986,33.013,206.5
47.297974,33.032413,207.0
47.551716,33.001484,207.5
47.199043,32.895767,208.0
47.40924,32.669323,208.5
46.954906,32.739502,209.0
47.11857,33.07112,209.5
47.62175,32.75796,210.0
47.536533,32.65567,210.5
47.694653,32.90304,211.0
47.263393,33.507854,211.5
47.073856,33.73075,212.0
47.57833,32.57691,212.5
46.786118,33.566742,213.0
46.86967,33.097927,213.5
46.965233,33.030243,214.0
47.446144,33.61309,214.5
47.023952,33.92296,215.0
47.411743,32.823452,215.5
47.62616,32.78488,216.0
47.40969,32.94907,216.5
47.45887,32.74369,217.0
47.54203,33.197113,217.5
47.07118,33.476254,218.0
47.18854,32.480297,218.5
47.8457,33.199097,219.0
47.71686,33.234303,219.5
47.643356,33.12824,220.0
47.381214,33.03849,220.5
47.35063,32.572662,221.0
47.895966,32.78681,221.5
47.168182,33.425076,222.0
47.692913,32.49923,222.5
47.297886,32.692497,223.0
47.4317,32.355274,223.5
47.867634,32.838745,224.0
47.630188,33.328583,224.5
46.97415,32.83902,225.0
47.1232,32.49895,225.5
47.12421,33.468937,226.0
47.107094,32.40974,226.5
47.83719,32.80549,227.0
47.872658,32.783905,227.5
46.64696,33.706894,228.0
47.12877,32.748062,228.5
47.53527,32.337112,229.0
47.91566,32.768925,229.5
47.36245,33.63428,230.0
47.08823,32.989597,230.5
46.795555,33.724995,231.0
46.721256,33.931576,231.5
47.011414,33.43101,232.0
47.000553,33.789757,232.5
46.814808,34.08597,233.0
46.559338,33.86209,233.5
47.465546,33.085835,234.0
47.063114,33.923313,234.5
46.7655,32.723125,235.0
47.181866,32.807827,235.5
47.699413,32.917786,236.0
47.233456,32.829136,236.5
47.11456,33.212925,237.0
47.4243,33.164234,237.5
47.208244,33.731606,238.0
47.312473,33.291203,238.5
46.96009,33.620186,239.0
47.23271,33.576836,239.5
47.215122,33.951153,240.0
47.083652,34.108757,240.5
46.7006,33.922733,241.0
47.812027,32.96841,241.5
47.217873,33.81593,242.0
46.847534,34.041508,242.5
47.263412,33.85145,243.0
47.45466,33.239048,243.5
47.228413,32.542023,244.0
47.448235,33.68881,244.5
46.996513,33.912453,245.0
46.99978,32.328957,245.5
46.829105,33.756535,246.0
47.669495,33.18966,246.5
47.236664,33.528336,247.0
47.75827,32.617992,247.5
47.396255,33.62381,248.0
47.819714,33.186577,248.5
47.755527,33.339817,249.0
47.210613,33.62627,249.5
47.652004,33.50087,250.0
47.769882,33.273952,250.5
47.536087,32.817467,251.0
45.883255,32.41085,251.5
46.763237,33.813976,252.0
46.79009,33.97038,252.5
47.60878,32.433605,253.0
46.591278,33.45459,253.5
46.567593,34.05658,254.0
46.774166,34.132282,254.5
47.54267,33.743366,255.0
47.14977,34.056255,255.5
48.04486,32.94805,256.0
47.474766,32.371033,256.5
46.361942,33.293976,257.0
46.53703,32.898636,257.5
46.406395,32.724907,258.0
46.562424,32.780296,258.5
46.154526,33.562683,259.0
46.784416,32.53659,259.5
45.921352,32.967876,260.0
45.551014,33.030464,260.5
46.09701,33.2422,261.0
45.553677,32.866825,261.5
45.981094,33.35352,262.0
46.53713,32.882133,262.5
46.90155,33.26284,263.0
46.162457,33.710022,263.5
45.60245,32.982677,264.0
46.04454,33.628086,264.5
45.59672,33.201233,265.0
46.181393,33.45377,265.5
46.21286,33.33898,266.0
46.31922,32.811752,266.5
45.63075,33.300644,267.0
46.48761,33.099907,267.5
46.74011,32.856228,268.0
46.95293,32.692028,268.5
47.433918,32.359158,269.0
46.239464,32.316475,269.5
46.46882,32.425854,270.0
46.003548,33.341877,270.5
46.19822,32.56497,271.0
45.745876,33.3344,271.5
45.78377,32.722336,272.0
45.669952,33.127583,272.5
46.05147,33.174946,273.0
46.13388,33.487236,273.5
46.133717,32.954193,274.0
45.919895,33.164005,274.5
45.815506,33.571224,275.0
46.0634,33.589718,275.5
46.41114,33.209827,276.0
46.20537,32.91313,276.5
45.58998,33.190308,277.0
45.906612,33.34362,277.5
46.345615,32.88401,278.0
46.662468,32.70657,278.5
46.562347,32.305073,279.0
46.434887,32.737907,279.5
46.873085,32.58422,280.0
46.61135,32.692886,280.5
46.000175,33.508453,281.0
46.161495,33.727505,281.5
45.502697,32.769733,282.0
46.310925,32.723984,282.5
45.339653,32.876778,283.0
45.628433,32.998417,283.5
45.51079,32.974102,284.0
45.923,33.431786,284.5
46.180855,33.000675,285.0
46.537373,32.282055,285.5
45.7849,33.067173,286.0
45.72937,33.316998,286.5
45.375965,33.180603,287.0
45.686382,33.133663,287.5
45.560516,33.375713,288.0
45.97015,33.528507,288.5
46.40654,33.637585,289.0
45.441467,32.64626,289.5
46.62525,32.26079,290.0
46.572258,32.26469,290.5
46.19457,32.521816,291.0
45.840153,32.698338,291.5
46.601646,32.588894,292.0
45.7606,32.65933,292.5
46.302006,32.390575,293.0
46.40973,32.430046,293.5
46.19374,32.475616,294.0
46.49451,33.14216,294.5
45.49559,32.35103,295.0
45.282234,32.629677,295.5
45.5981,32.52051,296.0
45.611134,32.303005,296.5
45.600822,32.794174,297.0
45.39207,32.461906,297.5
45.397606,32.410656,298.0
45.22129,32.40442,298.5
45.68718,32.574516,299.0
46.022533,32.346634,299.5
45.33244,32.60682,300.0
45.35862,32.614193,300.5
45.221603,32.524937,301.0
45.528156,32.364452,301.5
45.257282,32.538715,302.0
45.339104,32.88167,302.5
45.748188,32.810078,303.0
45.6506,32.76355,303.5
45.27687,33.018295,304.0
45.247967,32.805447,304.5
50.31694,23.057463,305.0
50.284237,22.85455,305.5
50.09755,22.752483,306.0
50.36632,23.189693,306.5
50.220123,22.762465,307.0
50.430252,22.859184,307.5
45.298435,32.077328,308.0
45.26691,32.11475,308.5
45.573963,32.158398,309.0
49.783054,23.238377,309.5
49.76842,22.9476,310.0
49.969963,22.829569,310.5
49.909454,22.949387,311.0
49.821884,23.227604,311.5
49.837063,23.05019,312.0
49.709732,23.163252,312.5
49.93117,23.030884,313.0
49.79492,23.025515,313.5
49.703598,22.749363,314.0
49.860252,22.99432,314.5
49.736095,22.826866,315.0
49.824295,23.044756,315.5
49.871155,23.065458,316.0
49.772713,22.810013,316.5
50.626686,22.630007,317.0
49.884274,22.66348,317.5
49.77491,23.10089,318.0
50.070034,22.88068,318.5
50.173164,22.697184,319.0
50.23033,23.007015,319.5
50.56649,22.72825,320.0
50.520336,22.093029,320.5
50.404068,22.604345,321.0
50.32807,22.540314,321.5
50.26541,22.5062,322.0
50.450787,22.480976,322.5
50.229015,22.583675,323.0
50.1981,22.881317,323.5
50.3922,22.339819,324.0
50.33553,22.206327,324.5
50.49724,22.376015,325.0
50.588303,22.455584,325.5
50.551643,22.361605,326.0
50.312244,22.57622,326.5
50.017868,22.362581,327.0
50.403126,22.404467,327.5
50.20797,22.399797,328.0
50.64736,21.343054,328.5
50.691284,21.535652,329.0
50.807705,21.314432,329.5
50.801476,21.248775,330.0
50.78133,21.161612,330.5
50.761528,21.285162,331.0
50.81375,21.23577,331.5
50.87909,21.220587,332.0
50.799637,21.24693,332.5
50.839924,21.241632,333.0
50.80185,21.211353,333.5
50.65374,21.211016,334.0
50.563526,22.030552,334.5
50.700836,21.409061,335.0
50.711143,21.290941,335.5
50.74032,21.385712,336.0
50.5069,21.831625,336.5
50.473297,22.01087,337.0
50.353573,21.99228,337.5
50.3952,22.105152,338.0
50.58308,21.434761,338.5
50.546906,21.517855,339.0
50.635544,21.499002,339.5
50.58008,21.430738,340.0
50.860027,22.701696,340.5
50.995758,22.769793,341.0
51.028225,22.64293,341.5
51.124683,22.64069,342.0
51.023617,22.638689,342.5
51.221783,22.408262,343.0
51.28137,22.425428,343.5
51.312286,22.464485,344.0
51.388813,22.537617,344.5
51.2655,22.533583,345.0
51.281006,22.406452,345.5
51.10557,22.556356,346.0
50.84134,22.675585,346.5
51.099094,22.39823,347.0
50.784523,22.420992,347.5
50.952076,22.536758,348.0
51.274208,22.475046,348.5
51.194035,22.513311,349.0
