UMAP1,UMAP2,temp
17.471897,-8.977456,200.0
16.868874,-10.457099,200.5
16.535885,-9.833773,201.0
17.032986,-10.245353,201.5
16.921598,-10.582918,202.0
16.464668,-9.679927,202.5
17.04118,-10.245599,203.0
17.164663,-10.031182,203.5
16.74363,-9.870639,204.0
16.640167,-9.9231825,204.5
16.709698,-10.261634,205.0
17.210066,-8.936027,205.5
17.308355,-10.225571,206.0
16.940485,-10.05763,206.5
17.0043,-10.2009115,207.0
17.092226,-10.141827,207.5
17.027445,-10.127055,208.0
16.474152,-9.7241125,208.5
16.719107,-10.89379,209.0
16.478413,-10.269198,209.5
16.975548,-10.452739,210.0
17.110228,-10.385353,210.5
16.95281,-10.539778,211.0
16.835865,-10.508329,211.5
16.906488,-10.605018,212.0
16.5192,-10.061718,212.5
17.162828,-9.15848,213.0
17.498312,-9.208171,213.5
17.490845,-9.374227,214.0
17.241972,-10.433957,214.5
16.958662,-10.1796055,215.0
16.29844,-9.823661,215.5
17.043438,-10.378615,216.0
16.713678,-10.299001,216.5
16.656904,-10.600014,217.0
16.65149,-10.5113735,217.5
16.475431,-9.600274,218.0
17.249655,-9.7208805,218.5
16.744404,-9.721987,219.0
16.515022,-9.576861,219.5
17.25425,-9.413993,220.0
16.60102,-9.645934,220.5
17.422243,-9.148784,221.0
17.062283,-9.676385,221.5
16.340471,-9.691629,222.0
16.204433,-10.193783,222.5
17.55427,-9.306311,223.0
16.56902,-10.152975,223.5
17.12424,-9.940395,224.0
16.665976,-9.907643,224.5
16.349815,-9.78223,225.0
16.438896,-9.808834,225.5
16.631912,-10.119614,226.0
16.31351,-9.709416,226.5
16.438854,-10.316454,227.0
17.018852,-9.633942,227.5
17.461592,-9.170021,228.0
16.604343,-9.570496,228.5
17.220648,-9.311391,229.0
17.539679,-9.07875,229.5
16.881851,-9.522717,230.0
17.013548,-9.639234,230.5
17.385122,-9.076655,231.0
17.393326,-8.951315,231.5
16.859468,-9.345878,232.0
17.183372,-8.868056,232.5
17.406206,-8.723054,233.0
17.184254,-10.657404,233.5
17.525862,-8.866618,234.0
17.644745,-8.902454,234.5
17.347813,-8.999438,235.0
16.223614,-9.99613,235.5
17.29076,-10.28184,236.0
17.308271,-9.953451,236.5
16.787899,-9.830071,237.0
16.700842,-9.969412,237.5
16.944422,-10.56484,238.0
16.758085,-10.331504,238.5
17.40573,-9.47403,239.0
17.45874,-8.959557,239.5
17.668873,-8.80526,240.0
17.785074,-9.202949,240.5
17.73775,-9.21378,241.0
17.724224,-9.032728,241.5
17.286633,-10.194525,242.0
17.102423,-10.23413,242.5
16.65504,-9.856878,243.0
17.27663,-10.142559,243.5
17.214357,-10.471013,244.0
17.08771,-10.124191,244.5
17.70609,-9.453656,245.0
17.279947,-9.620312,245.5
17.415186,-8.658994,246.0
16.930426,-9.738125,246.5
16.365145,-9.91936,247.0
16.851322,-10.155854,247.5
16.406004,-9.524584,248.0
17.322367,-9.986732,248.5
17.177925,-8.852788,249.0
16.406168,-9.550838,249.5
16.309324,-9.356489,250.0
17.741238,-9.107944,250.5
16.32302,-9.235264,251.0
17.400673,-8.784104,251.5
17.577171,-8.805129,252.0
17.59509,-8.863644,252.5
16.871307,-10.077094,253.0
17.440653,-8.588182,253.5
17.482944,-8.937346,254.0
17.226885,-8.881377,254.5
17.500435,-8.822763,255.0
16.047985,-9.5098915,255.5
16.893528,-9.538531,256.0
16.460602,-9.984487,256.5
16.396767,-10.027869,257.0
16.970161,-10.54846,257.5
16.087656,-9.654658,258.0
16.810509,-9.664798,258.5
15.994706,-11.864908,259.0
16.611443,-11.230798,259.5
16.180632,-11.502254,260.0
15.79664,-11.78513,260.5
15.836646,-11.51374,261.0
15.805954,-11.885579,261.5
16.119553,-11.795254,262.0
16.174057,-11.401104,262.5
15.948443,-11.670636,263.0
15.262168,-12.254372,263.5
17.590326,-9.185849,264.0
17.491518,-9.5635605,264.5
16.239902,-9.964516,265.0
16.82082,-10.625375,265.5
16.723537,-9.295422,266.0
16.734755,-10.303785,266.5
16.650496,-10.222467,267.0
17.112616,-10.358859,267.5
16.89779,-9.727719,268.0
16.779587,-10.416459,268.5
16.124166,-9.841059,269.0
17.25049,-9.957909,269.5
17.20241,-10.061257,270.0
16.673151,-10.400033,270.5
17.362507,-10.433476,271.0
16.264034,-11.637774,271.5
15.668959,-12.207331,272.0
15.407464,-12.6006565,272.5
16.749365,-10.349397,273.0
15.77608,-11.695451,273.5
16.145044,-11.23071,274.0
15.153462,-12.62437,274.5
15.628423,-11.947886,275.0
15.7914715,-11.875157,275.5
15.559196,-12.589845,276.0
17.21406,-10.350495,276.5
16.237791,-9.963198,277.0
15.8288555,-10.977071,277.5
15.1234,-11.935992,278.0
15.391401,-12.20843,278.5
16.213337,-11.771035,279.0
16.314148,-11.42243,279.5
15.489158,-12.074075,280.0
15.822891,-11.414061,280.5
15.386514,-12.084769,281.0
15.772174,-11.028536,281.5
15.857164,-11.913138,282.0
16.350502,-10.859943,282.5
15.702198,-11.492088,283.0
15.935353,-11.833374,283.5
15.755131,-11.874225,284.0
16.22922,-11.4447775,284.5
15.583735,-11.735547,285.0
16.235937,-11.51961,285.5
15.556121,-11.720548,286.0
15.73091,-11.389423,286.5
16.055286,-11.573108,287.0
15.613834,-11.599751,287.5
15.682922,-11.800938,288.0
15.550672,-11.848427,288.5
16.271057,-11.829802,289.0
15.523162,-11.782217,289.5
16.337133,-11.813876,290.0
16.350609,-11.582881,290.5
16.120525,-11.747679,291.0
16.023079,-11.699534,291.5
15.126177,-12.440333,292.0
16.150446,-11.953347,292.5
16.145357,-11.888482,293.0
15.771368,-12.571229,293.5
15.991867,-12.257282,294.0
16.219666,-11.764761,294.5
16.394009,-11.57421,295.0
16.335766,-11.677114,295.5
16.184155,-11.908601,296.0
16.513374,-11.9997,296.5
16.359327,-12.058625,297.0
16.248137,-12.249748,297.5
15.3167,-12.68051,298.0
15.916953,-12.183164,298.5
16.021044,-12.195207,299.0
15.693066,-11.747316,299.5
15.0682335,-12.61734,300.0
15.311197,-12.772824,300.5
16.147741,-11.810469,301.0
16.157705,-12.361624,301.5
15.731476,-12.684895,302.0
16.45168,-12.085312,302.5
16.257847,-12.181232,303.0
16.161415,-12.179149,303.5
16.229445,-12.211121,304.0
15.448945,-13.162126,304.5
15.220899,-12.816774,305.0
15.532292,-12.700564,305.5
15.15708,-12.946642,306.0
15.589988,-12.774297,306.5
15.564617,-12.722397,307.0
15.652942,-12.736103,307.5
15.691832,-12.641669,308.0
15.803412,-12.512027,308.5
15.939474,-12.393464,309.0
15.834936,-12.549977,309.5
14.251872,-12.716222,310.0
14.290731,-12.45068,310.5
14.174812,-12.536133,311.0
15.031673,-11.954086,311.5
14.307875,-12.40953,312.0
14.606309,-12.259463,312.5
14.278005,-12.381813,313.0
14.248837,-12.396097,313.5
14.126622,-12.54446,314.0
14.214974,-12.442158,314.5
14.063007,-12.58301,315.0
14.136343,-12.796008,315.5
14.193085,-12.528796,316.0
14.109658,-12.53942,316.5
14.3115425,-12.486138,317.0
14.1848,-12.777156,317.5
14.094736,-12.6924305,318.0
14.177947,-12.940278,318.5
14.253689,-12.9299,319.0
14.313759,-13.031061,319.5
14.862231,-12.536311,320.0
14.805267,-12.661017,320.5
14.88581,-12.546451,321.0
14.735492,-12.678484,321.5
14.801427,-12.602314,322.0
14.693616,-12.652314,322.5
14.671081,-12.880736,323.0
14.664713,-12.838225,323.5
14.696573,-12.72758,324.0
14.853902,-12.823121,324.5
14.460725,-12.878011,325.0
14.912573,-12.773374,325.5
14.56142,-12.676791,326.0
14.533684,-12.710821,326.5
14.785733,-12.70268,327.0
14.551213,-12.731008,327.5
14.416527,-12.982336,328.0
14.635847,-13.029289,328.5
14.40129,-13.099593,329.0
15.100463,-12.705271,329.5
14.604223,-13.116617,330.0
14.501449,-13.194215,330.5
14.811733,-13.277582,331.0
14.710378,-13.280899,331.5
15.018398,-13.111625,332.0
15.16402,-13.198077,332.5
14.881745,-13.1389065,333.0
14.749426,-13.0103035,333.5
14.811859,-13.199372,334.0
14.74006,-13.383596,334.5
15.190545,-13.249288,335.0
15.237127,-12.943006,335.5
15.244667,-13.142899,336.0
15.366992,-12.92352,336.5
15.127398,-13.365111,337.0
15.367359,-13.370426,337.5
15.690899,-13.5786915,338.0
15.502244,-13.514978,338.5
15.805364,-13.821683,339.0
15.402506,-13.564783,339.5
16.21287,-14.182742,340.0
16.339338,-14.2255,340.5
16.456524,-14.380491,341.0
16.331057,-14.282728,341.5
16.460491,-14.505566,342.0
16.437653,-13.972175,342.5
16.396513,-14.224912,343.0
16.45482,-14.389926,343.5
16.58347,-14.371902,344.0
16.593039,-14.561997,344.5
16.4576,-14.454947,345.0
16.508615,-14.508657,345.5
16.472198,-14.357382,346.0
16.385075,-14.303514,346.5
16.631159,-14.542902,347.0
16.528755,-14.308943,347.5
16.475872,-14.385301,348.0
16.46438,-14.452396,348.5
16.444534,-14.443843,349.0
16.542103,-14.728871,349.5
16.675493,-14.74876,350.0
16.576584,-14.810158,350.5
16.664497,-14.711368,351.0
16.657516,-14.736865,351.5
16.51459,-14.657396,352.0
16.575201,-14.839283,352.5
16.548565,-14.607782,353.0
16.60328,-14.918395,353.5
16.65187,-14.877624,354.0
16.639324,-15.023124,354.5
16.68773,-14.964826,355.0
16.777184,-15.502272,355.5
16.821793,-15.758115,356.0
16.836084,-15.721715,356.5
16.90278,-16.34527,357.0
16.91822,-16.241428,357.5
16.876627,-16.299341,358.0
16.870483,-16.227152,358.5
16.968346,-16.298477,359.0
16.852875,-16.208475,359.5
16.7715,-16.503292,360.0
16.82896,-16.49094,360.5
16.8246,-16.492216,361.0
16.797264,-16.532726,361.5
16.851452,-16.425764,362.0
16.814838,-16.633009,362.5
16.799858,-16.653358,363.0
16.862658,-16.67564,363.5
16.848116,-16.635052,364.0
16.882467,-16.489506,364.5
16.869434,-16.631493,365.0
16.926466,-16.648592,365.5
16.956297,-16.646955,366.0
16.867805,-16.60541,366.5
16.9961,-16.496683,367.0
16.939758,-16.575336,367.5
16.942963,-16.7534,368.0
17.00447,-16.7391,368.5
16.904112,-16.690794,369.0
16.887867,-16.678038,369.5
9.89385,-11.798691,370.0
9.887397,-11.84873,370.5
9.808274,-11.742057,371.0
9.829861,-11.725457,371.5
9.845019,-11.73466,372.0
9.895899,-11.80739,372.5
9.814191,-11.753964,373.0
9.862251,-11.753025,373.5
9.926946,-11.825889,374.0
9.850238,-11.746522,374.5
9.920425,-11.811835,375.0
9.750854,-11.675871,375.5
9.76511,-11.742606,376.0
9.845378,-11.679772,376.5
9.811268,-11.638718,377.0
9.750789,-11.667708,377.5
9.810475,-11.689433,378.0
9.729396,-11.6301985,378.5
9.862282,-11.614273,379.0
9.797129,-11.6956625,379.5
-0.9041453,-21.073711,380.0
-0.85651827,-21.122957,380.5
-0.89553165,-21.083904,381.0
-0.8275011,-21.152079,381.5
-0.92049265,-21.05877,382.0
-0.81309927,-21.16427,382.5
-0.8615722,-21.118011,383.0
-0.7867084,-21.192879,383.5
-0.86985755,-21.10975,384.0
-0.8856751,-21.093931,384.5
-0.951269,-21.028532,385.0
-0.8335325,-21.146141,385.5
-0.9039042,-21.075764,386.0
-0.884956,-21.093615,386.5
-0.9566791,-21.023104,387.0
-0.86784554,-21.11191,387.5
-0.84175736,-21.137993,388.0
-0.87073123,-21.109129,388.5
-0.89979464,-21.079945,389.0
-1.0157596,-20.964184,389.5
