chain,n_clusters,silhouette_score
0,2,0.7989181876182556
0,3,0.5683684349060059
0,4,0.4711857736110687
0,5,0.3987163305282593
0,6,0.41651660203933716
0,7,0.4402003288269043
0,8,0.4304119348526001
0,9,0.4170115292072296
0,10,0.4165344834327698
1,2,0.8225739002227783
1,3,0.7809502482414246
1,4,0.5611864328384399
1,5,0.47760531306266785
1,6,0.4843454360961914
1,7,0.4439396262168884
1,8,0.4652986228466034
1,9,0.4675433039665222
1,10,0.47670507431030273
2,2,0.5924668312072754
2,3,0.5756253600120544
2,4,0.5350768566131592
2,5,0.5300074815750122
2,6,0.45338717103004456
2,7,0.47078102827072144
2,8,0.45814248919487
2,9,0.4262271821498871
2,10,0.40133997797966003
3,2,0.8681955337524414
3,3,0.8437683582305908
3,4,0.60087651014328
3,5,0.6000097990036011
3,6,0.5214546918869019
3,7,0.5150129199028015
3,8,0.49409380555152893
3,9,0.5054612755775452
3,10,0.5059720277786255
4,2,0.8907918334007263
4,3,0.7428720593452454
4,4,0.6108033657073975
4,5,0.62894606590271
4,6,0.5074639320373535
4,7,0.4965774714946747
4,8,0.44106754660606384
4,9,0.45633193850517273
4,10,0.46210184693336487
5,2,0.6824145913124084
5,3,0.43892818689346313
5,4,0.48020461201667786
5,5,0.42469799518585205
5,6,0.4693875312805176
5,7,0.451492577791214
5,8,0.42277711629867554
5,9,0.39208924770355225
5,10,0.3797000050544739
6,2,0.5376289486885071
6,3,0.6771470904350281
6,4,0.6579647660255432
6,5,0.6757640838623047
6,6,0.6200677156448364
6,7,0.5231422781944275
6,8,0.48846492171287537
6,9,0.4830425977706909
6,10,0.47771334648132324
7,2,0.6574063897132874
7,3,0.636215329170227
7,4,0.4765533208847046
7,5,0.4498124420642853
7,6,0.4217294752597809
7,7,0.4071764051914215
7,8,0.4317328929901123
7,9,0.42641398310661316
7,10,0.4389927089214325
8,2,0.9585226774215698
8,3,0.6573134064674377
8,4,0.48582446575164795
8,5,0.4756212830543518
8,6,0.5106697678565979
8,7,0.4748908281326294
8,8,0.47583118081092834
8,9,0.49468129873275757
8,10,0.4982316493988037
9,2,0.7822737097740173
9,3,0.8293483257293701
9,4,0.6125056743621826
9,5,0.616718590259552
9,6,0.6159545183181763
9,7,0.6020420789718628
9,8,0.6132190823554993
9,9,0.5667643547058105
9,10,0.5949323177337646
10,2,0.6042993664741516
10,3,0.5250542759895325
10,4,0.4378387928009033
10,5,0.42460164427757263
10,6,0.3774986267089844
10,7,0.3959113657474518
10,8,0.4181734025478363
10,9,0.42194288969039917
10,10,0.43517863750457764
11,2,0.6854627132415771
11,3,0.6551793217658997
11,4,0.582503080368042
11,5,0.4928511679172516
11,6,0.4558733105659485
11,7,0.4069504737854004
11,8,0.3903152644634247
11,9,0.39475980401039124
11,10,0.4128701686859131
12,2,0.6731748580932617
12,3,0.7392667531967163
12,4,0.820268452167511
12,5,0.8505421280860901
12,6,0.8472663760185242
12,7,0.8430202007293701
12,8,0.711161732673645
12,9,0.7167736291885376
12,10,0.655270516872406
13,2,0.5895452499389648
13,3,0.5359646081924438
13,4,0.4970088601112366
13,5,0.5349583029747009
13,6,0.5220804214477539
13,7,0.5383085608482361
13,8,0.5186697244644165
13,9,0.49564823508262634
13,10,0.4973386824131012
14,2,0.8366422653198242
14,3,0.498315691947937
14,4,0.4611169397830963
14,5,0.4582873582839966
14,6,0.4766988456249237
14,7,0.4608796536922455
14,8,0.42081013321876526
14,9,0.4088650345802307
14,10,0.40541553497314453
15,2,0.8644277453422546
15,3,0.725788414478302
15,4,0.6284136176109314
15,5,0.6526008248329163
15,6,0.6633294820785522
15,7,0.643318235874176
15,8,0.6361660361289978
15,9,0.6667392253875732
15,10,0.666965901851654
16,2,0.795568585395813
16,3,0.8247600793838501
16,4,0.5183334946632385
16,5,0.5081065893173218
16,6,0.477542519569397
16,7,0.4811566472053528
16,8,0.4973469078540802
16,9,0.4779037535190582
16,10,0.45717647671699524
17,2,0.640159547328949
17,3,0.47122690081596375
17,4,0.4487680494785309
17,5,0.4249292016029358
17,6,0.4295097291469574
17,7,0.39141687750816345
17,8,0.37532228231430054
17,9,0.38714370131492615
17,10,0.37949302792549133
18,2,0.8121587634086609
18,3,0.902826726436615
18,4,0.9053971171379089
18,5,0.6895778775215149
18,6,0.671739935874939
18,7,0.6609363555908203
18,8,0.6400994062423706
18,9,0.5460896492004395
18,10,0.5755463242530823
19,2,0.8525663018226624
19,3,0.7647556662559509
19,4,0.6829386949539185
19,5,0.5733218193054199
19,6,0.47567394375801086
19,7,0.4472242295742035
19,8,0.42301568388938904
19,9,0.4438179135322571
19,10,0.4569615423679352
20,2,0.6930810213088989
20,3,0.8429245948791504
20,4,0.8282488584518433
20,5,0.8220155835151672
20,6,0.8035376071929932
20,7,0.6358689665794373
20,8,0.6371852159500122
20,9,0.6721523404121399
20,10,0.6666558384895325
21,2,0.8452204465866089
21,3,0.846035897731781
21,4,0.7479871511459351
21,5,0.7285888195037842
21,6,0.5661571025848389
21,7,0.5793196558952332
21,8,0.590282142162323
21,9,0.5642256140708923
21,10,0.5482162237167358
22,2,0.4416913688182831
22,3,0.43606919050216675
22,4,0.431572288274765
22,5,0.4512842893600464
22,6,0.4331134855747223
22,7,0.4467323422431946
22,8,0.4542974531650543
22,9,0.4138532280921936
22,10,0.4140090048313141
23,2,0.7572746872901917
23,3,0.7563926577568054
23,4,0.5984891057014465
23,5,0.5469412207603455
23,6,0.4952210783958435
23,7,0.5026962161064148
23,8,0.49184855818748474
23,9,0.4991309344768524
23,10,0.4623185694217682
24,2,0.6582279801368713
24,3,0.7445059418678284
24,4,0.7537822723388672
24,5,0.7028488516807556
24,6,0.5905175805091858
24,7,0.6155895590782166
24,8,0.6346341371536255
24,9,0.6376228928565979
24,10,0.6179587244987488
