chain,n_clusters,silhouette_score
0,2,0.7075756192207336
0,3,0.8308544754981995
0,4,0.8314496278762817
0,5,0.8387999534606934
0,6,0.8181180357933044
0,7,0.7352125644683838
0,8,0.7356389164924622
0,9,0.7126918435096741
0,10,0.6714550852775574
1,2,0.6081698536872864
1,3,0.651942789554596
1,4,0.7597378492355347
1,5,0.7843397259712219
1,6,0.7634271383285522
1,7,0.7447769641876221
1,8,0.7733337879180908
1,9,0.6893813014030457
1,10,0.6899061799049377
2,2,0.7271869778633118
2,3,0.7203273177146912
2,4,0.8225022554397583
2,5,0.8235714435577393
2,6,0.8445871472358704
2,7,0.6816197037696838
2,8,0.6790742874145508
2,9,0.6329131126403809
2,10,0.6191039681434631
3,2,0.8365440368652344
3,3,0.8106873035430908
3,4,0.8002581000328064
3,5,0.7490622401237488
3,6,0.7663844227790833
3,7,0.7944271564483643
3,8,0.6627863645553589
3,9,0.6645154356956482
3,10,0.6119373440742493
4,2,0.8116913437843323
4,3,0.7452756762504578
4,4,0.7208845615386963
4,5,0.7236219644546509
4,6,0.7145990133285522
4,7,0.6002438068389893
4,8,0.6226859092712402
4,9,0.6641170382499695
4,10,0.6859346032142639
5,2,0.6540500521659851
5,3,0.69240403175354
5,4,0.7782090902328491
5,5,0.7833795547485352
5,6,0.7950731515884399
5,7,0.8218547701835632
5,8,0.8077646493911743
5,9,0.8076263070106506
5,10,0.7774896025657654
6,2,0.7681385278701782
6,3,0.5891252160072327
6,4,0.6334590315818787
6,5,0.723507285118103
6,6,0.7328811287879944
6,7,0.7395105957984924
6,8,0.7054424285888672
6,9,0.7193063497543335
6,10,0.7293804883956909
7,2,0.6583621501922607
7,3,0.6187229752540588
7,4,0.6642001867294312
7,5,0.646462619304657
7,6,0.7081980109214783
7,7,0.7728450298309326
7,8,0.8000304698944092
7,9,0.819793164730072
7,10,0.7795323729515076
8,2,0.6293235421180725
8,3,0.7613067626953125
8,4,0.8532682061195374
8,5,0.8454286456108093
8,6,0.7112905383110046
8,7,0.5816504955291748
8,8,0.6055326461791992
8,9,0.6288456320762634
8,10,0.6079769730567932
9,2,0.5618560910224915
9,3,0.6269630789756775
9,4,0.6876631379127502
9,5,0.7255634665489197
9,6,0.766265869140625
9,7,0.7911337614059448
9,8,0.8400443196296692
9,9,0.8323232531547546
9,10,0.7790728211402893
10,2,0.6786085963249207
10,3,0.8714589476585388
10,4,0.8889158368110657
10,5,0.8114413022994995
10,6,0.8030852675437927
10,7,0.8334974050521851
10,8,0.8227137923240662
10,9,0.8278563618659973
10,10,0.604275107383728
11,2,0.8394706845283508
11,3,0.7690430879592896
11,4,0.7957460284233093
11,5,0.8205417394638062
11,6,0.8484610915184021
11,7,0.8411718010902405
11,8,0.6020951867103577
11,9,0.5938095450401306
11,10,0.598936140537262
12,2,0.6907651424407959
12,3,0.767012357711792
12,4,0.7989434003829956
12,5,0.8314539194107056
12,6,0.8166224360466003
12,7,0.8012199997901917
12,8,0.5980470180511475
12,9,0.5898900628089905
12,10,0.5761778950691223
13,2,0.8620973825454712
13,3,0.8209643959999084
13,4,0.7887210845947266
13,5,0.5520885586738586
13,6,0.5641278624534607
13,7,0.6058676242828369
13,8,0.6127843260765076
13,9,0.6048311591148376
13,10,0.6009361743927002
14,2,0.8609704375267029
14,3,0.8201349973678589
14,4,0.8164829611778259
14,5,0.8493133783340454
14,6,0.8434705138206482
14,7,0.7020682096481323
14,8,0.6666734218597412
14,9,0.6541472673416138
14,10,0.6850873231887817
