temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
200.0,3.442389,3.228324,4,0,0,glassy
200.5,3.6474488,3.2888157,4,0,0,glassy
201.0,3.6033735,3.4317417,4,0,0,glassy
201.5,3.6510754,3.407893,4,0,0,glassy
202.0,3.909224,3.200891,4,0,0,glassy
202.5,3.8197277,3.2809868,4,0,0,glassy
203.0,3.8576572,3.1943908,4,0,0,glassy
203.5,3.9771814,3.1522808,4,0,0,glassy
204.0,3.8299375,3.0703187,4,0,0,glassy
204.5,3.7335446,3.1547725,4,0,0,glassy
205.0,3.8669398,3.147461,4,0,0,glassy
205.5,3.617288,3.0377688,4,0,0,glassy
206.0,3.6326811,2.9089513,4,0,0,glassy
206.5,3.5438588,3.143636,4,0,0,glassy
207.0,3.275931,3.0425127,4,0,0,glassy
207.5,3.3415475,3.1952105,4,0,0,glassy
208.0,3.2870255,3.379497,4,0,0,glassy
208.5,3.328865,3.0072927,4,0,0,glassy
209.0,3.5516202,3.553608,4,0,0,glassy
209.5,3.7163112,3.4606903,4,0,0,glassy
210.0,2.9588253,3.9996994,4,0,0,glassy
210.5,3.017359,4.027757,4,0,0,glassy
211.0,2.9499073,4.0034294,4,0,0,glassy
211.5,3.0231035,3.4732864,4,0,0,glassy
212.0,3.118466,3.9648685,4,0,0,glassy
212.5,2.9720979,4.006345,4,0,0,glassy
213.0,3.125273,3.9754415,4,0,0,glassy
213.5,2.8398387,3.7044835,4,0,0,glassy
214.0,2.914404,3.642257,4,0,0,glassy
214.5,2.796525,3.7877297,4,0,0,glassy
215.0,3.05743,3.5454488,4,0,0,glassy
215.5,2.7600942,3.6441522,4,0,0,glassy
216.0,2.867934,3.8142152,4,0,0,glassy
216.5,2.9162748,3.7115436,4,0,0,glassy
217.0,2.9363441,3.8027303,4,0,0,glassy
217.5,2.8156853,3.877102,4,0,0,glassy
218.0,2.6654632,3.6110926,4,0,0,glassy
218.5,2.8457704,3.9532454,4,0,0,glassy
219.0,2.9285574,3.9637692,4,0,0,glassy
219.5,3.3713326,3.6358302,4,0,0,glassy
220.0,3.5955281,3.2808163,4,0,0,glassy
220.5,3.4414246,3.132339,4,0,0,glassy
221.0,3.453331,3.5820503,4,0,0,glassy
221.5,3.4716933,3.6246295,4,0,0,glassy
222.0,3.589671,3.3926754,4,0,0,glassy
222.5,2.9240475,3.3121543,4,0,0,glassy
223.0,3.525752,3.6141098,4,0,0,glassy
223.5,3.7751963,3.6538417,4,0,0,glassy
224.0,3.6911788,3.873196,4,0,0,glassy
224.5,3.9519365,3.8119628,4,0,0,glassy
225.0,3.9418414,3.8582766,4,0,0,glassy
225.5,3.9800494,3.7988474,4,0,0,glassy
226.0,3.6233873,3.9870622,4,0,0,glassy
226.5,3.5743678,3.9667168,4,0,0,glassy
227.0,3.9702094,3.694517,4,0,0,glassy
227.5,3.7211907,3.9880948,4,0,0,glassy
228.0,3.8137188,3.7233067,4,0,0,glassy
228.5,3.733077,3.9925492,4,0,0,glassy
229.0,3.474935,4.0503354,4,0,0,glassy
229.5,3.3674395,3.9658473,4,0,0,glassy
230.0,4.0410643,3.3736908,4,0,0,glassy
230.5,2.459073,2.9623442,4,0,0,glassy
231.0,2.3338852,3.1024868,4,0,0,glassy
231.5,2.2614305,3.1285996,4,0,0,glassy
232.0,2.2151613,3.0569174,4,0,0,glassy
232.5,2.3147707,3.2463422,4,0,0,glassy
233.0,2.3902712,3.529274,4,0,0,glassy
233.5,3.4384727,3.8300438,4,0,0,glassy
234.0,2.1740391,3.0952835,4,0,0,glassy
234.5,2.2384944,3.3369339,4,0,0,glassy
235.0,3.4677694,3.6851938,4,0,0,glassy
235.5,3.361858,3.8639548,4,0,0,glassy
236.0,2.1895773,3.1635685,4,0,0,glassy
236.5,2.1259189,3.3601086,4,0,0,glassy
237.0,2.4713485,3.6375897,4,0,0,glassy
237.5,2.9212081,3.6297166,4,0,0,glassy
238.0,2.9662492,3.5493033,4,0,0,glassy
238.5,2.3748536,3.0964859,4,0,0,glassy
239.0,2.3847764,3.1740372,4,0,0,glassy
239.5,2.2518773,3.2774384,4,0,0,glassy
240.0,2.3277068,1.6491313,4,0,0,glassy
240.5,2.2055733,1.8526483,4,0,0,glassy
241.0,2.1131802,2.096059,4,0,0,glassy
241.5,2.2100031,2.031967,4,0,0,glassy
242.0,2.228911,2.1052015,4,0,0,glassy
242.5,2.9194276,3.3332107,4,0,0,glassy
243.0,2.4691644,1.5678213,4,0,0,glassy
243.5,2.3639252,2.117891,4,0,0,glassy
244.0,2.2776473,1.8432726,4,0,0,glassy
244.5,2.6452298,2.4721963,4,0,0,glassy
245.0,2.3397346,1.9161475,4,0,0,glassy
245.5,2.7563782,2.0021687,4,0,0,glassy
246.0,2.3232327,2.267554,4,0,0,glassy
246.5,2.2342033,1.7113279,4,0,0,glassy
247.0,2.1212208,1.9799857,4,0,0,glassy
247.5,2.082384,1.9119014,4,0,0,glassy
248.0,2.067618,1.8290967,4,0,0,glassy
248.5,2.033342,1.6785942,4,0,0,glassy
249.0,2.0607913,1.9616096,4,0,0,glassy
249.5,2.1969235,1.6041355,4,0,0,glassy
250.0,2.2961235,1.6717206,4,0,0,glassy
250.5,2.313272,2.0572383,4,0,0,glassy
251.0,3.0546346,2.5213332,4,0,0,glassy
251.5,3.3132393,2.1022105,4,0,0,glassy
252.0,3.16666,2.2808683,4,0,0,glassy
252.5,3.1704597,1.7603116,4,0,0,glassy
253.0,2.1876423,2.7792647,4,0,0,glassy
253.5,2.1827843,2.678602,4,0,0,glassy
254.0,3.4509637,2.1212437,4,0,0,glassy
254.5,3.4947357,2.490958,4,0,0,glassy
255.0,3.24148,1.9437957,4,0,0,glassy
255.5,3.5900464,1.6466635,4,0,0,glassy
256.0,2.860347,1.7000268,4,0,0,glassy
256.5,3.3538015,2.1045275,4,0,0,glassy
257.0,2.924595,1.600974,4,0,0,glassy
257.5,3.1277268,1.5630502,4,0,0,glassy
258.0,3.1828876,1.524973,4,0,0,glassy
258.5,3.0771391,1.664425,4,0,0,glassy
259.0,3.1791754,1.7276366,4,0,0,glassy
259.5,3.4216428,1.7363127,4,0,0,glassy
260.0,3.3736615,1.6183517,4,0,0,glassy
260.5,3.4342852,1.5768937,4,0,0,glassy
261.0,3.5732322,1.7087388,4,0,0,glassy
