chain,n_clusters,silhouette_score
0,2,0.9418982863426208
0,3,0.7893869876861572
0,4,0.8033890128135681
0,5,0.8233102560043335
0,6,0.5133854746818542
0,7,0.5790377855300903
0,8,0.5681794881820679
0,9,0.5581201314926147
0,10,0.5591500997543335
1,2,0.9228830337524414
1,3,0.8421003222465515
1,4,0.891489565372467
1,5,0.793302059173584
1,6,0.8135309219360352
1,7,0.783208429813385
1,8,0.8105717301368713
1,9,0.6162651777267456
1,10,0.6267808079719543
2,2,0.9477214217185974
2,3,0.8365210890769958
2,4,0.8338170647621155
2,5,0.8520093560218811
2,6,0.5230079293251038
2,7,0.4756573736667633
2,8,0.4663005769252777
2,9,0.48374277353286743
2,10,0.45932164788246155
3,2,0.820512592792511
3,3,0.8396596908569336
3,4,0.7872320413589478
3,5,0.7439417243003845
3,6,0.693577229976654
3,7,0.6983664035797119
3,8,0.6826408505439758
3,9,0.6882221698760986
3,10,0.5923945307731628
4,2,0.7016579508781433
4,3,0.7762093544006348
4,4,0.7729173302650452
4,5,0.770785927772522
4,6,0.707419216632843
4,7,0.720704972743988
4,8,0.7137807607650757
4,9,0.6987723708152771
4,10,0.6873074769973755
5,2,0.7347382307052612
5,3,0.8077027797698975
5,4,0.8799445629119873
5,5,0.8359975814819336
5,6,0.8275699615478516
5,7,0.8378397226333618
5,8,0.8553970456123352
5,9,0.6812797784805298
5,10,0.6416087746620178
6,2,0.9146308302879333
6,3,0.8939552307128906
6,4,0.8389860987663269
6,5,0.8677541613578796
6,6,0.4753965437412262
6,7,0.52696293592453
6,8,0.5392107963562012
6,9,0.5454624891281128
6,10,0.5148804187774658
7,2,0.6120929718017578
7,3,0.731315553188324
7,4,0.7975786924362183
7,5,0.834453284740448
7,6,0.8607943654060364
7,7,0.6395236253738403
7,8,0.6652202606201172
7,9,0.6381263732910156
7,10,0.6238200068473816
8,2,0.7923818826675415
8,3,0.8018292188644409
8,4,0.8266717791557312
8,5,0.8268205523490906
8,6,0.8563948273658752
8,7,0.787147045135498
8,8,0.8314520120620728
8,9,0.805597186088562
8,10,0.8012644052505493
9,2,0.6713892817497253
9,3,0.8279818296432495
9,4,0.7689418196678162
9,5,0.737738311290741
9,6,0.7636851072311401
9,7,0.7450690269470215
9,8,0.763372004032135
9,9,0.7909923791885376
9,10,0.7070077657699585
10,2,0.8468125462532043
10,3,0.8125706315040588
10,4,0.8595409393310547
10,5,0.9123496413230896
10,6,0.8717297911643982
10,7,0.7211129069328308
10,8,0.7206582427024841
10,9,0.7383272647857666
10,10,0.6566997766494751
11,2,0.8788654208183289
11,3,0.8223499655723572
11,4,0.6429762840270996
11,5,0.6290137767791748
11,6,0.6344287991523743
11,7,0.5736711621284485
11,8,0.5725842118263245
11,9,0.570080578327179
11,10,0.5597297549247742
12,2,0.9285696744918823
12,3,0.8269889950752258
12,4,0.5991663932800293
12,5,0.611334502696991
12,6,0.6191706657409668
12,7,0.4604225158691406
12,8,0.4850114583969116
12,9,0.49695706367492676
