temp,UMAP1,UMAP2,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Grid_X,Grid_Y,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
200.0,29.869818,20.891336,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
200.5,29.423166,21.147352,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
201.0,29.372921,21.139378,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
201.5,29.727795,21.199217,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
202.0,29.15033,21.001951,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
202.5,29.8103,20.69705,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
203.0,29.875307,21.062521,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
203.5,29.44246,21.173334,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
204.0,29.804024,21.155834,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
204.5,29.32862,20.734913,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
205.0,29.580542,20.940334,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
205.5,29.576843,20.981264,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
206.0,29.00201,20.784029,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
206.5,29.466473,20.607035,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
207.0,29.567595,21.223932,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
207.5,29.670372,21.136229,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
208.0,29.578705,20.758123,1,1,3,3,3,1,1,1,0,2,2,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
208.5,29.652319,19.825165,1,1,3,3,3,1,1,1,0,2,1,rubbery,rubbery,rubbery,rubbery,rubbery,rubbery,glassy,glassy,glassy
