temp,UMAP1,UMAP2,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Grid_X,Grid_Y,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
200.0,43.11695,29.503832,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
200.5,42.83359,28.557322,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.0,43.346115,28.84181,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.5,42.69218,28.409512,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.0,43.24986,28.774178,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.5,42.810062,28.92801,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.0,42.90275,28.501587,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.5,42.61617,28.373684,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.0,43.006527,28.39689,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.5,42.76011,28.963924,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.0,42.58079,28.659716,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.5,42.991714,28.972305,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.0,42.696884,28.973705,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.5,42.797802,28.86896,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.0,42.602074,28.116983,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.5,42.661667,28.519135,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.0,42.32675,29.163029,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.5,43.09837,29.319836,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.0,42.677776,29.233002,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.5,42.39069,28.42842,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.0,42.7469,28.217724,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.5,42.591427,28.977825,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
211.0,43.21914,29.023726,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
211.5,42.98019,29.412975,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.0,43.222717,29.312883,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.5,43.940514,28.649164,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
213.0,43.566742,29.137922,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
213.5,42.659065,28.51431,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.0,43.49618,28.975546,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.5,43.689053,28.576506,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
215.0,42.787884,29.516035,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
215.5,43.19267,29.614233,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
216.0,43.429924,29.493675,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
216.5,42.801395,29.54914,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
217.0,42.193733,28.674084,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
217.5,42.871162,29.430098,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
218.0,42.82182,29.250895,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
218.5,43.44142,29.166437,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
219.0,42.700634,28.941608,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
219.5,43.619637,29.316393,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
220.0,42.896946,29.099287,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
220.5,43.802055,29.000776,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
221.0,43.43034,28.572966,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
221.5,43.296898,29.143251,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
222.0,42.51733,28.226305,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
222.5,43.208927,28.588202,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
223.0,42.554916,28.14876,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
223.5,42.47984,29.449224,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
224.0,42.366272,29.369583,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
224.5,42.284286,28.564426,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
225.0,43.652092,29.396887,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
225.5,42.743565,28.219847,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
226.0,43.11671,28.774948,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
226.5,43.19531,29.220255,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
227.0,43.10712,29.035551,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
227.5,42.471123,29.326193,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
228.0,43.17431,28.807985,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
228.5,43.4768,29.348494,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
229.0,42.717064,29.670328,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
229.5,42.853123,29.069447,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
230.0,43.519737,27.906334,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
230.5,42.55982,28.3289,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
231.0,42.92877,28.630537,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
231.5,43.60895,28.2624,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
232.0,42.633976,29.263115,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
232.5,43.585068,28.676174,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
233.0,42.26457,28.432583,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
233.5,42.504932,29.536076,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
234.0,42.352898,28.331886,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
234.5,42.46538,28.63067,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
235.0,42.098763,28.51786,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
235.5,42.182095,28.800406,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
236.0,42.534073,29.239697,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
236.5,42.923573,28.594608,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
237.0,42.707645,28.912191,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
237.5,43.368668,29.668234,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
238.0,42.518402,29.204565,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
238.5,42.566257,29.479572,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
239.0,42.959698,29.413383,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
239.5,42.306763,29.150875,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
240.0,42.429432,29.245682,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
240.5,42.106335,28.543089,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
241.0,42.45412,28.140482,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
241.5,43.655678,29.016088,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
242.0,43.3631,29.268286,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
242.5,43.128178,28.462002,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
243.0,42.97787,28.970407,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
243.5,42.625065,28.030642,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
244.0,43.738884,28.954405,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
244.5,43.490997,29.002932,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
245.0,43.556335,28.73928,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
245.5,42.54662,28.629204,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
246.0,42.129307,28.752144,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
246.5,43.349815,28.73202,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
247.0,42.39165,28.604912,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
247.5,42.405216,28.78529,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
248.0,43.218483,29.695206,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
248.5,42.3464,28.318317,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
249.0,42.443844,28.011658,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
249.5,43.334667,29.228636,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
250.0,43.84082,29.415977,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
250.5,43.413273,29.43735,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
251.0,42.348927,29.028654,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
251.5,42.576485,28.384033,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
252.0,42.56491,28.884733,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
252.5,42.359547,29.200953,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
253.0,43.453087,28.708462,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
253.5,43.015892,29.451149,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
254.0,42.78316,28.886745,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
254.5,42.21758,28.891327,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
255.0,42.516876,29.027573,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
255.5,43.224247,29.5586,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
256.0,43.06811,28.499664,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
256.5,43.677532,28.740423,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
257.0,42.659195,29.23687,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
257.5,42.862087,27.876465,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
258.0,43.09114,29.128763,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
258.5,43.995323,28.992214,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
259.0,42.631382,28.479265,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
259.5,42.059677,28.439241,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
260.0,42.842007,29.517199,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
260.5,43.0102,28.455883,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
261.0,42.809063,28.325512,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
261.5,43.720917,29.485445,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
262.0,43.024113,28.173225,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
262.5,43.99668,28.451319,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
263.0,42.390568,29.060984,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
263.5,44.05394,28.092363,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
264.0,43.32303,29.6612,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
264.5,42.066124,28.23616,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
265.0,43.712555,28.667355,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
265.5,43.498386,28.374277,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
266.0,43.777508,28.247005,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
266.5,42.836334,28.15694,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
267.0,43.78715,28.706072,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
267.5,43.601215,28.355957,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
268.0,43.156303,28.658758,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
268.5,44.18924,28.099596,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
269.0,42.960854,28.818506,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
269.5,44.115265,28.75112,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
270.0,43.935146,28.025969,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
270.5,43.915386,28.442883,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
271.0,43.781002,28.916874,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
271.5,44.090984,28.456263,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
272.0,44.204407,28.36756,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
272.5,44.241714,28.098875,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
273.0,44.29777,28.034859,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
273.5,43.407166,28.973604,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
274.0,43.184937,28.163502,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
274.5,43.61074,29.42677,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
275.0,44.12715,29.001907,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
275.5,43.20122,29.740263,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
276.0,43.501476,28.357178,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
276.5,43.76462,29.178717,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
277.0,43.142876,28.197332,1,1,1,1,1,1,1,1,0,4,2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
