temp,UMAP1,UMAP2,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Grid_X,Grid_Y,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
200.0,-1.5937048,8.099285,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
200.5,-1.8419518,8.529207,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.0,-1.8263047,8.684338,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.5,-2.1376944,8.63777,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.0,-1.6176758,8.649231,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.5,-1.7739427,8.204349,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.0,-2.2365055,8.653186,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.5,-1.3974571,8.088744,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.0,-1.6017983,8.667773,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.5,-1.8668228,8.670125,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.0,-1.4796573,8.775274,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.5,-1.9414098,8.929509,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.0,-1.458362,8.30743,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.5,-1.7590985,8.84861,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.0,-2.1967502,8.513917,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.5,-2.0277693,8.295732,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.0,-1.8413501,8.93799,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.5,-2.2243564,8.368958,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.0,-1.7046462,8.631481,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.5,-1.1344063,8.705885,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.0,-1.4209617,9.095751,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.5,-2.0283413,8.367478,1,0,0,4,4,5,4,1,0,-1,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
