temp,UMAP1,UMAP2,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Grid_X,Grid_Y,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
200.0,2.4443064,1.3720078,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
200.5,2.373413,1.2950658,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.0,2.6848438,1.5652637,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.5,2.545805,1.0729446,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.0,2.4211318,1.2112695,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.5,2.9074748,0.8804047,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.0,0.9845628,1.3089967,1,0,1,0,0,1,0,8,8,0,0,glassy,glassy,glassy,glassy,rubbery,rubbery,rubbery,rubbery,rubbery
203.5,2.3147774,1.2776793,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.0,2.0411897,0.7526793,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.5,2.201723,1.1129647,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.0,2.7899778,0.74857086,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.5,2.9042876,0.9032019,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.0,2.3765924,1.594643,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.5,2.124189,1.4493642,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.0,2.0656419,1.5373219,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.5,2.908798,1.3379898,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.0,2.9640265,1.223667,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.5,2.7787242,1.2102709,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.0,2.6582353,0.7228915,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.5,2.8989673,1.2679299,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.0,2.2390618,1.2838835,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.5,2.4729595,1.0927814,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
211.0,2.5278547,1.2168417,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
211.5,2.772955,1.3167326,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.0,2.404671,1.3008218,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.5,3.0571728,0.925945,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
213.0,2.5652466,1.7960377,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
213.5,2.8710706,0.95462805,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.0,1.8979279,1.4647707,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.5,2.3501396,0.93724614,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
215.0,2.6807158,1.4730989,1,0,1,0,5,4,4,3,3,0,0,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
