temp,UMAP1,UMAP2,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Grid_X,Grid_Y,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
200.0,-8.248527,-9.547041,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
200.5,-8.173611,-9.675994,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.0,-8.173581,-9.526889,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.5,-8.399941,-9.457115,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.0,-8.234761,-9.506365,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.5,-8.299719,-9.482906,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.0,-8.321151,-9.393855,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.5,-8.290278,-9.526787,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.0,-7.963041,-9.69981,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
204.5,-8.280414,-9.464534,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.0,-7.773086,-9.527516,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.5,-8.130212,-9.408714,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.0,-8.303336,-9.555252,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.5,-8.112948,-9.419425,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.0,-8.374527,-9.510213,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.5,-8.419676,-9.682661,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.0,-8.390026,-9.678708,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.5,-8.489724,-9.646286,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.0,-8.441207,-9.604726,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.5,-8.121427,-9.210628,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.0,-8.38684,-9.35013,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.5,-7.622573,-9.281941,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
211.0,-7.609096,-9.131519,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
211.5,-7.2591963,-9.323372,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.0,-6.963654,-8.967887,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.5,-8.0336075,-9.352095,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
213.0,-7.240534,-9.178218,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
213.5,-7.087565,-8.87664,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.0,-6.8901687,-8.849866,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.5,-7.1397047,-8.797831,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
215.0,-6.911162,-8.936988,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
215.5,-6.73138,-8.779203,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
216.0,-6.773581,-8.755038,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
216.5,-6.639055,-8.633611,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
217.0,-7.2379622,-8.70012,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
217.5,-7.0788093,-8.774584,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
218.0,-6.902236,-8.725449,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
218.5,-7.082521,-8.613709,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
219.0,-7.011585,-8.715252,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
219.5,-7.2785215,-8.573419,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
220.0,-5.4927635,-8.868528,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
220.5,-7.4331436,-9.762878,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
221.0,-6.9595866,-10.417509,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
221.5,-7.520722,-10.161574,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
222.0,-7.047162,-10.410901,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
222.5,-7.286149,-9.940133,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
223.0,-7.0092545,-10.440645,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
223.5,-7.19306,-10.160366,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
224.0,-6.9167223,-9.30492,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
224.5,-6.5671725,-9.883014,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
225.0,-7.9146357,-9.327832,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
225.5,-7.4533296,-9.364532,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
226.0,-7.032734,-9.246376,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
226.5,-7.097358,-9.384433,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
227.0,-7.135364,-9.264556,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
227.5,-6.768275,-9.166785,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
228.0,-7.56267,-9.068192,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
228.5,-6.6435843,-9.491925,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
229.0,-7.0944996,-9.095729,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
229.5,-6.979047,-10.151933,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
230.0,-7.3351655,-10.118239,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
230.5,-7.0977826,-8.961862,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
231.0,-6.831252,-9.286449,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
231.5,-7.13798,-10.272101,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
232.0,-7.507159,-10.49762,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
232.5,-7.492671,-10.229115,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
233.0,-6.980844,-10.50575,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
233.5,-7.528283,-10.149612,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
234.0,-7.514936,-10.168811,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
234.5,-7.251098,-8.917746,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
235.0,-6.495718,-9.247779,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
235.5,-5.698449,-8.843439,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
236.0,-7.3496027,-8.780889,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
236.5,-6.564308,-8.870853,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
237.0,-6.8691072,-9.049671,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
237.5,-6.6947956,-8.912924,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
238.0,-7.047971,-8.787679,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
238.5,-6.9959335,-9.260913,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
239.0,-6.41427,-9.4481,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
239.5,-5.818259,-9.646084,0,2,2,0,0,2,2,0,9,-1,-1,glassy,glassy,glassy,glassy,rubbery,rubbery,rubbery,rubbery,rubbery
240.0,-7.5038056,-8.903347,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
240.5,-6.0802774,-9.950958,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
241.0,-6.5728726,-10.352298,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
241.5,-6.4744306,-10.287739,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
242.0,-6.5293794,-10.268595,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
242.5,-6.7821956,-10.246279,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
243.0,-6.5613923,-10.201996,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
243.5,-6.7424626,-10.263618,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
244.0,-6.9269156,-10.047742,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
244.5,-6.518572,-10.188658,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
245.0,-7.1273932,-9.863388,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
245.5,-7.1670938,-10.112285,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
246.0,-7.07723,-9.98219,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
246.5,-7.095407,-9.832579,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
247.0,-7.406478,-10.062644,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
247.5,-6.7830877,-9.224031,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
248.0,-6.7971606,-8.9587,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
248.5,-6.326571,-9.436754,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
249.0,-6.8632836,-8.566597,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
249.5,-6.757671,-8.671961,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
250.0,-7.1790032,-9.254048,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
250.5,-7.64097,-10.303783,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
251.0,-7.869509,-10.112077,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
251.5,-7.2479944,-10.212747,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
252.0,-6.992033,-10.362246,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
252.5,-7.286382,-9.98455,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
253.0,-7.2490606,-10.297979,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
253.5,-7.362115,-9.987484,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
254.0,-7.1712046,-9.842284,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
254.5,-8.042352,-9.951988,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
255.0,-6.418316,-10.411805,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
255.5,-6.5396013,-10.434867,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
256.0,-5.638372,-10.035029,0,2,2,0,0,2,2,0,9,-1,-2,glassy,glassy,glassy,glassy,rubbery,rubbery,rubbery,rubbery,rubbery
256.5,-5.521223,-10.203368,0,2,2,0,0,2,2,0,9,-1,-2,glassy,glassy,glassy,glassy,rubbery,rubbery,rubbery,rubbery,rubbery
257.0,-6.1042185,-9.501084,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
257.5,-5.284655,-8.913277,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
258.0,-6.129013,-10.365218,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
258.5,-7.479816,-9.844771,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
259.0,-7.3869305,-9.713957,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
259.5,-6.914877,-10.027782,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
260.0,-7.4119196,-10.482964,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
260.5,-6.792928,-9.975394,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
261.0,-7.093203,-9.584436,0,2,2,0,5,4,1,1,0,-1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
261.5,-7.367399,-10.51483,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
262.0,-7.3678384,-10.414732,0,2,2,0,5,4,1,1,0,-1,-2,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
