temp,UMAP1,UMAP2,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Grid_X,Grid_Y,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
200.0,9.995399,-3.427078,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
200.5,7.8704667,-3.4058836,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
201.0,9.263908,-3.3822985,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
201.5,9.711333,-3.3765666,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.0,9.239441,-3.5096726,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
202.5,9.086149,-3.1239605,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.0,9.164351,-3.7179484,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
203.5,8.139048,-3.5919516,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
204.0,8.081781,-3.7868052,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
204.5,8.873092,-3.1820774,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.0,9.213699,-3.6811028,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
205.5,8.857748,-3.7350652,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.0,8.480077,-3.3065786,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
206.5,7.89396,-3.938959,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
207.0,8.85088,-3.610383,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
207.5,8.362587,-3.461126,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
208.0,9.237262,-3.172549,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
208.5,8.74286,-3.4752011,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.0,9.244724,-3.327514,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
209.5,9.226598,-3.423772,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.0,10.141849,-3.3300512,1,0,1,1,1,0,1,0,6,1,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
210.5,7.860874,-3.7645633,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
211.0,7.9338083,-3.749238,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
211.5,7.8052115,-3.8829918,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
212.0,9.419586,-3.4175143,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
212.5,7.942651,-3.517048,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
213.0,8.004357,-3.4330046,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
213.5,8.246719,-3.6204894,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
214.0,8.710424,-3.343446,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
214.5,7.871717,-3.465126,1,0,1,1,1,0,1,0,9,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,rubbery
215.0,9.025132,-3.6293223,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
215.5,9.193607,-3.1330047,1,0,1,1,1,0,1,0,6,0,-1,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy,glassy
