UMAP1,UMAP2,temp
14.718552,-8.173811,200.0
14.399599,-8.568555,200.5
15.268632,-8.444627,201.0
15.243191,-9.085285,201.5
13.866416,-8.916751,202.0
14.318808,-8.477583,202.5
14.279708,-8.263834,203.0
14.333533,-8.370617,203.5
14.7457485,-8.41842,204.0
13.845515,-8.542287,204.5
14.5203495,-8.3879175,205.0
14.899562,-8.471162,205.5
14.690162,-8.853549,206.0
14.604815,-8.411846,206.5
14.383476,-8.419375,207.0
14.287371,-8.619488,207.5
14.86523,-8.817637,208.0
14.344221,-8.466882,208.5
14.370722,-8.230917,209.0
14.732726,-8.823458,209.5
14.448205,-8.880475,210.0
14.344986,-8.716446,210.5
14.373881,-8.926482,211.0
14.660561,-8.457354,211.5
14.441487,-8.1779375,212.0
14.595179,-8.230579,212.5
14.167878,-8.760047,213.0
14.189229,-8.766601,213.5
14.731423,-8.416223,214.0
14.78615,-8.923494,214.5
15.053988,-8.993755,215.0
14.347739,-9.187972,215.5
14.92065,-8.824504,216.0
14.004288,-8.721283,216.5
14.938648,-8.679745,217.0
14.943079,-8.175536,217.5
14.182399,-8.663306,218.0
14.482913,-8.547004,218.5
15.289782,-9.131044,219.0
15.184844,-9.063217,219.5
14.606501,-8.704863,220.0
14.997028,-8.246193,220.5
13.8447485,-8.867777,221.0
13.88711,-8.647622,221.5
14.843399,-9.004631,222.0
15.016866,-8.600682,222.5
14.048585,-8.250005,223.0
13.578992,-8.9186325,223.5
14.192338,-8.196674,224.0
14.575877,-8.424522,224.5
15.039789,-8.379917,225.0
14.308326,-8.702798,225.5
14.696145,-8.260761,226.0
14.3448105,-8.332781,226.5
14.698754,-8.814025,227.0
14.962849,-8.50639,227.5
14.412847,-8.216325,228.0
14.220393,-8.848563,228.5
14.044385,-8.089293,229.0
14.889023,-8.625334,229.5
14.253608,-8.333808,230.0
14.935159,-8.090175,230.5
14.247442,-9.225937,231.0
13.848047,-8.446598,231.5
13.630544,-8.805348,232.0
13.847766,-8.753353,232.5
14.096418,-8.435632,233.0
14.081151,-8.984764,233.5
13.890063,-8.426789,234.0
14.588347,-7.971829,234.5
14.028754,-8.732766,235.0
14.727646,-8.21885,235.5
14.464923,-8.453048,236.0
13.81203,-8.428876,236.5
13.906896,-8.524548,237.0
13.667484,-8.70346,237.5
13.839617,-8.257239,238.0
14.61113,-8.816983,238.5
14.832768,-7.9811864,239.0
14.360673,-9.114417,239.5
14.843047,-8.584414,240.0
14.394419,-9.21467,240.5
14.764066,-9.01586,241.0
14.619657,-9.095816,241.5
14.352958,-9.075396,242.0
14.459886,-8.035793,242.5
14.853107,-9.32601,243.0
14.516931,-9.316168,243.5
14.141303,-8.211306,244.0
14.514759,-8.725569,244.5
13.609657,-8.5549135,245.0
14.587248,-9.060249,245.5
14.735035,-7.9913244,246.0
14.168522,-9.203442,246.5
14.798228,-8.5503845,247.0
13.7216835,-8.33205,247.5
13.950603,-8.248774,248.0
14.378414,-7.88512,248.5
13.760666,-8.390018,249.0
14.498481,-8.8425865,249.5
14.581935,-8.101663,250.0
14.972541,-9.017421,250.5
14.183879,-9.255761,251.0
14.597534,-8.689869,251.5
14.549793,-9.357331,252.0
14.346055,-8.906832,252.5
14.530837,-8.057011,253.0
14.061273,-8.721766,253.5
14.476845,-9.322799,254.0
14.829073,-8.283994,254.5
14.638096,-8.023779,255.0
14.911755,-8.827255,255.5
14.219557,-9.051452,256.0
14.587655,-7.93816,256.5
14.287042,-8.012387,257.0
14.993788,-8.289916,257.5
14.561428,-9.224496,258.0
14.077029,-8.338643,258.5
14.423362,-8.475454,259.0
14.715598,-8.199386,259.5
14.146793,-8.003943,260.0
14.638846,-7.8485894,260.5
15.447749,-9.169809,261.0
15.539006,-8.685769,261.5
15.296947,-8.905778,262.0
14.737093,-8.018826,262.5
15.4656515,-8.763847,263.0
13.899977,-8.552215,263.5
15.369132,-9.29902,264.0
15.50275,-8.617865,264.5
15.564211,-9.301206,265.0
15.781619,-9.030825,265.5
15.640554,-8.856924,266.0
15.950024,-9.269976,266.5
15.670153,-8.708805,267.0
15.95683,-9.343133,267.5
15.938617,-9.097849,268.0
15.595491,-9.304617,268.5
15.699013,-8.80104,269.0
15.715758,-9.238496,269.5
15.303785,-9.182663,270.0
16.046461,-9.223982,270.5
16.024347,-9.507456,271.0
15.646752,-9.3786,271.5
16.082188,-9.42668,272.0
15.7129,-9.19263,272.5
16.065855,-9.2388115,273.0
15.727051,-9.367786,273.5
15.850544,-9.224198,274.0
15.906368,-9.588912,274.5
15.867021,-9.311315,275.0
16.327122,-9.614043,275.5
16.17082,-9.264668,276.0
15.305142,-8.838775,276.5
16.394333,-10.274959,277.0
16.41913,-9.9721985,277.5
16.419638,-9.63272,278.0
16.314066,-10.113738,278.5
16.447008,-9.873753,279.0
16.662903,-9.738517,279.5
16.728374,-10.521411,280.0
16.87838,-10.334893,280.5
16.849339,-10.0379505,281.0
16.507833,-10.2354555,281.5
16.81256,-9.876835,282.0
16.761688,-9.956006,282.5
16.814354,-10.015745,283.0
16.860174,-10.17404,283.5
16.70796,-9.889989,284.0
16.991709,-9.933537,284.5
16.58546,-10.009279,285.0
16.57053,-10.057107,285.5
16.525517,-10.541103,286.0
16.629702,-9.922381,286.5
16.605639,-10.20456,287.0
16.641062,-10.519265,287.5
16.440258,-10.117764,288.0
16.636158,-10.341203,288.5
16.772089,-9.705063,289.0
16.574009,-10.341414,289.5
15.950933,-10.68918,290.0
15.620992,-11.337899,290.5
15.587016,-10.732469,291.0
16.009455,-10.510783,291.5
16.180252,-10.123735,292.0
14.9908495,-11.926555,292.5
