UMAP1,UMAP2,temp
12.035631,7.779188,200.0
11.987916,7.8191786,200.5
11.33388,7.7776117,201.0
12.173311,8.099736,201.5
11.809802,7.8881226,202.0
11.785261,7.979388,202.5
11.70989,7.886238,203.0
11.943659,8.141144,203.5
11.976827,7.8815103,204.0
11.886291,7.9863806,204.5
12.18034,8.470483,205.0
11.432592,7.999052,205.5
11.880977,8.15102,206.0
12.038841,8.3309765,206.5
11.42865,7.766103,207.0
11.640795,8.27437,207.5
11.839331,8.049004,208.0
11.813624,8.208769,208.5
11.742452,8.468606,209.0
12.050645,8.10103,209.5
11.924305,8.372942,210.0
11.903118,8.479953,210.5
11.728296,8.488375,211.0
12.0242815,7.960156,211.5
11.411362,8.433353,212.0
12.123856,7.759131,212.5
12.339085,8.036579,213.0
12.248157,8.082356,213.5
11.84542,7.5229177,214.0
12.050036,7.6767597,214.5
12.009365,7.6134677,215.0
12.335964,8.322737,215.5
12.381995,8.126903,216.0
11.691845,8.352741,216.5
12.582018,8.324083,217.0
12.157407,8.158246,217.5
11.715097,7.406979,218.0
11.605943,7.5695653,218.5
11.686229,7.230955,219.0
11.190636,7.4992013,219.5
11.171027,8.223112,220.0
10.894809,7.845057,220.5
11.023771,8.407279,221.0
10.600928,7.6838336,221.5
11.224508,8.827217,222.0
11.131932,8.912977,222.5
11.14993,7.4636636,223.0
11.1507845,7.29681,223.5
10.927005,7.429688,224.0
11.831909,8.83179,224.5
11.149258,8.007826,225.0
11.299366,7.545896,225.5
11.824244,8.288652,226.0
11.209014,7.5824347,226.5
11.443211,7.4674573,227.0
11.1626,7.752894,227.5
11.307679,7.6480074,228.0
11.9196205,8.166047,228.5
10.929828,7.9130006,229.0
11.533263,8.407176,229.5
11.866596,7.5774193,230.0
11.677483,8.014361,230.5
12.003991,7.1228476,231.0
11.805466,6.996601,231.5
11.657995,7.312177,232.0
11.89047,6.9349756,232.5
11.843035,7.0317984,233.0
11.550192,7.3846884,233.5
11.947173,7.1007175,234.0
11.965507,7.19107,234.5
11.871825,6.975166,235.0
12.096156,7.263297,235.5
11.970728,7.0336547,236.0
11.856461,7.140902,236.5
11.599454,6.9986267,237.0
11.389665,7.1564984,237.5
11.295728,6.980526,238.0
11.727782,7.646495,238.5
11.98273,7.4841137,239.0
11.940715,7.5604978,239.5
10.8061495,7.5365896,240.0
10.950742,7.3600893,240.5
11.425796,8.297009,241.0
11.037012,7.504375,241.5
10.521066,8.775323,242.0
11.070596,7.385015,242.5
11.20352,7.9466243,243.0
11.150067,8.089281,243.5
10.949617,7.677937,244.0
11.188471,8.256071,244.5
11.552591,7.3871913,245.0
11.0128145,7.470168,245.5
11.615717,8.396768,246.0
11.871898,7.3911147,246.5
11.331842,7.2728543,247.0
10.851577,7.6271043,247.5
10.902693,7.8516226,248.0
10.978217,7.087596,248.5
10.7968645,7.778848,249.0
10.990415,7.9453287,249.5
10.296479,9.212831,250.0
10.611765,7.244753,250.5
10.453575,7.6585984,251.0
10.5106535,7.2394934,251.5
10.471953,7.4069386,252.0
10.407501,7.4344277,252.5
10.575932,7.332816,253.0
11.645144,7.498349,253.5
10.58923,7.46141,254.0
10.45528,7.4217873,254.5
10.629965,7.2370887,255.0
10.517365,8.678881,255.5
10.648842,9.273546,256.0
12.216081,8.782436,256.5
10.514869,7.713194,257.0
10.568317,7.536882,257.5
10.61824,7.3871803,258.0
11.888167,8.251227,258.5
10.556527,7.905842,259.0
11.011901,7.0799303,259.5
11.578329,8.068065,260.0
12.059559,8.20559,260.5
11.287787,7.873408,261.0
11.29989,7.5681906,261.5
11.400397,7.3059373,262.0
10.899054,7.4947357,262.5
11.161238,7.231356,263.0
10.998449,7.46916,263.5
11.176268,7.521067,264.0
11.347326,7.06841,264.5
10.906389,6.987652,265.0
11.051421,7.8152657,265.5
11.248153,7.935319,266.0
11.581758,7.834048,266.5
11.444967,8.914423,267.0
10.266592,9.017471,267.5
10.957673,8.292165,268.0
10.258947,7.9504123,268.5
10.270061,8.007555,269.0
9.812925,8.9721775,269.5
10.197051,9.370882,270.0
10.254665,9.297345,270.5
10.195842,9.181024,271.0
10.17536,9.486499,271.5
10.035518,9.193973,272.0
