temp,UMAP1,UMAP2,Cluster,Grid_X,Grid_Y,State
200.0,11.383772,-6.4463305,2,1,-1,glassy
200.5,10.786061,-6.4569054,2,1,-1,glassy
201.0,11.839874,-6.564794,2,1,-1,glassy
201.5,11.534663,-6.2346706,2,1,-1,glassy
202.0,11.420877,-6.051975,2,1,-1,glassy
202.5,11.5284815,-6.7409973,2,1,-1,glassy
203.0,11.614797,-6.556304,2,1,-1,glassy
203.5,10.904484,11.944323,4,1,1,rubbery
204.0,10.859643,-6.654506,2,1,-1,glassy
204.5,-10.969927,13.997372,3,-2,1,rubbery
205.0,-10.856193,13.546795,3,-2,1,rubbery
205.5,-10.802364,14.405065,3,-2,1,rubbery
206.0,-10.887004,14.164806,3,-2,1,rubbery
206.5,11.98742,-6.4870176,2,1,-1,glassy
207.0,10.744545,-6.739635,2,1,-1,glassy
207.5,11.045222,-6.013148,2,1,-1,glassy
208.0,11.628905,-7.1507945,2,1,-1,glassy
208.5,11.463023,-6.020991,2,1,-1,glassy
209.0,11.40257,-6.3751955,2,1,-1,glassy
209.5,10.555458,11.702283,4,1,1,rubbery
210.0,10.968699,13.310122,4,1,1,rubbery
210.5,10.914826,12.804712,4,1,1,rubbery
211.0,11.149417,-6.848395,2,1,-1,glassy
211.5,10.651016,-6.6428013,2,1,-1,glassy
212.0,10.875624,-6.6132193,2,1,-1,glassy
212.5,11.100349,-7.1673098,2,1,-1,glassy
213.0,11.78774,-7.0638123,2,1,-1,glassy
213.5,11.483011,-6.204584,2,1,-1,glassy
214.0,9.959386,12.210574,4,0,1,rubbery
214.5,10.706911,13.141143,4,1,1,rubbery
215.0,10.230626,11.78523,4,1,1,rubbery
215.5,11.280716,12.464625,4,1,1,rubbery
216.0,10.16698,12.667834,4,1,1,rubbery
216.5,10.172696,12.98902,4,1,1,rubbery
217.0,-10.3018055,14.377287,3,-2,1,rubbery
217.5,-10.456357,14.550037,3,-2,1,rubbery
218.0,-10.254559,14.085635,3,-2,1,rubbery
218.5,-10.6659,13.480785,3,-2,1,rubbery
219.0,10.191193,12.748636,4,1,1,rubbery
219.5,11.091643,-5.7815785,2,1,-1,glassy
220.0,11.692051,-6.833137,2,1,-1,glassy
220.5,10.884605,-7.2324457,2,1,-1,glassy
221.0,11.955262,-6.3798957,2,1,-1,glassy
221.5,10.833194,-6.7612314,2,1,-1,glassy
222.0,10.295126,12.609666,4,1,1,rubbery
222.5,10.970429,12.607039,4,1,1,rubbery
223.0,10.876427,13.116881,4,1,1,rubbery
223.5,10.334604,11.68091,4,1,1,rubbery
224.0,10.739518,12.785785,4,1,1,rubbery
224.5,10.31328,11.709332,4,1,1,rubbery
225.0,10.249584,11.537279,4,1,1,rubbery
225.5,-10.1543255,13.60447,3,-2,1,rubbery
226.0,-10.118487,14.60519,3,-2,1,rubbery
226.5,-10.243221,14.438226,3,-2,1,rubbery
227.0,10.632705,12.061086,4,1,1,rubbery
227.5,10.779898,12.45174,4,1,1,rubbery
228.0,10.8910475,13.044947,4,1,1,rubbery
228.5,-9.9316025,14.360941,3,-1,1,rubbery
229.0,-10.2905655,13.713322,3,-2,1,rubbery
229.5,-10.8323765,13.919576,3,-2,1,rubbery
230.0,-10.839595,13.787042,3,-2,1,rubbery
230.5,-9.999524,13.571762,3,-1,1,rubbery
231.0,-10.757044,14.331835,3,-2,1,rubbery
231.5,-10.745638,13.827931,3,-2,1,rubbery
232.0,-10.916029,13.909482,3,-2,1,rubbery
232.5,10.658183,-6.4222293,2,1,-1,glassy
233.0,11.189851,12.487264,4,1,1,rubbery
233.5,10.462422,12.901968,4,1,1,rubbery
234.0,10.542937,11.88237,4,1,1,rubbery
234.5,10.988952,-7.2534127,2,1,-1,glassy
235.0,11.107158,12.6373625,4,1,1,rubbery
235.5,11.438864,-6.776798,2,1,-1,glassy
236.0,-10.396274,13.565917,3,-2,1,rubbery
236.5,-9.285735,13.735313,3,-1,1,rubbery
237.0,-10.371385,13.823468,3,-2,1,rubbery
237.5,-10.660073,14.135645,3,-2,1,rubbery
238.0,-10.598854,13.960155,3,-2,1,rubbery
238.5,12.109713,-6.4981894,2,1,-1,glassy
239.0,11.034774,12.132873,4,1,1,rubbery
239.5,10.3258505,11.932746,4,1,1,rubbery
240.0,-9.87275,13.712115,3,-1,1,rubbery
240.5,-10.539846,14.112022,3,-2,1,rubbery
241.0,10.503141,13.158287,4,1,1,rubbery
241.5,10.378112,12.171308,4,1,1,rubbery
242.0,10.693005,12.39551,4,1,1,rubbery
242.5,-10.5379505,14.425256,3,-2,1,rubbery
243.0,10.804698,-6.4251823,2,1,-1,glassy
243.5,-10.251293,14.523104,3,-2,1,rubbery
244.0,-11.0036125,13.725575,3,-2,1,rubbery
244.5,10.721071,13.005528,4,1,1,rubbery
245.0,10.580967,11.857058,4,1,1,rubbery
245.5,-10.696791,13.857038,3,-2,1,rubbery
246.0,-10.649887,14.485598,3,-2,1,rubbery
246.5,10.726249,12.830615,4,1,1,rubbery
247.0,10.89192,13.2831135,4,1,1,rubbery
247.5,-10.992922,14.456505,3,-2,1,rubbery
248.0,-10.941198,13.503035,3,-2,1,rubbery
248.5,10.468928,13.170188,4,1,1,rubbery
249.0,11.3853855,-6.1384077,2,1,-1,glassy
249.5,12.133374,-6.667412,2,1,-1,glassy
250.0,-11.12057,14.337636,3,-2,1,rubbery
250.5,11.287775,-7.310148,2,1,-1,glassy
251.0,11.377157,-7.26587,2,1,-1,glassy
251.5,11.697524,-5.825278,2,1,-1,glassy
252.0,11.953239,-6.4880695,2,1,-1,glassy
252.5,10.88359,-5.8787837,2,1,-1,glassy
253.0,10.543615,-7.242085,2,1,-1,glassy
253.5,11.379577,-6.640177,2,1,-1,glassy
254.0,11.435813,12.539477,4,1,1,rubbery
254.5,11.250243,12.862126,4,1,1,rubbery
255.0,11.1933,13.132716,4,1,1,rubbery
255.5,10.470308,12.703274,4,1,1,rubbery
256.0,10.285351,12.797563,4,1,1,rubbery
256.5,10.508781,11.660681,4,1,1,rubbery
257.0,10.250922,-6.843172,2,1,-1,glassy
257.5,10.947277,12.398913,4,1,1,rubbery
258.0,11.060504,-6.334537,2,1,-1,glassy
258.5,11.233661,12.233785,4,1,1,rubbery
259.0,10.822466,-7.3227215,2,1,-1,glassy
259.5,10.287856,-6.6152825,2,1,-1,glassy
260.0,10.822442,12.564012,4,1,1,rubbery
260.5,10.38288,11.723664,4,1,1,rubbery
261.0,10.145019,12.746085,4,1,1,rubbery
261.5,-10.261865,13.984686,3,-2,1,rubbery
262.0,11.242091,-5.93301,2,1,-1,glassy
262.5,-10.7261505,14.038121,3,-2,1,rubbery
263.0,-11.019437,14.478384,3,-2,1,rubbery
263.5,10.841343,-7.012524,2,1,-1,glassy
264.0,10.344114,-6.9503803,2,1,-1,glassy
264.5,10.622885,12.898062,4,1,1,rubbery
265.0,10.35672,-6.4367,2,1,-1,glassy
265.5,10.596961,-6.315102,2,1,-1,glassy
266.0,-11.017201,13.584822,3,-2,1,rubbery
266.5,-9.882777,13.573688,3,-1,1,rubbery
267.0,10.371386,11.990081,4,1,1,rubbery
267.5,11.2743225,12.295412,4,1,1,rubbery
268.0,-11.026273,13.825118,3,-2,1,rubbery
268.5,10.716788,-7.395925,2,1,-1,glassy
269.0,10.298985,-6.9747005,2,1,-1,glassy
269.5,-10.600983,14.526727,3,-2,1,rubbery
270.0,11.067429,12.091288,4,1,1,rubbery
270.5,10.06013,12.269347,4,1,1,rubbery
271.0,-10.739056,13.357187,3,-2,1,rubbery
271.5,11.971893,-6.673404,2,1,-1,glassy
272.0,10.77501,12.233004,4,1,1,rubbery
272.5,-10.287842,14.431064,3,-2,1,rubbery
273.0,10.163129,11.799237,4,1,1,rubbery
273.5,12.045365,-6.3848014,2,1,-1,glassy
274.0,10.3458,-6.755723,2,1,-1,glassy
274.5,-10.062191,13.815213,3,-2,1,rubbery
275.0,10.77126,13.152101,4,1,1,rubbery
275.5,10.08864,12.546658,4,1,1,rubbery
276.0,10.419301,-6.275507,2,1,-1,glassy
276.5,11.088553,12.3441305,4,1,1,rubbery
277.0,-10.323117,13.755601,3,-2,1,rubbery
277.5,-10.191324,14.480275,3,-2,1,rubbery
278.0,10.918816,-6.100555,2,1,-1,glassy
