,chain,Tg
0,0.0,320.0
0,1.0,320.0
0,2.0,350.0
0,3.0,310.0
0,4.0,342.5
0,5.0,238.5
0,6.0,310.0
0,7.0,337.5
0,8.0,310.0
0,9.0,210.0
0,10.0,346.5
0,11.0,340.0
0,12.0,301.0
0,13.0,311.0
0,14.0,310.0
0,15.0,248.5
0,16.0,405.0
0,17.0,309.5
0,18.0,345.0
0,19.0,200.5
0,20.0,201.0
0,21.0,201.5
0,22.0,201.0
0,23.0,203.5
0,24.0,200.5
1,mean,286.92
